date,ams_orders,Spend,adGroupName,campaignId,Impressions,14 Day Total Sales (₹),adGroupId,raw_sku,asin,Clicks,campaignName,14 Day Total Units (#),sku,model,brand,category_l0,category_l1,category_l2,ad_account
2026-08-04,0,0.0,Audio Array-TONOR Adjustable Mic-Catch All -SP-KT-Exact/Phrase,541158460414520,0,0.0,396868641176471,B0CFKHCQ8W,B0CFKHCQ8W,0,Audio Array-TONOR Adjustable Mic-Catch All-SP-KT -Exact/Phrase,0,FBA79585,T20LP,Tonor,Accessories,Low Profile Boom Arm,,AudioArray
2026-08-04,0,0.0,Audio Array-TONOR Adjustable Mic-Catch All -SP-KT-Exact/Phrase,541158460414520,0,0.0,396868641176471,FBA77106,B082W4B7SX,0,Audio Array-TONOR Adjustable Mic-Catch All-SP-KT -Exact/Phrase,0,FBA77106,T20,Tonor,Accessories,Boom Arm Kit,,AudioArray
2026-08-01,1,58.52,Ad Group - 23/5/2026 14:00:41.548,185462523855280,2879,1863.56,398812150448120,B08CVP2HXP,B08CVP2HXP,16,AudioArray_Tonor Prosucts_SP_Catch All_Auto,1,FBA77111,TC30,Tonor,Condenser Microphone,Tripod,,AudioArray
2026-08-02,1,73.83,Ad Group - 23/5/2026 14:00:41.548,185462523855280,2321,1863.56,398812150448120,B08CVP2HXP,B08CVP2HXP,19,AudioArray_Tonor Prosucts_SP_Catch All_Auto,1,FBA77111,TC30,Tonor,Condenser Microphone,Tripod,,AudioArray
2026-08-03,1,74.55,Ad Group - 23/5/2026 14:00:41.548,185462523855280,4353,2456.78,398812150448120,B08CVP2HXP,B08CVP2HXP,18,AudioArray_Tonor Prosucts_SP_Catch All_Auto,1,FBA77111,TC30,Tonor,Condenser Microphone,Tripod,,AudioArray
2026-08-04,1,44.75,Ad Group - 23/5/2026 14:00:41.548,185462523855280,2792,1778.81,398812150448120,B08CVP2HXP,B08CVP2HXP,13,AudioArray_Tonor Prosucts_SP_Catch All_Auto,1,FBA77111,TC30,Tonor,Condenser Microphone,Tripod,,AudioArray
2026-08-05,1,65.48,Ad Group - 23/5/2026 14:00:41.548,185462523855280,2722,1863.56,398812150448120,B08CVP2HXP,B08CVP2HXP,21,AudioArray_Tonor Prosucts_SP_Catch All_Auto,1,FBA77111,TC30,Tonor,Condenser Microphone,Tripod,,AudioArray
2026-08-06,1,60.77,Ad Group - 23/5/2026 14:00:41.548,185462523855280,2849,1690.68,398812150448120,B08CVP2HXP,B08CVP2HXP,16,AudioArray_Tonor Prosucts_SP_Catch All_Auto,1,FBA77111,TC30,Tonor,Condenser Microphone,Tripod,,AudioArray
2026-08-07,0,62.85,Ad Group - 23/5/2026 14:00:41.548,185462523855280,4022,0.0,398812150448120,B08CVP2HXP,B08CVP2HXP,17,AudioArray_Tonor Prosucts_SP_Catch All_Auto,0,FBA77111,TC30,Tonor,Condenser Microphone,Tripod,,AudioArray
2026-08-08,0,118.54,Ad Group - 23/5/2026 14:00:41.548,185462523855280,3192,0.0,398812150448120,B08CVP2HXP,B08CVP2HXP,28,AudioArray_Tonor Prosucts_SP_Catch All_Auto,0,FBA77111,TC30,Tonor,Condenser Microphone,Tripod,,AudioArray
2026-08-09,3,114.44,Ad Group - 23/5/2026 14:00:41.548,185462523855280,3310,6971.19,398812150448120,B08CVP2HXP,B08CVP2HXP,28,AudioArray_Tonor Prosucts_SP_Catch All_Auto,3,FBA77111,TC30,Tonor,Condenser Microphone,Tripod,,AudioArray
