"Image","Title","Item Highlights","Sales Rank: Current","Sales Rank: 30 days avg.","Sales Rank: 90 days avg.","Sales Rank: 365 days avg.","Sales Rank: Drops last 30 days","Monthly Sales Trends: Monthly Sold (Last Known)","Reviews: Rating","Reviews: Rating Count","ASIN","Brand"
"https://m.media-amazon.com/images/I/81sdK6hnMCL.jpg;https://m.media-amazon.com/images/I/715qb8YB7JL.jpg;https://m.media-amazon.com/images/I/81NrIYPAyfL.jpg;https://m.media-amazon.com/images/I/71rPd+b8bCL.jpg;https://m.media-amazon.com/images/I/81vfEom3pAL.jpg;https://m.media-amazon.com/images/I/81JN1pbYyQL.jpg","Nexlev LED Face Therapy Mask | For Glowing Clean Glass Skin| Anti Acne & anti-aging | Skin Rejuvenation| Facial at home| 60 Min Runtime| 7 colours| For All Skin Type| TYPE-C | For Men & Women| LE-07","","336476","332446","319355","287562","0","","5","3","B0DKJVWM8Q","nexlev"
"https://m.media-amazon.com/images/I/71NeANd+hxL.jpg;https://m.media-amazon.com/images/I/71f7L1v1xWL.jpg;https://m.media-amazon.com/images/I/71GzyrVrVUL.jpg;https://m.media-amazon.com/images/I/71TcQ7DtPiL.jpg;https://m.media-amazon.com/images/I/71hq+nfRwaL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Blackhead & Whitehead Remover Tool | Rechargeable |1Hr Use| Acne & Pimple Pore Cleaner | 6 Heads | Electric Derma Suction Machine | Hydra Facial Cleanser Device for Face |For Men & Women |BR-01","","77085","44273","31867","19151","12","50","3.7","134","B0DKJXRXKM","nexlev"
"https://m.media-amazon.com/images/I/61mNzdZ50fL.jpg;https://m.media-amazon.com/images/I/81akE43D2CL.jpg;https://m.media-amazon.com/images/I/81eIyTBxNJL.jpg;https://m.media-amazon.com/images/I/81c15MIwpsL.jpg;https://m.media-amazon.com/images/I/71fijb09ftL.jpg;https://m.media-amazon.com/images/I/71UpqW1xz3L.jpg;https://m.media-amazon.com/images/I/714jhyIEkTL.jpg;https://m.media-amazon.com/images/I/61QsfQ7O9uL.jpg","nexlev Cordless Vacuum Cleaner & Blower |BLDC Copper Motor |HEPA with Stainless Steel Cover | for Home Office & Car Cleaning|4 Attachments | Blower for Dust & Inflatables | Portable & Compact | VC-04","","343546","250553","312124","210392","6","10","3.7","33","B0DKJZDY72","nexlev"
"https://m.media-amazon.com/images/I/61wQ2tqHzTL.jpg;https://m.media-amazon.com/images/I/71Ma11Wh2iL.jpg;https://m.media-amazon.com/images/I/81S2mCN3HBL.jpg;https://m.media-amazon.com/images/I/81Ndz34lmVL.jpg;https://m.media-amazon.com/images/I/71mt9FEG2bL.jpg;https://m.media-amazon.com/images/I/71mDmae2m5L.jpg","NexLev Laser Hair Remover Device| Cooling Technology | Silky Skin for Women & Men |Painless & PermanentHair Reduction |Clinical-grade technology best suited for Indian Skin| At-home epilator for Face, Body & Bikini |IPL-01","","281764","277085","266699","214319","0","","2.8","5","B0DKK12XWR","nexlev"
"https://m.media-amazon.com/images/I/61anUBKQpLL.jpg;https://m.media-amazon.com/images/I/810HKaegs-L.jpg;https://m.media-amazon.com/images/I/81WdMaThbaL.jpg;https://m.media-amazon.com/images/I/71jmvU76G7L.jpg;https://m.media-amazon.com/images/I/81hEspLlcML.jpg;https://m.media-amazon.com/images/I/714eL0iPY8L.jpg;https://m.media-amazon.com/images/I/71Xj7zaB8RL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Oil Applicator Comb|Red Led Light Therapy |Boost Hair Growth| Reduce Dandruff | Relieve Stress |High Vibration Corded Electric Scalp/Head Massager | 6 ML Oil Tank | 2 Hr Run-Time| Type-C|EA-02","","33747","25652","19508","18841","12","50","3.8","46","B0DKK15YNJ","nexlev"
"https://m.media-amazon.com/images/I/71hZSZoG5wL.jpg;https://m.media-amazon.com/images/I/81A7CpVPg3L.jpg;https://m.media-amazon.com/images/I/81W95s-c-DL.jpg;https://m.media-amazon.com/images/I/71X+Nti1-IL.jpg;https://m.media-amazon.com/images/I/81qlSf0-mNL.jpg;https://m.media-amazon.com/images/I/81no0O9uxuL.jpg;https://m.media-amazon.com/images/I/81CnkR-rqhL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Knee Massager for Joint Pain Relief |Controlled Vibration & Heating for Arthritis, Knee, Shoulder or Elbow pain | 15 modes |2 Extension Belt |Graphene Heating pad for Consistent Heating | KM-01","","119138","118606","113483","70567","0","50","3.3","23","B0DM66B2DW","nexlev"
"https://m.media-amazon.com/images/I/81GOJx04WhL.jpg;https://m.media-amazon.com/images/I/81CR2mRqPML.jpg;https://m.media-amazon.com/images/I/81ds9-lHb2L.jpg;https://m.media-amazon.com/images/I/815q2-+f11L.jpg;https://m.media-amazon.com/images/I/81Er9HbycPL.jpg;https://m.media-amazon.com/images/I/81kIE10AYnL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Calf Massager | Daily Use Leg Massager for Sore Muscle |1 Piece | Hand Like Massage with Air Compression | Improve Blood Circulation & Relieve Pain | 2500 mAh | Large Belt | Type C | CFM-01","","19671","15111","11906","20664","10","50","3.7","91","B0DM6BB3VT","nexlev"
"https://m.media-amazon.com/images/I/61vZ3HJ0E4L.jpg;https://m.media-amazon.com/images/I/81ufzKWMnWL.jpg;https://m.media-amazon.com/images/I/81pceUGlG5L.jpg;https://m.media-amazon.com/images/I/81kytzeXEML.jpg;https://m.media-amazon.com/images/I/71nCzrgm2OL.jpg;https://m.media-amazon.com/images/I/81j0Siki+XL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Eye Massager| 5 Massage Modes |Heat Function| 180° Foldable| Improves Sleep| Relieves Stress, Headache & Migraine| Relax & Reduce Eye Strain, Dark Circles, Eye Bags| Charge Type-C| EM-01","","243324","239489","230025","205083","0","","2.9","7","B0DM6MG4ZH","nexlev"
"https://m.media-amazon.com/images/I/61MxX4ham-L.jpg;https://m.media-amazon.com/images/I/81YbLP-PqaL.jpg;https://m.media-amazon.com/images/I/810iNv8GgbL.jpg;https://m.media-amazon.com/images/I/814utOTCbML.jpg;https://m.media-amazon.com/images/I/81rWgOd1wrL.jpg;https://m.media-amazon.com/images/I/81BcifayhoL.jpg;https://m.media-amazon.com/images/I/81aMN4uFQhL.jpg","NexLev Air Compression Eye Massager|Heat Function|Vibration|In-Built Music| 5 Modes| 180° Foldable|Improve Sleep|Relieves Headache & Migraine|Reduce Eye Strain, Dark Circle, Eye Bags|Type-C| EM-02","","153348","152076","145351","104888","0","30","2.2","9","B0DMSHZXG2","nexlev"
"https://m.media-amazon.com/images/I/714aRTf0Q4L.jpg;https://m.media-amazon.com/images/I/81PJY-2p4xL.jpg;https://m.media-amazon.com/images/I/81iDStdOBaL.jpg;https://m.media-amazon.com/images/I/91mpzbOmPmL.jpg;https://m.media-amazon.com/images/I/91+0mRForaL.jpg;https://m.media-amazon.com/images/I/91tHuUP8YhL.jpg;https://m.media-amazon.com/images/I/81UGCmB9B-L.jpg","NexLev Electric 360° Shiatsu Foot Massager|Deep Kneading Function| Air Compression Massage| Heat Therapy| Pain Relief & Improved Blood Circulation For Leg & Calf | Auto Shut-Off | FM-01","","144735","143960","137203","122960","0","","3.8","22","B0DMSMKRD9","nexlev"
"https://m.media-amazon.com/images/I/71Tle8WBJxL.jpg;https://m.media-amazon.com/images/I/81ikUQyfiSL.jpg;https://m.media-amazon.com/images/I/81y7fDwYjdL.jpg;https://m.media-amazon.com/images/I/815FYEYmYiL.jpg;https://m.media-amazon.com/images/I/81LLRZLkihL.jpg","Nexlev Foot, Calf & Leg Massager for Pain Relief with Heat & Kneading function| Corded Electric Foot Massage Machine for Home with Customizable Settings| 3 Speed Modes| Mini FM-02","","144735","143982","137210","122924","0","50","3.8","22","B0DMSSLXST","nexlev"
"https://m.media-amazon.com/images/I/51jDrenJQnL.jpg;https://m.media-amazon.com/images/I/719GSyYzETL.jpg;https://m.media-amazon.com/images/I/71YUTi5RYkL.jpg;https://m.media-amazon.com/images/I/614uCApKTzL.jpg;https://m.media-amazon.com/images/I/61VnxLDo1GL.jpg;https://m.media-amazon.com/images/I/71NGVoMkfJL.jpg;https://m.media-amazon.com/images/I/61i2E6MPzUL.jpg;https://m.media-amazon.com/images/I/71KQAqqX1nL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Massager Gun For Pain Relief | 4 Head Deep Tissue Body Massage Gun For Pain Relief For Men & Women | Handheld Battery Powered Massager for Neck, Shoulder, Back, Foot | 1800mAh Battery- MG-01","","92165","87071","92654","92283","5","10","4.2","10","B0DMT19RWC","nexlev"
"https://m.media-amazon.com/images/I/718id08dpqL.jpg;https://m.media-amazon.com/images/I/71nlRMzuMCL.jpg;https://m.media-amazon.com/images/I/81AYHwST-hL.jpg;https://m.media-amazon.com/images/I/71qkTx0BHqL.jpg;https://m.media-amazon.com/images/I/710ZE+4s7jL.jpg;https://m.media-amazon.com/images/I/81qY6v1CNHL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Drip Coffee Maker |Filter Coffee for Home & Office | 4-6 Cups | Warming Plate|Borosilicate Carafe | Reusable & Washable Filter | Anti Drip | 750 ml | Cone Filter | Water Level Indicator |CF-01","","390436","287495","350808","270401","4","20","3.7","23","B0DNJF1BLS","nexlev"
"https://m.media-amazon.com/images/I/61z7WBfRS6L.jpg;https://m.media-amazon.com/images/I/71zJc-ULhKL.jpg;https://m.media-amazon.com/images/I/71TSoKs0JdL.jpg;https://m.media-amazon.com/images/I/71DzHSmT3IL.jpg;https://m.media-amazon.com/images/I/71eXwm3W9iL.jpg;https://m.media-amazon.com/images/I/71wN1VISLxL.jpg;https://m.media-amazon.com/images/I/61rMuapFJsL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Shiatsu Neck & Back Massager| 3D Kneading Deep Tissue Electric Massage Pillow| Muscle Pain Relief for Neck, Back,Shoulders,Legs,Foot| 4 Speed Modes| 15 Min Auto Shut-Off| Bi-directional| BM-01","","131038","108435","117463","94137","3","10","2.7","12","B0DNJHKZ2G","nexlev"
"https://m.media-amazon.com/images/I/61z7WBfRS6L.jpg;https://m.media-amazon.com/images/I/71zJc-ULhKL.jpg;https://m.media-amazon.com/images/I/71TSoKs0JdL.jpg;https://m.media-amazon.com/images/I/71DzHSmT3IL.jpg;https://m.media-amazon.com/images/I/71eXwm3W9iL.jpg;https://m.media-amazon.com/images/I/71wN1VISLxL.jpg;https://m.media-amazon.com/images/I/61rMuapFJsL.jpg;https://m.media-amazon.com/images/I/613hdJ4UbTL.jpg","NexLev Neck & Back Massager|Cervical Pain Relief|Electric Deep Tissue Shiatsu with Heat Therapy|3 Speed Modes| 8 Kneading Massage Nodes|Full Body Relax|15 Min Auto-Shut-Off| 1 Year Warranty|BM-02","","131038","108112","116786","96392","3","","2.6","7","B0DNJJKBKG","nexlev"
"https://m.media-amazon.com/images/I/518kHrHSYiL.jpg;https://m.media-amazon.com/images/I/71AmC5KPj5L.jpg;https://m.media-amazon.com/images/I/7161kX8zx7L.jpg;https://m.media-amazon.com/images/I/717bKVYBOiL.jpg;https://m.media-amazon.com/images/I/71sYqHnDrYL.jpg;https://m.media-amazon.com/images/I/71NAazhAQKL.jpg","NexLev Spin Scrubber|6 Scrubbing Heads| For Kitchen, Bathroom, Tub, Glass | Complete cleaning tool for Home, Office & Car| 90 min runtime | 2600 mAh | Cordless Type C | 2 Modes|Adjustable Handle|SS-02","","55730","55941","51381","27874","0","50","3.5","61","B0DNJP9T35","nexlev"
"https://m.media-amazon.com/images/I/71J2Xn0NmJL.jpg;https://m.media-amazon.com/images/I/81cSUCUhJLL.jpg;https://m.media-amazon.com/images/I/8144xAufklL.jpg;https://m.media-amazon.com/images/I/81K0pVtsqTL.jpg;https://m.media-amazon.com/images/I/81OAgygKojL.jpg;https://m.media-amazon.com/images/I/81syclKVBNL.jpg;https://m.media-amazon.com/images/I/71BkBWelSuL.jpg;https://m.media-amazon.com/images/I/71NJqra7D6L.jpg;https://m.media-amazon.com/images/I/61QsfQ7O9uL.jpg","Nexlev 10-in-1 Foldable Steam Cleaner & Mop| 2 Steam Modes| All Surfaces & Upholstery| 12 Accessories| 350ml Tank| 5M Cord|Swivel Design|Powerful Chemical Free Disinfection|Light-Weight|SC-04","","2077","2942","4401","6804","34","100","4","753","B0DNJS23HS","nexlev"
