"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","license-plate-number","customer-comments"
"2026-05-21T04:38:32+00:00","403-2400247-1930753","FBA76417","B0BFVMDJ2K","X001MZZQ8V","White Mulberry L-Shape Corner Desk |DIY Assembly| Monitor Raising Shelf | Engineered Wood & Sturdy Steel Leg|Perfect for Office Home Gaming Study Desk Computer Table|L(130+130)*45 * 77cm|White","1","SDEG","SELLABLE","UNDELIVERABLE_REFUSED","LPNSDEGF099136",
"2026-05-20T11:30:45+00:00","406-2648444-6601917","FBA79167","B0CPFS24ML","X001Y5UYX1","White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)","1","DEL4","SELLABLE","UNDELIVERABLE_UNKNOWN","LPNDEL4AA2147464",
"2026-05-19T08:03:32+00:00","405-4744559-6958733","FBA76416","B0BFW59TRG","X001N02VPV","White Mulberry L-Shape Corner Desk | Monitor Raising Shelf | Made of P2 Grade Melamine Particle Board & Sturdy Steel Leg | Suitable for Office, Home, Gaming, Streaming | Black |L(130+130)*B45*H77cm","1","SDEG","SELLABLE","UNDELIVERABLE_REFUSED","LPNSDEGF097985",
"2026-05-18T11:36:05+00:00","171-1585723-0908356","FBA79658","B0DQ1PKNSP","X0026ZHXR3","White Mulberry |120X60CM Table Top|Manual Sit Stand Desk|Multi-Purpose Manual Height Adjustable Ergonomic Desk - Office Work Study Table|3 Year Warranty| 80 Kg Weight Carrying Capacity - White","1","BLX1","CARRIER_DAMAGED","UNDELIVERABLE_REFUSED","LPNBLX1C155145",
"2026-05-15T08:29:30+00:00","402-4856546-1261939","FBA76415","B0BFWD6SNF","X001MZYX7L","White Mulberry L-Shape Corner Desk |DIY Assembly| Monitor Raising Shelf | Engineered Wood & Sturdy Steel Leg|Perfect for Office Home Gaming Study Desk Computer Table|L(130+130)*45 * 77cm|Carbon Fibre","1","SDEG","SELLABLE","UNDELIVERABLE_REFUSED","LPNSDEGF074601",
"2026-05-13T13:50:43+00:00","403-7495250-9937954","FBA76415","B0BFWD6SNF","X001MZYX7L","White Mulberry L-Shape Corner Desk |DIY Assembly| Monitor Raising Shelf | Engineered Wood & Sturdy Steel Leg|Perfect for Office Home Gaming Study Desk Computer Table|L(130+130)*45 * 77cm|Carbon Fibre","1","BLX1","CARRIER_DAMAGED","UNDELIVERABLE_UNKNOWN","LPNBLX1C154096",
"2026-05-12T07:19:54+00:00","408-0473775-6641108","FBA76417","B0BFVMDJ2K","X001MZZQ8V","White Mulberry L-Shape Corner Desk |DIY Assembly| Monitor Raising Shelf | Engineered Wood & Sturdy Steel Leg|Perfect for Office Home Gaming Study Desk Computer Table|L(130+130)*45 * 77cm|White","1","SBOB","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","LPNSBOB1362246",
"2026-05-11T10:31:39+00:00","404-1750959-8518722","FBA76417","B0BFVMDJ2K","X001MZZQ8V","White Mulberry L-Shape Corner Desk |DIY Assembly| Monitor Raising Shelf | Engineered Wood & Sturdy Steel Leg|Perfect for Office Home Gaming Study Desk Computer Table|L(130+130)*45 * 77cm|White","1","SHTI","CARRIER_DAMAGED","UNDELIVERABLE_UNKNOWN","LPNSHTI00006165",
"2026-05-10T09:15:43+00:00","402-1548587-3227555","FBA79167","B0CPFS24ML","X001Y5UYX1","White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)","1","BOM5","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","LPNBOM5F5057136",
"2026-05-08T15:43:17+00:00","402-8374307-7441113","FBA76417","B0BFVMDJ2K","X001MZZQ8V","White Mulberry L-Shape Corner Desk |DIY Assembly| Monitor Raising Shelf | Engineered Wood & Sturdy Steel Leg|Perfect for Office Home Gaming Study Desk Computer Table|L(130+130)*45 * 77cm|White","1","SDEG","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","LPNSDEGF064205",
