"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","license-plate-number","customer-comments"
"2026-05-22T06:21:53+00:00","403-7290142-8927520","FBA79263","B0CYSLCRQS","X001ZOLVQP","NexLev Mattress, Sofa & Carpet Vacuum Cleaner | For Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification & Vacuum | HEPA captures 99.99% Dust|MR-01","1","BOM7","SELLABLE","UNDELIVERABLE_REFUSED","LPNBOM7D20100233",
"2026-05-22T05:41:35+00:00","406-9924913-1252333","FBA79349","B0D9KDQCCM","X00230EXN3","Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY|Portable & Compact| for all Fabrics| 1 Year Warranty| White","1","CCX1","SELLABLE","QUALITY_UNACCEPTABLE","LPNCCX1B1331348","Not working"
"2026-05-22T05:39:36+00:00","404-0949736-9973952","FBA79272","B0D2LFMY48","X0020G86UB","Nexlev Hair Styling Straightener & Curler| 2 in 1 Hair Styler| 200°C in 30 Seconds| Long Ceramic Floating Plates| Rounded Body for Curls| Plate Lock| Portable HS-01, Hair Straightener Tong - Black","1","CJB1","SELLABLE","UNDELIVERABLE_REFUSED","LPNCJB1Y979270",
"2026-05-22T05:24:45+00:00","407-6440489-0833122","FBA79849","B0FPGDVVCX","X002E6PMZ9","nexlev Calf Massager | Daily Use Leg Massager for Sore Muscle | Hand Like Massage with Air Compression | Improve Blood Circulation & Relieve Pain | 2500 mAh | Large Belt | Type C |CFM-03|Pack of 2","1","DEL5","SELLABLE","UNDELIVERABLE_REFUSED","LPNDEL5S14220620",
"2026-05-22T05:20:25+00:00","404-5982116-6977158","FBA79682","B0DVC8NYY2","X002872SBZ","NexLev 2.2L Ultrasonic Cool Mist Humidifier for Bedroom, Baby Nursery & Plants | 30H Runtime, Quiet Operation, 360° Nozzle, Adjustable Mist, Auto Shut-Off, Leak Proof | HU-02","1","HYD8","SELLABLE","DEFECTIVE","LPNHYD8DZ45728",
"2026-05-22T04:54:59+00:00","403-0145198-5257139","FBA79493","B0DQCWRG3H","X00272C0EV","NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for Tangle Free Styling|Salon Like Styles at Home|V-03","1","CJB1","SELLABLE","UNDELIVERABLE_UNKNOWN","LPNCJB1X016994",
"2026-05-22T04:43:00+00:00","408-2724610-8344347","FBA79277","B0D672NXC8","X0021NWGBN","Nexlev SWIPE Steam Cleaner | 3.5 Bar Strong Steam|Multipurpose Steam Cleaner for Car, Kitchen, Bathroom, Floor, Window,Glass,Upholstery| 18 Accessories Kit|Safety Lock| Large 1200ML Water Tank | SC-03","1","BOM5","CARRIER_DAMAGED","UNDELIVERABLE_REFUSED","LPNBOM5F5068401",
"2026-05-22T04:39:37+00:00","403-7242521-6005150","FBA79349","B0D9KDQCCM","X00230EXN3","Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY|Portable & Compact| for all Fabrics| 1 Year Warranty| White","1","MAA4","DEFECTIVE","DEFECTIVE","LPNMAA4Z2355672","Not working 😐 not satisfied poor stitching"
"2026-05-22T04:20:15+00:00","403-8868713-6731569","FBA79652","B0F43P6D23","X002A07CLV","NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office Cleaning machine | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Grease Water Stain Cleaner| 4 M Cord |1050W |SC-05","1","BLR8","CUSTOMER_DAMAGED","UNWANTED_ITEM","LPNBLR8Z4265443",
"2026-05-22T04:18:48+00:00","406-9378823-1531524","FBA79590","B0DM6BB3VT","X00263BT43","NexLev Calf Massager | Daily Use Leg Massager for Sore Muscle |1 Piece | Hand Like Massage with Air Compression | Improve Blood Circulation & Relieve Pain | 2500 mAh | Large Belt | Type C |CFM-01","1","DED4","SELLABLE","DEFECTIVE","LPNDED4A0530148",
