ASIN,Qty,OpenPOUnits,Aged90PlusUnits,UnsellableUnits,SellableCost,SnapshotDate
B0064RD6B8,5,0,0,0,6950.55,2026-06-12
B0002GJ940,5,0,0,0,2156.17,2026-06-12
B09241VBTP,5,0,0,0,7966.69,2026-06-12
B00S9Z05R6,5,0,0,0,22706.79,2026-06-12
B005M02VNW,5,0,5,0,111518.81,2026-06-12
B07BCQ7P7Z,5,0,0,0,83131.57,2026-06-12
B000979O0G,5,0,0,0,42738.38,2026-06-12
B00S2Z992A,5,0,0,0,44368.5,2026-06-12
B09NZY68GM,5,0,1,0,10699.05,2026-06-12
B0B4MYWWKG,4,0,3,0,60232.76,2026-06-12
B07RM21D8X,4,2,0,0,38027.0,2026-06-12
B000EENHAW,4,0,0,0,5468.43,2026-06-12
B09SG1PL9Z,4,0,1,0,14647.44,2026-06-12
B083WMYP8H,4,0,0,0,66257.23,2026-06-12
B07BBG8L4G,4,0,4,1,38459.04,2026-06-12
B00ZWJ39Q6,4,0,0,0,37906.99,2026-06-12
B0718WYKR9,4,0,1,0,4464.6,2026-06-12
B0002E3L0K,4,0,0,0,5356.42,2026-06-12
B000WA8KYG,4,0,4,0,11746.53,2026-06-12
B0064RVAUC,4,2,0,0,73277.79,2026-06-12
B00SKJGZLG,4,2,0,0,54724.32,2026-06-12
B0002E1I5U,4,0,0,0,2240.18,2026-06-12
B0019ENBAW,4,0,1,0,4064.82,2026-06-12
B06Y1XXMYG,4,0,0,0,14350.13,2026-06-12
B00IO1NHPM,4,10,1,0,4070.32,2026-06-12
B0002F7J5W,4,0,0,0,6344.5,2026-06-12
B0030Y6Z84,4,0,0,0,22221.76,2026-06-12
B00075EKDG,4,0,0,0,12957.02,2026-06-12
B07N6DW1TT,3,0,3,0,16701.2,2026-06-12
B00S2Z986W,3,0,0,0,37052.93,2026-06-12
B099DQVKV2,3,0,3,0,127294.06,2026-06-12
B07D3N1VVH,3,0,0,0,13459.06,2026-06-12
B083F7HJMX,3,10,0,0,1125.09,2026-06-12
B07S5DC3T3,3,0,2,0,9644.64,2026-06-12
B018KIJGU8,3,1,0,0,16933.34,2026-06-12
B000EEJDJQ,3,0,0,0,42609.37,2026-06-12
B017LUP20O,3,6,0,0,20491.62,2026-06-12
B01LHVBT5U,3,0,0,0,8032.5,2026-06-12
B07JN7JGBV,3,0,0,0,12111.96,2026-06-12
B07YX6MM9N,3,0,0,0,44178.49,2026-06-12
B07XC3M6Y1,2,0,0,0,103739.07,2026-06-12
B07N28NZYS,2,0,0,0,55464.38,2026-06-12
B011UCC3ZQ,2,0,2,0,81936.67,2026-06-12
B000WIT8BM,2,5,0,0,1056.08,2026-06-12
B000CD3QY2,2,3,2,0,22467.77,2026-06-12
B003AP94WC,2,17,1,0,1014.08,2026-06-12
B003AMV7SO,2,9,0,0,826.07,2026-06-12
B0BMFQP2ZZ,2,127,0,7,6994.55,2026-06-12
B07K89DNTZ,2,3,0,0,35912.84,2026-06-12
B08TYWJHR7,2,0,0,0,97255.38,2026-06-12
B0002DUS8Y,2,9,0,0,826.07,2026-06-12
B0030YGHDM,2,5,0,0,9106.72,2026-06-12
B00097BMNI,2,2,0,0,18941.5,2026-06-12
B07MTHFNSH,2,0,2,0,214396.62,2026-06-12
B002LLLHDK,2,0,2,0,34554.73,2026-06-12
B06XF3735J,2,0,0,0,778.06,2026-06-12
B00SMKOGF0,2,0,0,0,36026.85,2026-06-12
B00OB48L48,2,0,0,0,3004.24,2026-06-12
B07HDB12FM,2,3,0,0,17337.51,2026-06-12
B07G9M74JZ,2,0,2,0,34561.63,2026-06-12
B011UDPXK2,1,0,0,0,6830.54,2026-06-12
B09NZNSYHN,1,4,0,0,3072.54,2026-06-12
B000R9YLTK,1,0,0,0,1111.09,2026-06-12
B0032WBK5M,1,0,0,0,7837.62,2026-06-12
B06XC9MBVP,1,0,1,0,6299.65,2026-06-12
B09NZKQLRR,1,0,0,0,2808.22,2026-06-12
B076T15QLW,1,4,0,0,11568.91,2026-06-12
B06XF3VK6Y,1,15,0,0,370.03,2026-06-12
B0030YEPKY,1,5,0,0,11034.87,2026-06-12
B00FYQFPFU,1,0,1,0,0.0,2026-06-12
B0002F56ZC,1,0,1,0,10127.8,2026-06-12
B00JDJBDC8,1,5,0,0,1358.11,2026-06-12
B09NZBJY2M,1,0,0,0,2007.16,2026-06-12
B008TNAGP4,1,0,1,0,3577.28,2026-06-12
B07VXNW64L,1,0,1,0,6803.49,2026-06-12
B00X5TXLY0,1,0,0,0,7201.57,2026-06-12
B0091401EQ,1,0,0,0,15096.19,2026-06-12
B078NF6WD6,1,0,0,0,13791.09,2026-06-12
B07XGZQ8SX,1,0,1,1,6000.47,2026-06-12
B09C1BQZZV,1,0,1,0,3039.24,2026-06-12
B00LM7ZYJC,1,65,0,0,370.03,2026-06-12
B08CF53PQH,1,0,1,0,0.0,2026-06-12
B00OB49034,1,0,1,0,2117.86,2026-06-12
B073WNS92T,1,0,1,0,19636.55,2026-06-12
B0002F7B8W,1,0,1,0,32635.58,2026-06-12
B00IJ7FGSC,1,0,1,0,28351.24,2026-06-12
B07BCN6FFH,1,0,1,0,10450.83,2026-06-12
B09PH7Z2L2,1,0,1,0,4365.34,2026-06-12
B07D3MPLFT,1,0,0,0,3280.26,2026-06-12
B00S2Z95RO,1,0,0,0,7980.63,2026-06-12
B08TYGP1CJ,1,0,0,0,61595.08,2026-06-12
B083N6Q72Z,1,0,1,0,16055.77,2026-06-12
B082K7BXWD,1,0,1,0,1614.54,2026-06-12
B09NWGYVLD,1,0,1,0,25989.55,2026-06-12
B0779BB8DM,1,0,1,0,1125.09,2026-06-12
B000P5LVSK,1,41,0,1,548.66,2026-06-12
B0002E4Y2E,1,2,0,0,9714.04,2026-06-12
B00S2Z9BTQ,1,0,0,0,9690.77,2026-06-12
B0002F4ZTK,1,0,1,0,1723.11,2026-06-12
B0779JXC7S,1,0,1,0,22115.75,2026-06-12
B00HF9X2SQ,1,1,0,0,2439.19,2026-06-12
B0009SZQMU,1,0,1,0,17564.39,2026-06-12
B09NZ7NVTM,1,4,1,0,3741.92,2026-06-12
B06Y4FYPNY,1,0,1,0,96374.61,2026-06-12
B00GQDORA4,1,0,1,1,4513.77,2026-06-12
B01KBT2EH6,1,0,1,0,8873.7,2026-06-12
B00JDJLOKE,1,0,0,0,334.03,2026-06-12
B015R0IQGW,1,43,0,12,5351.42,2026-06-12
B06XC48TTD,0,0,0,0,,2026-06-12
B0098ZQENU,0,0,0,0,,2026-06-12
B008388XNW,0,0,0,1,0.0,2026-06-12
B00OB48SCS,0,1,0,0,,2026-06-12
B003JFZ2P6,0,1,0,0,,2026-06-12
B008CVDTO8,0,0,0,1,0.0,2026-06-12
B06XF1K23Q,0,4,0,0,,2026-06-12
B000QDNO9U,0,0,0,0,,2026-06-12
B08M9SK8JT,0,0,0,1,0.0,2026-06-12
B003B0CH5C,0,0,0,0,,2026-06-12
B07MZS13BF,0,0,0,0,,2026-06-12
B002AI880O,0,0,0,0,,2026-06-12
B09BQQTLC8,0,273,0,1,0.0,2026-06-12
B000EEJ8IM,0,10,0,0,,2026-06-12
B000RW5PXI,0,2,0,0,,2026-06-12
B07TJBQXBW,0,0,0,0,,2026-06-12
B000UXIEPU,0,5,0,0,,2026-06-12
B0050ALN2E,0,0,0,0,,2026-06-12
B00EGHMPCY,0,2,0,0,,2026-06-12
B00116NZAE,0,0,0,0,,2026-06-12
B07NJ8Y8RP,0,0,0,0,,2026-06-12
B09T3JBXHQ,0,0,0,0,,2026-06-12
B086YW3PKM,0,1,0,0,,2026-06-12
B083NC4ZTT,0,1,0,0,,2026-06-12
B00B5I9GYW,0,1,0,0,,2026-06-12
B0002F4ZUO,0,0,0,0,,2026-06-12
B004TQJ174,0,2,0,0,,2026-06-12
B09713C5MP,0,0,0,0,,2026-06-12
B004A91X8K,0,1,0,0,,2026-06-12
B08874YDB4,0,60,0,0,,2026-06-12
B01G6JRLIC,0,0,0,0,,2026-06-12
B07JFF2JYQ,0,0,0,0,0.0,2026-06-12
B09HW1GYJ9,0,5,0,0,,2026-06-12
B09MJ1N2D9,0,12,0,0,,2026-06-12
B0009EQMZE,0,1,0,0,,2026-06-12
B06XDZTH2X,0,6,0,0,,2026-06-12
B09WD1WDL1,0,1,0,0,,2026-06-12
B0BF9PCGM8,0,2,0,0,0.0,2026-06-12
B0030YAZLC,0,0,0,0,,2026-06-12
B0002D0ELA,0,1,0,0,,2026-06-12
B079C8XNLK,0,0,0,0,,2026-06-12
B073W82RLK,0,0,0,0,,2026-06-12
B001NZB2D0,0,1,0,0,,2026-06-12
B00S2Z94PM,0,1,0,1,0.0,2026-06-12
B00S2Z9ACY,0,0,0,0,,2026-06-12
B07T2R7PGY,0,1,0,0,,2026-06-12
B07F2ZXJT5,0,0,0,0,,2026-06-12
B00EGHMURE,0,0,0,0,,2026-06-12
B081S9BCHF,0,0,0,0,,2026-06-12
B0002KZDGY,0,5,0,0,,2026-06-12
B000EEGAP6,0,0,0,0,,2026-06-12
B0116X17JW,0,40,0,0,,2026-06-12
B014R94EE2,0,0,0,0,,2026-06-12
B00093ESSI,0,1,0,0,,2026-06-12
B089VXMQ48,0,0,0,0,,2026-06-12
B0002F501C,0,1,0,0,,2026-06-12
B008TNAGQS,0,1,0,0,0.0,2026-06-12
B07LFTTWGR,0,5,0,0,,2026-06-12
B07BCPDJFM,0,0,0,0,,2026-06-12
B073W8THV4,0,0,0,0,,2026-06-12
B09FPTFLZX,0,0,0,1,0.0,2026-06-12
B00775TDU4,0,0,0,0,,2026-06-12
B07HSLPNN1,0,0,0,0,,2026-06-12
B0002GFTIK,0,0,0,0,,2026-06-12
B07JMLDR2Y,0,0,0,0,,2026-06-12
B018BP4N4O,0,0,0,0,,2026-06-12
B07JN58HWY,0,0,0,0,,2026-06-12
B00GJW0JGI,0,0,0,0,,2026-06-12
B09T3JVYQS,0,2,0,0,,2026-06-12
B06Y1W8X57,0,0,0,0,,2026-06-12
B07N28P3VJ,0,11,0,0,,2026-06-12
B000YB59MY,0,1,0,0,,2026-06-12
B09KZJTW73,0,6,0,0,,2026-06-12
B083N7CQWL,0,1,0,0,,2026-06-12
B003B01QR2,0,10,0,0,,2026-06-12
B003JFVC4G,0,0,0,0,,2026-06-12
B001D7UYBO,0,51,0,3,0.0,2026-06-12
B07CX617K6,0,1,0,0,,2026-06-12
B00UI5FGBK,0,0,0,0,,2026-06-12
B08MVBYQFW,0,0,0,0,,2026-06-12
B0076FOTY0,0,0,0,0,,2026-06-12
B06XF4DM7Z,0,10,0,0,,2026-06-12
B00F94XTGO,0,0,0,0,,2026-06-12
B00J3YYSUW,0,7,0,0,,2026-06-12
B00YCJJ6WS,0,3,0,0,,2026-06-12
B07TG9F8SL,0,1,0,0,,2026-06-12
B01L35VH2U,0,0,0,0,,2026-06-12
B00SKJJTBE,0,5,0,0,,2026-06-12
B07N292S5J,0,1,0,0,,2026-06-12
B018BQ19CW,0,0,0,0,,2026-06-12
B00186L65S,0,1,0,0,,2026-06-12
B000978DGW,0,0,0,1,0.0,2026-06-12
B07KYKTRKX,0,0,0,0,,2026-06-12
B00LJV8Y0W,0,0,0,0,,2026-06-12
B011UDLC0C,0,1,0,0,,2026-06-12
B07CVDV83K,0,0,0,0,,2026-06-12
B0002CZVK0,0,1,0,0,,2026-06-12
B09NZWB9YD,0,0,0,0,,2026-06-12
B083JJZVW7,0,0,0,0,,2026-06-12
B08P4FCTG7,0,0,0,1,0.0,2026-06-12
B07HD7M29H,0,0,0,0,,2026-06-12
B06Y1XD9H7,0,4,0,0,,2026-06-12
B008TNAFX2,0,2,0,0,,2026-06-12
B092VB4K3P,0,4,0,0,,2026-06-12
B0002F7790,0,0,0,0,,2026-06-12
B07FYBLG93,0,0,0,0,,2026-06-12
B00MWRYYJ2,0,0,0,0,,2026-06-12
B0015Y8U5W,0,0,0,0,,2026-06-12
B0924G6DJX,0,11,0,0,,2026-06-12
B0976Z1P18,0,0,0,0,,2026-06-12
B000788VPG,0,3,0,0,,2026-06-12
B07D3N48HH,0,0,0,0,,2026-06-12
B0002E5644,0,0,0,0,,2026-06-12
B00S2Z9EI4,0,1,0,1,0.0,2026-06-12
B011UDCZTE,0,0,0,0,,2026-06-12
B06Y436243,0,0,0,0,,2026-06-12
B07JDHM2TV,0,15,0,4,0.0,2026-06-12
B00CAE8PM4,0,10,0,0,,2026-06-12
B077TFVQ2F,0,0,0,0,,2026-06-12
B07S2HLRS2,0,0,0,0,,2026-06-12
B07GTLBP83,0,0,0,0,,2026-06-12
B09V12PT9H,0,0,0,2,0.0,2026-06-12
B000RW0ECK,0,1,0,0,,2026-06-12
B083MXSC7Z,0,1,0,0,,2026-06-12
B00SKJH1IW,0,1,0,0,,2026-06-12
B077Y531H1,0,1,0,0,,2026-06-12
B000EEHFY6,0,14,0,0,,2026-06-12
B00S9YZZOK,0,1,0,0,,2026-06-12
B0016MQEJW,0,0,0,0,,2026-06-12
B004A96D6W,0,2,0,0,,2026-06-12
B003B0A6ZK,0,6,0,0,,2026-06-12
B0002E1I4Q,0,5,0,0,,2026-06-12
B08BCYX4R7,0,0,0,1,0.0,2026-06-12
B0002GJ95Y,0,1,0,0,,2026-06-12
B09SGGL6T1,0,1,0,0,,2026-06-12
B0002E29AS,0,1,0,0,,2026-06-12
B0002F6O0S,0,1,0,0,,2026-06-12
B0B66L8PLP,0,0,0,1,0.0,2026-06-12
B01MRA2W8L,0,0,0,0,,2026-06-12
B07SGGQ6CB,0,0,0,0,,2026-06-12
B073W8YCMW,0,0,0,0,,2026-06-12
B07S8WGWRB,0,5,0,0,,2026-06-12
B087J8W117,0,1,0,0,,2026-06-12
B085WRN1VD,0,4,0,0,,2026-06-12
B0749GV5L3,0,0,0,0,,2026-06-12
B07F39CHRZ,0,0,0,0,,2026-06-12
B09D2JWQDY,0,0,0,0,,2026-06-12
