date,ams_orders,Spend,adGroupName,campaignId,Impressions,14 Day Total Sales (₹),adGroupId,raw_sku,asin,Clicks,campaignName,14 Day Total Units (#),sku,model,brand,category_l0,category_l1,category_l2
2026-07-01,2,706.77,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,3309,4577.59,327706937445724,B0B4DPX2J2,B0B4DPX2J2,41,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,2,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-02,0,666.04,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,3738,0.0,327706937445724,B0B4DPX2J2,B0B4DPX2J2,40,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,0,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-03,1,558.29,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,5071,2134.75,327706937445724,B0B4DPX2J2,B0B4DPX2J2,38,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,1,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-04,1,856.51,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,5472,2134.75,327706937445724,B0B4DPX2J2,B0B4DPX2J2,52,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,1,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-05,5,1347.46,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,6342,10368.66,327706937445724,B0B4DPX2J2,B0B4DPX2J2,80,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,5,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-06,2,1303.71,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,4320,4396.61,327706937445724,B0B4DPX2J2,B0B4DPX2J2,81,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,2,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-07,1,698.85,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,2637,2244.92,327706937445724,B0B4DPX2J2,B0B4DPX2J2,37,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,1,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-08,4,764.65,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,4217,9700.01,327706937445724,B0B4DPX2J2,B0B4DPX2J2,42,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,5,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-09,1,561.32,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,3681,2244.92,327706937445724,B0B4DPX2J2,B0B4DPX2J2,32,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,1,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-10,0,631.08,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,3224,0.0,327706937445724,B0B4DPX2J2,B0B4DPX2J2,39,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,0,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-11,1,585.72,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,1888,2244.92,327706937445724,B0B4DPX2J2,B0B4DPX2J2,34,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,1,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-12,0,601.31,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,2511,0.0,327706937445724,B0B4DPX2J2,B0B4DPX2J2,35,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,0,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-13,0,589.78,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,2062,0.0,327706937445724,B0B4DPX2J2,B0B4DPX2J2,37,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,0,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-14,1,614.35,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,2339,2322.03,327706937445724,B0B4DPX2J2,B0B4DPX2J2,37,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,1,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-15,2,757.63,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,3442,4744.06,327706937445724,B0B4DPX2J2,B0B4DPX2J2,42,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,2,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-16,0,937.15,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,3856,0.0,327706937445724,B0B4DPX2J2,B0B4DPX2J2,49,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,0,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-17,1,902.35,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,4313,2372.03,327706937445724,B0B4DPX2J2,B0B4DPX2J2,53,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,1,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-18,2,739.47,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,3937,4493.22,327706937445724,B0B4DPX2J2,B0B4DPX2J2,44,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,2,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-19,1,625.0,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,3822,2372.03,327706937445724,B0B4DPX2J2,B0B4DPX2J2,38,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,1,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-20,0,474.49,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,3217,0.0,327706937445724,B0B4DPX2J2,B0B4DPX2J2,29,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,0,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-21,1,650.17,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,3425,2372.03,327706937445724,B0B4DPX2J2,B0B4DPX2J2,39,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,1,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-01,2,334.95,Audio Array-B0B4DPX2J2-AM C1 Condenser-SP-KT-Exact/Phrase,367782160120575,2642,4580.14,465671277226663,B0B4DPX2J2,B0B4DPX2J2,37,Audio Array-B0B4DPX2J2-AM C1 Condenser-SP-KT-Exact/Phrase-Branded,2,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-02,4,338.28,Audio Array-B0B4DPX2J2-AM C1 Condenser-SP-KT-Exact/Phrase,367782160120575,2558,9166.1,465671277226663,B0B4DPX2J2,B0B4DPX2J2,31,Audio Array-B0B4DPX2J2-AM C1 Condenser-SP-KT-Exact/Phrase-Branded,4,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-03,1,423.84,Audio Array-B0B4DPX2J2-AM C1 Condenser-SP-KT-Exact/Phrase,367782160120575,2356,2134.75,465671277226663,B0B4DPX2J2,B0B4DPX2J2,35,Audio Array-B0B4DPX2J2-AM C1 Condenser-SP-KT-Exact/Phrase-Branded,1,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-07-04,4,666.41,Audio Array-B0B4DPX2J2-AM C1 Condenser-SP-KT-Exact/Phrase,367782160120575,4307,8793.21,465671277226663,B0B4DPX2J2,B0B4DPX2J2,64,Audio Array-B0B4DPX2J2-AM C1 Condenser-SP-KT-Exact/Phrase-Branded,4,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
