asin,sku,brand,model,buybox_price,amazon_1p_price,merchant_low_price,buybox_seller_name,buybox_seller_id,offer_count,error,fetched_at
B0BPLWW72Y,FBA76862,Audio Array,AM-C28,1679.0,1679.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0GCP1J2HC,FBA79972,Audio Array,M8,8553.0,8499.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0GN8RQJRG,FBA79979,Audio Array,AK-37-B,3499.0,3499.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0GN8MMKY1,FBA79980,Audio Array,AK-37-W,3499.0,3499.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0GN8MFDGZ,FBA79981,Audio Array,AK-61 Neo,5034.0,4999.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0GN8MPYPG,FBA79982,Audio Array,AK-61 Pro,5499.0,5499.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0GN321RXQ,FBA79983,Audio Array,AM-W48 / AM-S6,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0FTVQQVDC,FBA79904,Audio Array,PB-10 (AM-C2+AI-04+AH-60-BL),9999.0,9999.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0CF5R3V95,FBA78973,Audio Array,AA-19,3849.0,3849.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0FQBX8J17,FBA79838,Audio Array,AH-40 SL,1299.0,1299.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0CM9KJZWQ,FBA79106,Audio Array,AM-C44,4699.0,4699.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,4.0,,2026-08-03T10:44:11.848967+00:00
B0BPM2T7BQ,FBA76863,Audio Array,AI-03,4028.0,3999.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0B4K87PR4,FBA75690,Audio Array,AM-C10,3999.0,3999.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,3.0,,2026-08-03T10:44:11.848967+00:00
B0B4KC7VBM,FBA75677,Audio Array,AM-C5,2417.0,2399.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,3.0,,2026-08-03T10:44:11.848967+00:00
B0B4G1HPL5,FBA75692,Audio Array,AM-C11,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0FQBXS6Y2,FBA79839,Audio Array,AH-45 BK,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0DT6T6N6B,FBA79694,Audio Array,AA-26,599.0,599.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0CBCB9S14,FBA78961,Audio Array,AM-C40,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0DFMLS8JG,FBA79445,Audio Array,AM-W32,3999.0,3999.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,3.0,,2026-08-03T10:44:11.848967+00:00
B0D3M86SH1,FBA79355,Audio Array,AA-19BL,4999.0,4999.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0BLJVJ2GN,FBA76414,Audio Array,AA-05,655.0,649.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0B4G5ZLTB,FBA75687,Audio Array,AM-W11,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0DFMLXD9S,FBA79447,Audio Array,AM-W34,3999.0,3999.0,,Other 3P (A3UU1YIVA5VF6D),A3UU1YIVA5VF6D,3.0,,2026-08-03T10:44:11.848967+00:00
B0DN6MNS1X,FBA79654,Audio Array,AM-C11 Pro,4916.23,4916.23,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0FF9R3GKK,FBA79783,Audio Array,AM-C47,2870.0,2849.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0CBC7QMNV,FBA78925,Audio Array,AM-C11X,3649.0,3649.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,3.0,,2026-08-03T10:44:11.848967+00:00
B0FFB6YJM1,FBA79708,Audio Array,SB-01,1209.0,1199.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0B4FZS38V,FBA75681,Audio Array,AM-C7,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CM6WH4ZT,FBA79105,Audio Array,AI-12,1411.0,1399.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0D3Q2T5XX,FBA79356,Audio Array,AA-19WL,4999.0,4999.0,,Other 3P (A3UU1YIVA5VF6D),A3UU1YIVA5VF6D,3.0,,2026-08-03T10:44:11.848967+00:00
B0CH4VCD6R,FBA77171,Audio Array,AC-6XL,554.0,549.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0B4G7VWXD,FBA75684,Audio Array,AA-04,1699.0,1699.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,3.0,,2026-08-03T10:44:11.848967+00:00
B0CF5SHL15,FBA78976,Audio Array,AA-22,3726.0,3699.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0B4G59Y8W,FBA75689,Audio Array,AM-W13,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0FJ2JJZL3,FBA79821,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",20999.0,20999.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0B4JRQP22,FBA75679,Audio Array,AA-02,2499.0,2499.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0DN6PFWNK,FBA79655,Audio Array,AM-C44 Pro,5235.0,5199.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0DFMKY4TT,FBA79448,Audio Array,AM-W35,3599.0,3589.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,3.0,,2026-08-03T10:44:11.848967+00:00
B0FPR7VFCH,FBA79815,Audio Array,AM-W19,2483.0,2483.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,1.0,,2026-08-03T10:44:11.848967+00:00
B0B4G8ZB64,FBA75675,Audio Array,AM-C3,999.0,999.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0DFMLQBMC,FBA79444,Audio Array,AM-W20,1948.0,1948.0,1949.0,Other 3P (A3UU1YIVA5VF6D),A3UU1YIVA5VF6D,2.0,,2026-08-03T10:44:11.848967+00:00
B0D3LZWTHV,FBA79379,Audio Array,AM-C45,3474.0,3449.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0CBCB82MT,FBA78960,Audio Array,AM-C39,1609.0,1599.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,4.0,,2026-08-03T10:44:11.848967+00:00
B0CM9P5CCK,FBA79107,Audio Array,AM-W17,1714.0,1699.0,1699.0,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0FN7DYB2M,FBA79844,Audio Array,PB-08 (AM-C1 + AI-04),,,,,,,,2026-08-03T10:44:11.848967+00:00
B0F2HYY7JF,FBA79722,Audio Array,AM-W21,2949.0,2949.0,,Other 3P (A15YBOSC0EMOS0),A15YBOSC0EMOS0,3.0,,2026-08-03T10:44:11.848967+00:00
B0FJ2LQT7K,FBA79826,Audio Array,PB-02 (AI-04 Red + AM-C11 + AA-05),9199.0,9199.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0B4G1PXWV,FBA75680,Audio Array,AM-C6,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0BQ7H7418,FBA76597,Audio Array,AA-06,1299.0,1299.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,3.0,,2026-08-03T10:44:11.848967+00:00
B0B4G89VQJ,FBA75686,Audio Array,AM-W10,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0FN7C25VS,FBA79846,Audio Array,AM-C11X Pro,4028.0,3999.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0FVM17Q4W,FBA79909,Audio Array,AM-W20,1999.0,1999.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0FLYHJ6DK,FBK79009,Audio Array,AM-C41,1612.0,1599.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0C4YT43Z3,FBA78204,Audio Array,AM-C31,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CM9L1QZG,FBA79108,Audio Array,AM-W16,1349.0,1349.0,1349.0,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,3.0,,2026-08-03T10:44:11.848967+00:00
B0FR5DLXH9,FBA79903,Audio Array,AA-25M,899.0,899.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0CH4R1V6S,FBA79016,Audio Array,AM-C3a,806.0,799.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,3.0,,2026-08-03T10:44:11.848967+00:00
B0CF5RRTDJ,FBA78974,Audio Array,AA-20,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0CH4T2BJD,FBA79010,Audio Array,AM-C42,2349.0,2349.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0FQJWWDVK,FBA79820,Audio Array,AC-3XL,453.0,449.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0CH4RT4P8,FBA79008,Audio Array,AI-06,3299.0,3299.0,,Other 3P (A3UU1YIVA5VF6D),A3UU1YIVA5VF6D,2.0,,2026-08-03T10:44:11.848967+00:00
B0FJ2J6MTF,FBA79822,Audio Array,KB-01 (AM-W32 + AI-12),4933.0,4899.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0BLKF46QG,FBA76723,Audio Array,AM-C20,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0B4G8PH2P,FBA75678,Audio Array,AA-01,2149.0,2149.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0BLNCP74M,FBA76728,Audio Array,AM-C25,2728.0,2728.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,1.0,,2026-08-03T10:44:11.848967+00:00
B0FJ2DT13L,FBA79825,Audio Array,GB-02 (AM-C43 + AI-11),3877.0,3849.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0FJ8TSQK1,FBA79830,Audio Array,GB-03 (AI-12 + AM-C43),3149.0,4075.0,3149.0,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0B4DS678Q,FBA75676,Audio Array,AM-C4,1899.0,1899.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0CJR76Y7G,FBA79064,Audio Array,AA-25,849.0,849.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0FJS7JZ4V,FBK79708,Audio Array,SB-01,1199.0,1199.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0B4G94VP3,FBA75683,Audio Array,AA-03,499.0,499.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,3.0,,2026-08-03T10:44:11.848967+00:00
B0CH4PMR8K,FBA79009,Audio Array,AM-C41,2076.0,2076.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,1.0,,2026-08-03T10:44:11.848967+00:00
B0B4G763WS,FBA75688,Audio Array,AM-W12,3999.0,3999.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,3.0,,2026-08-03T10:44:11.848967+00:00
B0FJ8S5XJ8,FBA79827,Audio Array,PB-03 (AI-04 Red + AM-C11 x 2),13499.0,13499.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0DN6LJZBR,FBA79653,Audio Array,AM-C45 Pro,4028.0,3999.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0CX1XK5R6,FBA79230,Audio Array,AM-W46,4999.0,4999.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0DFMQCGT1,FBA79465,Audio Array,AM-W21,2949.0,2949.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0BLKB6FRR,FBA76730,Audio Array,AM-C27,1249.0,1249.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0C4YSV3XL,FBA78206,Audio Array,AM-W15,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0FJ8PZ9H7,FBA79833,Audio Array,PB-04 (AI-04 Red + AM-C44 x 2),13652.0,13599.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0B4G5JG4P,FBA75691,Audio Array,AM-W14,6299.0,6299.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0BLKBJ5HN,FBA76742,Audio Array,AM-K1,9299.0,9299.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0FJ8S53GW,FBA79832,Audio Array,GB-05 (AM-C43 + AI-06),5399.0,5399.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0BLKB55BM,FBA76721,Audio Array,AM-C18,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0BLK8DNPD,FBA76716,Audio Array,AM-C13,499.0,499.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0GN97RFPR,FBA79848,Audio Array,AM-S2,7499.0,7499.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0H1MTP2ZP,FBA80143,Audio Array,AM-S2,7499.0,7499.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0C55MY66L,FBA78424,Audio Array,AM-C37,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0FLYJFC22,FBK79010,Audio Array,AM-C42,2367.0,2349.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0BLKDC4PP,FBA76722,Audio Array,AM-C19,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CF5WXWFH,FBA78986,Audio Array,AB-01,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0C539RBGL,FBA78205,Audio Array,AM-C32,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0C4YTNJG7,FBA78203,Audio Array,AM-C30,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0BLK7VQ2N,FBA76744,Audio Array,AM-K3,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0BPMN89NG,FBA77011,Audio Array,AM-C29,1749.0,1749.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0BLK8PXNY,FBA76743,Audio Array,AM-K2,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CLH7G5WH,FBA79070,Audio Array,AI-02 2x2| Metallic Red,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0C5957W3P,FBA78420,Audio Array,AM-C33,449.0,449.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0GNM35G8X,FBA79814,Audio Array,AH-50 Ear Cushion,549.0,549.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0B4FVV78V,FBA75682,Audio Array,AM-C8,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0B4FXDHXW,FBA75685,Audio Array,AM-C9,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0C55QXL83,FBA78425,Audio Array,AM-C38,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0BLKD4815,FBA76726,Audio Array,AM-C23,1799.0,1799.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0BLRK37TB,FBA76739,Audio Array,AA-12,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0CH4WFQF6,FBA79014,Audio Array,AI-09,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0BLKD8FVG,FBA76718,Audio Array,AM-C15,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0BLKHVCDX,FBA76734,Audio Array,AA-07,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0C55M2GBN,FBA78419,Audio Array,AM-A1,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CF5T89FT,FBA78972,Audio Array,AA-18,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0C598Q6PT,FBA78423,Audio Array,AM-C36,449.0,449.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0BLK31PYH,FBA76715,Audio Array,AM-C12,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CF5TDLFH,FBA78971,Audio Array,AA-17,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0BLKGPL4X,FBA76735,Audio Array,AA-08,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0BLKCB2JY,FBA76732,Audio Array,AI-01,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0BLKCWZQD,FBA76720,Audio Array,AM-C17,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0BLKCSJ7Z,FBA76725,Audio Array,AM-C22,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0C598MNMC,FBA78422,Audio Array,AM-C35,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CH4TDGPG,FBA79013,Audio Array,AI-08,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CH4THGGM,FBA79012,Audio Array,AI-07,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0C594FZLM,FBA78421,Audio Array,AM-C34,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0BLKCDRNB,FBA76727,Audio Array,AM-C24,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0C59G1C4N,FBA76737,Audio Array,AA-10,2299.0,2299.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0BLK6P24G,FBA76717,Audio Array,AM-C14,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0BLRGCNRG,FBA76738,Audio Array,AA-11,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0BLNDQ757,FBA76729,Audio Array,AM-C26,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0BPMBMN3S,FBA77010,Audio Array,AI-04 Black,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0DFTVZPM8,FBAM75673,Audio Array,AM-C1,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0BLKCXQRT,FBA76719,Audio Array,AM-C16,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0BLNC5D8L,FBA76724,Audio Array,AM-C21,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0BLKCJXZR,FBA76733,Audio Array,AI-02,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0BLS63XCL,FBA76736,Audio Array,AA-09,2299.0,2299.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0BLRKFBBP,FBA76740,Audio Array,AA-13,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0BLS2HJ68,FBA76741,Audio Array,AA-14,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0C53CQV5Z,FBA78207,Audio Array,AA-15,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CF5T1LFR,FBA78970,Audio Array,AA-16,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CF5TVDRT,FBA78977,Audio Array,AA-23,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CF5PCL34,FBA78978,Audio Array,AA-24,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CF9BY345,FBA79004,Audio Array,AI-05,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CPXVV5XN,FBA79180,Audio Array,AB-02 (AI-04 Red + AM-C2),,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CPXXJM6C,FBA79181,Audio Array,AB-03 (AM-C11+ AI-04 + AA-05),,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CPXXYY6H,FBA79182,Audio Array,AB-04 (2xAM-C2 + AI-04 Red),,,,,,,,2026-08-03T10:44:11.848967+00:00
B0CPXWXCBS,FBA79183,Audio Array,AB-05 (2xAM-C11+AI-04Red+2xAA-05),,,,,,,,2026-08-03T10:44:11.848967+00:00
B0G4DNF8RZ,FBA79842,Audio Array,AM-C48,3299.0,3299.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0FJ2HZCVN,FBA79823,Audio Array,PB-01 (AM-C11 + AI-04),8999.0,8999.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0FJ2K95XT,FBA79824,Audio Array,GB-01 (AM-C43 +AI-10),5336.0,5299.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0FJ8W5Y9Q,FBA79831,Audio Array,GB-04 (AM-C45 + AI-06),6342.0,6299.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0FJ8T4WXM,FBA79834,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),9552.0,9499.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0FJ8TWCQZ,FBA79835,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),9352.0,9299.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0FJ8Z1W81,FBA79836,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),6058.17,6058.17,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0FJ8V2LZM,FBA79837,Audio Array,AI-06 + AM-C45,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0FN7B3KWS,FBA79845,Audio Array,UB-02 (AM-S1 + AA-21),12952.0,12899.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0G3B677Z5,FBA79969,Audio Array,UB-03 (AM-S1 + AA-22),12799.0,12799.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0FN7FYZM3,FBA79847,Audio Array,PB-09 (AM-C45 + AI-06 + AA-05),5173.15,5173.15,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0FTVSH458,FBA79905,Audio Array,PB-11 (AM-C44+AA-05+AH-45-BK),6499.0,6499.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0FTVVLNS9,FBA79906,Audio Array,PB-12 (AM-C11+AA-05+AI-04+AH-60-RD),11499.0,11499.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0FTVS34SD,FBA79907,Audio Array,PB-13 (AM-C43+AH-40-SL+AI-11),5199.0,5199.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0FTVV1QJY,FBA79908,Audio Array,PB-14 (AM-C43+AH-40-SL+AI-12),4599.0,4599.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0D3M13T6H,FBA79389,Audio Array,AWB-01,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0GMPGNXX3,FBA79956,Audio Array,A3-XLR,599.0,599.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0G3Q517Y2,FBA79957,Audio Array,AM-W23,2999.0,2999.0,2999.0,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
B0G3Q59X8C,FBA79958,Audio Array,AM-W24,1730.96,1730.96,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0G39ZHDYP,FBA79959,Audio Array,AM-W47 Wired,1209.0,1199.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0G3B152FR,FBA79960,Audio Array,AM-W47 Wireless,1914.0,1899.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0G53H49BS,FBA79961,Audio Array,AI-13,2799.0,2799.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,2.0,,2026-08-03T10:44:11.848967+00:00
B0G53LZNY3,FBA79962,Audio Array,BE-4T,5336.0,5299.0,,Other 3P (A1WYWER0W24N8S),A1WYWER0W24N8S,2.0,,2026-08-03T10:44:11.848967+00:00
B0G53CB72D,FBA79963,Audio Array,AM-Pro8,20999.0,20999.0,,Other 3P (A28KGDTB760OU9),A28KGDTB760OU9,1.0,,2026-08-03T10:44:11.848967+00:00
