asin,sku,brand,model,buybox_price,amazon_1p_price,merchant_low_price,buybox_seller_name,buybox_seller_id,offer_count,error,fetched_at
B0D672NXC8,FBA79277,Nexlev,SC-03,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0D86ZC9YT,FBA79278,Nexlev,HD-01,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0D8445KJN,FBA79279,Nexlev,LR-01,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0D63FKYZ5,FBA79332,Nexlev,HM-01,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0D63DTKQB,FBA79333,Nexlev,HM-02,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0D25LNDSY,FBA79346,Nexlev,ETC-04-WH,794.0,794.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0D842173P,FBK79347,Nexlev,ETC-05-PI,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0D81DLSFT,FBA79348,Nexlev,HD-02,999.0,999.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0D86Y2V7V,FBA79461,Nexlev,HD-02,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0D9KDQCCM,FBA79349,Nexlev,SW-01,999.0,999.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,2.0,,2026-08-03T08:20:05.617413+00:00
B0F5X2C11Z,FBA79779,Nexlev,SW-01,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0D67727VG,FBP79350,Nexlev,EA-01,1099.0,1099.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,2.0,,2026-08-03T08:20:05.617413+00:00
B0D9KB2RTT,FBAM79351,Nexlev,LE-01,,,,,,,HTTP 400,2026-08-03T08:20:05.617413+00:00
B0D9KB2RTT,FBA79351,Nexlev,LE-01,,,,,,,HTTP 400,2026-08-03T08:20:05.617413+00:00
B0D637B562,FBA79352,Nexlev,WF-02-BL,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0D2P5TGWK,FBA79373,Nexlev,ET-01-BK,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0D2P7WLJB,FBA79374,Nexlev,ET-02-GN,311.0,311.0,,Other 3P (A15YBOSC0EMOS0),A15YBOSC0EMOS0,2.0,,2026-08-03T08:20:05.617413+00:00
B0D2P6KF4N,FBA79375,Nexlev,ET-03-BL,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0D9KCNVNM,FBA79381,Nexlev,ETR-06,1218.0,1218.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0D9KFZYG8,FBA79404,Nexlev,FS-01,1799.0,1799.0,,Other 3P (A15YBOSC0EMOS0),A15YBOSC0EMOS0,2.0,,2026-08-03T08:20:05.617413+00:00
B0D9KFP4MG,FBA79405,Nexlev,HSB-03,1799.0,1799.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,2.0,,2026-08-03T08:20:05.617413+00:00
B0DCK3N2JJ,FBA79406,Nexlev,HSB-04,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DCK7ZH5P,FBA79439,Nexlev,MR-02,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DCGHKRXX,FBA79440,Nexlev,LE-02,1899.0,1899.0,,Other 3P (A15YBOSC0EMOS0),A15YBOSC0EMOS0,2.0,,2026-08-03T08:20:05.617413+00:00
B0D9KFQG8Q,FBA79443,Nexlev,LE-03,1801.0,1801.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0D9KCKY9F,FBA79451,Nexlev,SS-01,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DCGHVN81,FBA79452,Nexlev,VC-01,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DCK56Q85,FBA79463,Nexlev,VC-02,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DFCDKMWR,FBA79464,Nexlev,CM-01-BL,1589.0,1589.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0DFM4JZV9,FBA79466,Nexlev,TI-01,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0DK9LYT4P,FBA79467,Nexlev,TM-01,1059.0,1059.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0DCK7J87D,FBA79468,Nexlev,SPM-01,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0GKNGWLJ2,FBK80015,Nexlev,SPM-01,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DCK4DR1B,FBA79469,Nexlev,LE-04,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DFCDZWND,FBA79472,Nexlev,CM-02-PR,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DJFH6RTL,FBA79473,Nexlev,TI-02,1699.0,1699.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0DJFH4K8B,FBA79474,Nexlev,TIC-03,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DJFJZMC6,FBA79475,Nexlev,TIC-04,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DDC3GVZW,FBA79480,Nexlev,VC-03,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DFMRG2K4,FBA79481,Nexlev,TM-02,1663.0,1663.0,,Other 3P (A15YBOSC0EMOS0),A15YBOSC0EMOS0,1.0,,2026-08-03T08:20:05.617413+00:00
B0DK9NRBWJ,FBA79483,Nexlev,TM-03,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DNJF1BLS,FBA79484,Nexlev,CF-01,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0DK9QNKK8,FBA79485,Nexlev,TM-04,1059.0,1059.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0DFCG2VGS,FBA79488,Nexlev,KE-01,1749.0,1749.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,2.0,,2026-08-03T08:20:05.617413+00:00
B0DFD123P5,FBA79489,Nexlev,KE-02,1975.0,1975.0,,Other 3P (A15YBOSC0EMOS0),A15YBOSC0EMOS0,1.0,,2026-08-03T08:20:05.617413+00:00
B0DT6Y7KJM,FBA79492,Nexlev,V-02,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DQCWRG3H,FBA79493,Nexlev,V-03,1999.0,1999.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,2.0,,2026-08-03T08:20:05.617413+00:00
B0DKJZDY72,FBA79565,Nexlev,VC-04,1499.0,1499.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0DKJSCLBD,FBA79566,Nexlev,VC-05,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DNJS23HS,FBA79567,Nexlev,SC-04,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DKJRML4K,FBA79569,Nexlev,LE-06,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DKJXRXKM,FBA79570,Nexlev,BR-01,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DKK12XWR,FBA79571,Nexlev,IPL-01,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DKJVWM8Q,FBA79572,Nexlev,LE-07,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DKK15YNJ,FBA79573,Nexlev,EA-02,2499.0,2499.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0DHRQPGGM,FBA79588,Nexlev,EA-01 Pro,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0DNJP9T35,FBA79589,Nexlev,SS-02,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0GLHC8CB3,FBK80024,Nexlev,SS-02,1699.0,1699.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,2.0,,2026-08-03T08:20:05.617413+00:00
B0DM6BB3VT,FBA79590,Nexlev,CFM-01,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0DM66B2DW,FBA79591,Nexlev,KM-01,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0F29SZCVF,FBK79591,Nexlev,KM-01,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DMSMKRD9,FBA79592,Nexlev,FM-01,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0DMSSLXST,FBA79593,Nexlev,FM-02,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DM6MG4ZH,FBA79594,Nexlev,EM-01,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0DMSHZXG2,FBA79595,Nexlev,EM-02,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DMT19RWC,FBA79596,Nexlev,MG-01,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DNJHKZ2G,FBA79597,Nexlev,BM-01,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0DNJJKBKG,FBK79598,Nexlev,BM-02,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0DRD8J8R5,FBA79599,Nexlev,VC-06,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0F43P6D23,FBA79652,Nexlev,SC-05,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0FJG5PFGQ,FBA79673,Nexlev,ETC-07-WH,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DV8XH455,FBA79674,Nexlev,BM-03,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DV9MYK6S,FBA79675,Nexlev,PM-01,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0DV91JGF1,FBA79676,Nexlev,HB-01,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DVCBR11D,FBA79677,Nexlev,NP-06,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DVCDD5VC,FBA79678,Nexlev,NP-07,1059.0,1059.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0DVC7VJP1,FBA79679,Nexlev,ST-01,6599.0,6599.0,,Other 3P (A15YBOSC0EMOS0),A15YBOSC0EMOS0,1.0,,2026-08-03T08:20:05.617413+00:00
B0DVC968P1,FBA79681,Nexlev,HU-01,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DVC8NYY2,FBA79682,Nexlev,HU-02,1899.0,1899.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,2.0,,2026-08-03T08:20:05.617413+00:00
B0DVC9PRSD,FBA79683,Nexlev,AP-01,17679.0,17679.0,,Other 3P (A15YBOSC0EMOS0),A15YBOSC0EMOS0,1.0,,2026-08-03T08:20:05.617413+00:00
B0DVC9Q219,FBA79684,Nexlev,AP-02,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0DV8V3Y88,FBAM79685,Nexlev,LE-08,,,,,,,HTTP 400,2026-08-03T08:20:05.617413+00:00
B0DV94R4QD,FBA79686,Nexlev,MGS-02,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DV9CY3XR,FBA79687,Nexlev,MGC-03,2013.0,2013.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0DV8TR64D,FBA79688,Nexlev,MM-01,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0DVSZ2VVJ,FBA79689,Nexlev,CFM-02,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0DV931G48,FBA79690,Nexlev,PM-02,1767.0,1767.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0DVC58QPZ,FBA79692,Nexlev,AP-03,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0DVC91Q7J,FBA79693,Nexlev,TM-05,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0DTK4FY1G,FBA79698,Nexlev,SS-01,2543.0,2543.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0DTYDTKN8,FBA79699,Nexlev,SPM-01,4239.0,4239.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0FJ1ZB4G9,FBA79707,Nexlev,ETC-08-BL,794.0,794.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0FJ8SFNRH,FBA79809,Nexlev,KE-03,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0FS7T8151,FBA79810,Nexlev,MF-01,508.0,508.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0FSF1N457,FBA79811,Nexlev,MC-01,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0FS6TB7CP,FBA79812,Nexlev,PB-01,2499.0,2499.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,2.0,,2026-08-03T08:20:05.617413+00:00
B0FT8R24QM,FBA79819,Nexlev,LR-03,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0FPGDVVCX,FBA79849,Nexlev,CFM-03,5799.0,5799.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0DQ8W1RBV,FBK79271,Nexlev,V-01 RG,1483.0,1483.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,2.0,,2026-08-03T08:20:05.617413+00:00
B0D845B2DG,FBA79280,Nexlev,LR-02,1499.0,1499.0,,Other 3P (A15YBOSC0EMOS0),A15YBOSC0EMOS0,2.0,,2026-08-03T08:20:05.617413+00:00
B0F2N1HTBT,FBA79714,Nexlev,SC-04 Set of 2 Mops,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0FMF1D9NV,FBA79843,Nexlev,SC-04 Spare Set,,899.0,,,,1.0,,2026-08-03T08:20:05.617413+00:00
B0F2MZ8CG9,FBA79716,Nexlev,SM-01 Set of 2 Mops,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0F2MZ9BJS,FBA79717,Nexlev,SPM-01 Set of 2 Mops,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0F2N37819,FBA79606,Nexlev,LR-01 Set of 2 blades,299.0,299.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0F2N11VTN,FBA79607,Nexlev,LR-02 Set of 2 blades,499.0,499.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0DGTGKPJR,FBA79436,Nexlev,MR-01 HEPA Filter,299.0,299.0,299.0,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0F2N4N83Y,FBA79721,Nexlev,MR-02 HEPA Filter,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0F2N31GNX,FBA79657,Nexlev,SS-02 Set of Spares,875.0,875.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0F678L8YT,FBA79771,Nexlev,SC-01 Set of Spares,599.0,599.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0F67BSF2R,FBA79772,Nexlev,SC-02 Set of Spares,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0F74DJYG6,FBA79773,Nexlev,VC-01 HEPA,248.0,248.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0F678RRCX,FBA79774,Nexlev,VC-02 HEPA,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0F67775SH,FBA79775,Nexlev,VC-03 HEPA,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0F679QJH4,FBA79776,Nexlev,VC-04 HEPA,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0F6795PDP,FBA79777,Nexlev,AP-01 HEPA,3599.0,3599.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0F67BW7SF,FBA79778,Nexlev,AP-03 HEPA,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0FYNKYJFN,FBA79912,Nexlev,SC-05 SC-05 - Set of Spares,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0FYNLPK1B,FBA79913,Nexlev,"VC-05 VC-05 -Set of Spares(Crevice, Brush & Hose)",399.0,399.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0FYNR2XCB,FBA79914,Nexlev,ST-01 ST-01 Bowl,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0FYNT1TW7,FBA79915,Nexlev,ST-01 ST-01 Set of Hooks,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0GN85NZQN,FBM79991,Nexlev,DH-01,5699.0,5699.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,2.0,,2026-08-03T08:20:05.617413+00:00
B0GN85NZQN,FBA79991,Nexlev,DH-01,5699.0,5699.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,2.0,,2026-08-03T08:20:05.617413+00:00
B0GGHZWMVW,FBA79971,Nexlev,SP-01,11999.0,11999.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,2.0,,2026-08-03T08:20:05.617413+00:00
B0GN8N96R5,FBA79988,Nexlev,AP-04,6199.0,6199.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0GN94YDY2,FBA79992,Nexlev,ST-02,10999.0,10999.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,2.0,,2026-08-03T08:20:05.617413+00:00
B0GN8WW6BC,FBA79993,Nexlev,ST-03,13999.0,13999.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,2.0,,2026-08-03T08:20:05.617413+00:00
B0GM1CZC7Y,FBA79984,Nexlev,MR-03,5299.0,5299.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0GN86G345,FBA79989,Nexlev,CAP-05,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0G1YKMFWT,FBP79569,Nexlev,LE-06,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0GYS6CJD9,FBA80113,Nexlev,SC-01_Mop_Cloth,299.0,299.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T08:20:05.617413+00:00
B0GQCB4PJC,FBA80079,Nexlev,,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0GQGK4GJ7,FBA80081,Nexlev,,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0GQGXR9D7,FBA80080,Nexlev,,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0GQGZVGLL,FBA80082,Nexlev,,,,,,,,HTTP 429,2026-08-03T08:20:05.617413+00:00
B0GQC12GDP,FBA80078,Nexlev,,,,,,,,,2026-08-03T08:20:05.617413+00:00
B0GYSS16FJ,FBA80111,Nexlev,MR-01_Part,,599.0,,,,1.0,,2026-08-03T08:20:05.617413+00:00
