date,ams_orders,Spend,adGroupName,campaignId,Impressions,14 Day Total Sales (₹),adGroupId,raw_sku,asin,Clicks,campaignName,14 Day Total Units (#),sku,model,brand,category_l0,category_l1,category_l2
2026-05-01,0,0.0,Audio Array AM-C4/AM-C6 KT,38916472203806,0,0.0,217988530787217,B0B4DS678Q,B0B4DS678Q,0,AA_Condenser_AM-C4/AM-C6_SP_KT,0,FBA75676,AM-C4,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-03,0,0.0,Audio Array AM-C4/AM-C6 KT,38916472203806,0,0.0,217988530787217,B0B4DS678Q,B0B4DS678Q,0,AA_Condenser_AM-C4/AM-C6_SP_KT,0,FBA75676,AM-C4,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-08,0,0.0,Audio Array AM-C4/AM-C6 KT,38916472203806,0,0.0,217988530787217,B0B4DS678Q,B0B4DS678Q,0,AA_Condenser_AM-C4/AM-C6_SP_KT,0,FBA75676,AM-C4,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-01,0,0.0,Audio Array AM-C4/AM-C6 KT,38916472203806,0,0.0,217988530787217,FBA75680,B0B4G1PXWV,0,AA_Condenser_AM-C4/AM-C6_SP_KT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-02,0,0.0,Audio Array AM-C4/AM-C6 KT,38916472203806,0,0.0,217988530787217,FBA75680,B0B4G1PXWV,0,AA_Condenser_AM-C4/AM-C6_SP_KT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-04,0,0.0,Audio Array AM-C4/AM-C6 KT,38916472203806,0,0.0,217988530787217,FBA75680,B0B4G1PXWV,0,AA_Condenser_AM-C4/AM-C6_SP_KT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-05,0,0.0,Audio Array AM-C4/AM-C6 KT,38916472203806,0,0.0,217988530787217,FBA75680,B0B4G1PXWV,0,AA_Condenser_AM-C4/AM-C6_SP_KT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-06,0,0.0,Audio Array AM-C4/AM-C6 KT,38916472203806,0,0.0,217988530787217,FBA75680,B0B4G1PXWV,0,AA_Condenser_AM-C4/AM-C6_SP_KT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-13,0,0.0,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,107,0.0,222989954241186,FBA75680,B0B4G1PXWV,0,Audio Array-B0B4G1PXWV-Condenser-SP-PT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-14,0,82.44,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,981,0.0,222989954241186,FBA75680,B0B4G1PXWV,8,Audio Array-B0B4G1PXWV-Condenser-SP-PT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-15,0,83.91,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,434,0.0,222989954241186,FBA75680,B0B4G1PXWV,7,Audio Array-B0B4G1PXWV-Condenser-SP-PT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-16,1,190.86,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,1044,1885.59,222989954241186,FBA75680,B0B4G1PXWV,18,Audio Array-B0B4G1PXWV-Condenser-SP-PT,1,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-17,0,92.77,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,1222,0.0,222989954241186,FBA75680,B0B4G1PXWV,9,Audio Array-B0B4G1PXWV-Condenser-SP-PT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-18,0,111.53,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,1218,0.0,222989954241186,FBA75680,B0B4G1PXWV,10,Audio Array-B0B4G1PXWV-Condenser-SP-PT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-19,1,214.06,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,1670,2244.92,222989954241186,FBA75680,B0B4G1PXWV,17,Audio Array-B0B4G1PXWV-Condenser-SP-PT,1,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-20,1,76.1,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,1339,1355.08,222989954241186,FBA75680,B0B4G1PXWV,7,Audio Array-B0B4G1PXWV-Condenser-SP-PT,1,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-21,1,77.58,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,1170,2795.76,222989954241186,FBA75680,B0B4G1PXWV,7,Audio Array-B0B4G1PXWV-Condenser-SP-PT,1,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-05-01,0,0.0,Audio Array-B0B4G19R58-AM C2 Condenser-SP-PT,424954780409088,633,0.0,357180586230263,B0B4G19R58,B0B4G19R58,0,Audio Array-B0B4G19R58 -AM C2 Condenser-SP-PT,0,FBA75674,AM-C2,Audio Array,Microphone Condenser,XLR Microphone Kit - Boomarm,
