asin,sku,quantity,item_price_per_unit,shipping_price,gift_wrap_price,shipment_date,fulfillment_center,amazon_order_id,currency,seller_account,gross_sales
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-25T20:24:45+00:00,BOM5,406-4577425-1797926,INR,NEXLEV,1863.56
B0F43P6D23,FBA79652,1,3050.0,33.9,0.0,2026-06-25T20:13:42+00:00,BOM5,171-3319170-4202722,INR,NEXLEV,3050.0
B0FS6TB7CP,FBA79812,1,2117.8,33.9,0.0,2026-06-25T20:12:45+00:00,CJB1,404-0583228-8180326,INR,NEXLEV,2117.8
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-25T20:09:46+00:00,PNQ3,171-3071023-0355545,INR,NEXLEV,3050.0
B0D383WQPB,FBA79268,1,1694.06,83.9,0.0,2026-06-25T19:50:49+00:00,HYD3,403-8055753-7366704,INR,NEXLEV,1694.06
B0DM6BB3VT,FBA79590,1,0.0,0.0,0.0,2026-06-25T19:43:33+00:00,BLR7,NLshop-10975/26-27,INR,NEXLEV,0.0
B0CYSLCRQS,FBA79263,1,2541.52,0.0,0.0,2026-06-25T19:39:48+00:00,HYD8,403-4256938-9689167,INR,NEXLEV,2541.52
B0DVC7VJP1,FBA79679,1,5295.76,33.9,0.0,2026-06-25T19:33:44+00:00,CCX1,171-9083816-5586730,INR,NEXLEV,5295.76
B0DQCWRG3H,FBA79493,1,1736.44,33.9,0.0,2026-06-25T19:24:45+00:00,HYD8,407-9926210-2828328,INR,NEXLEV,1736.44
B0DNJS23HS,FBA79567,1,5083.9,33.9,0.0,2026-06-25T19:17:45+00:00,BLR8,402-3600089-9644332,INR,NEXLEV,5083.9
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-25T19:07:55+00:00,BLR7,402-8392931-8419556,INR,NEXLEV,3050.0
B0FSF1N457,FBA79811,1,507.63,33.9,0.0,2026-06-25T18:57:45+00:00,BLR8,405-2130417-9709966,INR,NEXLEV,507.63
B0D8445KJN,FBA79279,1,761.86,8.06,0.0,2026-06-25T18:44:49+00:00,BLR7,407-7277065-4315549,INR,NEXLEV,761.86
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-25T18:40:44+00:00,BLR7,408-5598638-9493917,INR,NEXLEV,3050.0
B0DK9LYT4P,FBA79467,1,0.0,0.0,0.0,2026-06-25T18:40:32+00:00,LKO1,NLshop-10974/26-27,INR,NEXLEV,0.0
B0CDPP45BM,FBA78981,1,3812.71,33.9,0.0,2026-06-25T18:36:46+00:00,BLR8,407-7592135-5853105,INR,NEXLEV,3812.71
B0F43P6D23,FBA79652,1,0.0,0.0,0.0,2026-06-25T18:36:35+00:00,BLR7,NLshop-10966/26-27,INR,NEXLEV,0.0
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-25T18:31:45+00:00,DEL4,402-0242441-4730742,INR,NEXLEV,1863.56
B0CYSLCRQS,FBA79263,1,2541.52,0.0,0.0,2026-06-25T18:31:44+00:00,DED4,402-3387780-5037101,INR,NEXLEV,2541.52
B0DVC8NYY2,FBA79682,1,1524.58,33.9,0.0,2026-06-25T18:24:48+00:00,PNQ3,403-1152248-3954719,INR,NEXLEV,1524.58
B0F43P6D23,FBA79652,1,3050.0,33.9,0.0,2026-06-25T18:22:46+00:00,BLR7,403-8755943-6511557,INR,NEXLEV,3050.0
B0CYSLCRQS,FBA79263,1,2541.53,0.0,0.0,2026-06-25T18:14:44+00:00,DED4,404-6532616-5177120,INR,NEXLEV,2541.53
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-25T17:58:46+00:00,HYD8,405-3950527-9068325,INR,NEXLEV,3050.0
B0DM6BB3VT,FBA79590,1,2856.2,18.1,0.0,2026-06-25T17:56:47+00:00,HYD8,406-4922052-4644341,INR,NEXLEV,2856.2
B0GM1CZC7Y,FBA79984,1,4660.16,0.0,0.0,2026-06-25T17:49:47+00:00,HYD3,404-8571943-0721143,INR,NEXLEV,4660.16
B0DVC7VJP1,FBA79679,1,5295.76,0.0,0.0,2026-06-25T17:48:44+00:00,BOM5,407-2018361-4996315,INR,NEXLEV,5295.76
B0CYSLCRQS,FBA79263,1,2541.52,0.0,0.0,2026-06-25T17:46:54+00:00,BOM7,407-9400964-8172363,INR,NEXLEV,2541.52
B0DQCWRG3H,FBA79493,1,1736.44,33.9,0.0,2026-06-25T17:42:44+00:00,BLR7,403-9706050-2433937,INR,NEXLEV,1736.44
B0DCGHVN81,FBA79452,1,1863.56,0.0,0.0,2026-06-25T17:38:46+00:00,BLR8,402-1395026-9481147,INR,NEXLEV,1863.56
B0FS6TB7CP,FBA79812,1,2117.8,0.0,0.0,2026-06-25T17:35:50+00:00,DED4,408-6093761-2997138,INR,NEXLEV,2117.8
B0D83Q7L8W,FBA79271,2,1185.59,67.8,0.0,2026-06-25T17:24:42+00:00,DEL5,406-6173254-5060311,INR,NEXLEV,2371.18
B0FSF1N457,FBA79811,1,507.62,16.1,0.0,2026-06-25T17:13:45+00:00,BLR8,171-2871852-9385915,INR,NEXLEV,507.62
B0DNJS23HS,FBA79567,1,5083.9,16.1,0.0,2026-06-25T17:01:46+00:00,BLR8,407-8322388-0963521,INR,NEXLEV,5083.9
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-25T16:53:43+00:00,BLR7,403-7528590-2797939,INR,NEXLEV,3050.0
B0GGHZWMVW,FBA79971,1,0.0,0.0,0.0,2026-06-25T16:31:33+00:00,MAA4,NLshop-10965/26-27,INR,NEXLEV,0.0
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-06-25T16:18:44+00:00,MAA4,403-5447923-8441152,INR,NEXLEV,5083.9
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-06-25T16:03:47+00:00,BLR8,408-4968778-8229160,INR,NEXLEV,5083.9
B0DNJS23HS,FBA79567,1,5033.05,0.0,0.0,2026-06-25T16:02:49+00:00,BLR8,408-0347507-6449927,INR,NEXLEV,5033.05
B0DNJS23HS,FBA79567,1,5083.9,33.9,0.0,2026-06-25T16:02:46+00:00,BLR8,404-2889786-6011507,INR,NEXLEV,5083.9
B0DKK15YNJ,FBA79573,1,2380.0,38.1,0.0,2026-06-25T15:55:45+00:00,LKO1,408-9534956-2009920,INR,NEXLEV,2380.0
B0DNJS23HS,FBA79567,1,5083.9,33.9,0.0,2026-06-25T15:28:41+00:00,AMD2,406-5270231-4447521,INR,NEXLEV,5083.9
B0CYSLCRQS,FBA79263,1,2541.53,0.0,0.0,2026-06-25T15:07:47+00:00,HYD8,403-0295774-3714711,INR,NEXLEV,2541.53
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-06-25T15:02:42+00:00,AMD2,406-9239996-6298747,INR,NEXLEV,5083.9
B0D2LJSQXZ,FBA79276,1,0.0,0.0,0.0,2026-06-25T14:58:41+00:00,HYD3,404-2189918-4785169,INR,NEXLEV,0.0
B0CYSLCRQS,FBA79263,1,2541.53,33.9,0.0,2026-06-25T14:30:46+00:00,LKO1,407-9435996-7192362,INR,NEXLEV,2541.53
B0DVC7VJP1,FBA79679,1,5295.76,83.9,0.0,2026-06-25T14:19:45+00:00,HYD3,408-7640538-5206760,INR,NEXLEV,5295.76
B0FPGDVVCX,FBA79849,1,4829.66,0.0,0.0,2026-06-25T13:52:47+00:00,HYD8,406-8537995-9853930,INR,NEXLEV,4829.66
B0D672NXC8,FBA79277,1,6270.34,33.9,0.0,2026-06-25T13:50:42+00:00,BOM5,402-0334576-4083560,INR,NEXLEV,6270.34
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-25T13:48:48+00:00,BOM5,408-8206790-5551552,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-25T13:47:49+00:00,BOM5,171-8829611-0394721,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1863.56,0.0,0.0,2026-06-25T13:41:44+00:00,BOM5,405-4510281-5133938,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1863.56,0.0,0.0,2026-06-25T13:39:44+00:00,BOM5,171-7904888-3805115,INR,NEXLEV,1863.56
B0FSF1N457,FBA79811,1,507.62,33.9,0.0,2026-06-25T13:00:44+00:00,CJB1,406-9231497-7787547,INR,NEXLEV,507.62
B0GYS6CJD9,FBA80113,1,168.64,0.0,0.0,2026-06-25T12:29:00+00:00,AMD2,403-2420122-0547514,INR,NEXLEV,168.64
B0DCK56Q85,FBA79463,1,2117.8,0.0,0.0,2026-06-25T12:10:45+00:00,MAA4,402-8207286-3409167,INR,NEXLEV,2117.8
B0DQCWRG3H,FBA79493,1,1736.44,33.9,0.0,2026-06-25T12:06:46+00:00,CJB1,171-4230499-8684329,INR,NEXLEV,1736.44
B0DK9LYT4P,FBA79467,1,0.0,0.0,0.0,2026-06-25T11:59:33+00:00,LKO1,NLshop-10955/26-27,INR,NEXLEV,0.0
B0DCGHVN81,FBA79452,1,1863.56,0.0,0.0,2026-06-25T11:53:43+00:00,BOM5,171-0635710-1859524,INR,NEXLEV,1863.56
B0D9KFP4MG,FBA79405,1,0.0,0.0,0.0,2026-06-25T11:22:41+00:00,DEL4,404-2184144-4297938,INR,NEXLEV,0.0
B0DCK7ZH5P,FBA79439,1,2880.5,0.0,0.0,2026-06-25T10:41:45+00:00,CJB1,405-3587087-2172367,INR,NEXLEV,2880.5
B0CDPP45BM,FBA78981,1,0.0,0.0,0.0,2026-06-25T10:26:35+00:00,BOM5,NLshop-10968/26-27,INR,NEXLEV,0.0
B0D63FKYZ5,FBA79332,1,0.0,0.0,0.0,2026-06-25T10:15:32+00:00,CCX1,26411451-1,INR,NEXLEV,0.0
B0GGHZWMVW,FBA79971,1,10168.64,33.9,0.0,2026-06-25T09:55:46+00:00,HYD3,403-9695187-1244300,INR,NEXLEV,10168.64
B0DK9LYT4P,FBA79467,1,0.0,0.0,0.0,2026-06-25T09:19:32+00:00,LKO1,NLshop-10970/26-27,INR,NEXLEV,0.0
B0DVC7VJP1,FBA79679,1,5295.76,33.9,0.0,2026-06-25T09:10:44+00:00,CCX1,171-5447968-0245140,INR,NEXLEV,5295.76
B0CYSLCRQS,FBA79263,1,2541.52,0.0,0.0,2026-06-25T08:43:51+00:00,LKO1,404-3424715-9464319,INR,NEXLEV,2541.52
B0DM6BB3VT,FBA79590,1,2856.19,38.1,0.0,2026-06-25T08:21:46+00:00,BOM7,403-9185387-1972357,INR,NEXLEV,2856.19
B0D9KFP4MG,FBA79405,1,1651.69,33.9,0.0,2026-06-25T08:11:43+00:00,CCX1,405-3598412-0579507,INR,NEXLEV,1651.69
B0DVC7VJP1,FBA79679,1,5295.76,33.9,0.0,2026-06-25T07:47:48+00:00,BOM5,408-0756712-7743563,INR,NEXLEV,5295.76
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-25T07:36:40+00:00,BOM5,171-3273633-5405112,INR,NEXLEV,3050.0
B0CYSLCRQS,FBA79263,1,2541.53,0.0,0.0,2026-06-25T07:27:47+00:00,LKO1,406-3652048-8535548,INR,NEXLEV,2541.53
B0CYSLCRQS,FBA79263,1,2541.53,0.0,0.0,2026-06-25T07:22:45+00:00,AMD2,404-5193581-9705152,INR,NEXLEV,2541.53
B0FPGDVVCX,FBA79849,1,4829.66,33.9,0.0,2026-06-25T07:20:44+00:00,BOM7,408-4975682-4904300,INR,NEXLEV,4829.66
B0DCK7ZH5P,FBA79439,1,2880.51,33.9,0.0,2026-06-25T07:09:43+00:00,DED4,404-4716087-8494751,INR,NEXLEV,2880.51
B0D9KFZYG8,FBA79404,1,1439.83,0.0,0.0,2026-06-25T07:09:41+00:00,MAA4,402-6085666-3422754,INR,NEXLEV,1439.83
B0DCK7ZH5P,FBA79439,1,2880.5,0.0,0.0,2026-06-25T06:37:45+00:00,CJB1,404-0618923-4353109,INR,NEXLEV,2880.5
B0DVC7VJP1,FBA79679,1,5295.76,0.0,0.0,2026-06-25T06:17:47+00:00,HYD3,407-5242298-0838701,INR,NEXLEV,5295.76
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-25T06:04:43+00:00,BOM5,402-7105211-7843561,INR,NEXLEV,3050.0
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-25T05:35:41+00:00,BOM5,171-2468670-3032348,INR,NEXLEV,1863.56
B0DKJXRXKM,FBA79570,1,1524.58,33.9,0.0,2026-06-25T05:26:45+00:00,AMD2,403-8920239-5201119,INR,NEXLEV,1524.58
B0F74DJYG6,FBA79773,1,210.17,33.9,0.0,2026-06-25T05:25:44+00:00,CCX1,406-4702175-6950758,INR,NEXLEV,210.17
B0F74DJYG6,FBA79773,1,210.16,0.0,0.0,2026-06-25T05:02:44+00:00,CCX1,404-3341486-1909930,INR,NEXLEV,210.16
B0DCK3N2JJ,FBA79406,1,2287.28,0.0,0.0,2026-06-25T04:45:47+00:00,HYD8,402-2252041-5195538,INR,NEXLEV,2287.28
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-25T04:39:47+00:00,BOM5,408-2144068-8527518,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-06-25T04:37:38+00:00,BOM5,404-4437134-6653167,INR,NEXLEV,0.0
B0DVC8NYY2,FBA79682,1,1524.58,0.0,0.0,2026-06-25T04:32:47+00:00,HYD8,408-3913077-1779529,INR,NEXLEV,1524.58
B0F74DJYG6,FBA79773,1,209.32,0.0,0.0,2026-06-25T04:27:44+00:00,CCX2,171-4160877-5373103,INR,NEXLEV,209.32
B0DCGHVN81,FBA79452,1,1863.56,0.0,0.0,2026-06-25T04:26:45+00:00,BOM5,408-2715777-3291521,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-25T04:25:43+00:00,BOM5,404-0691965-9829150,INR,NEXLEV,1863.56
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-06-25T04:22:35+00:00,BOM5,NLshop-10949/26-27,INR,NEXLEV,0.0
B0FSF1N457,FBA79811,1,507.62,33.9,0.0,2026-06-25T04:17:47+00:00,BOM5,405-5710534-2537116,INR,NEXLEV,507.62
B0DCK7ZH5P,FBA79439,1,2880.5,0.0,0.0,2026-06-25T04:12:46+00:00,BLR8,405-0487438-2380319,INR,NEXLEV,2880.5
B0DQCWRG3H,FBA79493,1,1736.44,33.9,0.0,2026-06-25T03:57:48+00:00,LKO1,405-7800687-2773149,INR,NEXLEV,1736.44
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-24T23:16:59+00:00,PNQ3,404-8529100-9290747,INR,NEXLEV,3050.0
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-06-24T22:55:35+00:00,DEL4,Tanvir Bhati - Gift ET-01,INR,NEXLEV,0.0
B0GN86G345,FBA79989,1,2117.8,33.9,0.0,2026-06-24T22:52:49+00:00,DEL5,403-2681585-6758722,INR,NEXLEV,2117.8
B0DVC8NYY2,FBA79682,1,1524.58,0.0,0.0,2026-06-24T22:42:44+00:00,DEL5,408-7191677-9498765,INR,NEXLEV,1524.58
B0DQCWRG3H,FBA79493,1,1736.44,33.9,0.0,2026-06-24T22:38:41+00:00,MAA4,408-3729614-8668369,INR,NEXLEV,1736.44
B0D67727VG,FBP79350,1,0.0,0.0,0.0,2026-06-24T22:30:43+00:00,HYD3,404-9045643-3717143,INR,NEXLEV,0.0
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-24T22:29:43+00:00,CCX1,171-9605906-5946724,INR,NEXLEV,1863.56
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-24T22:04:43+00:00,BOM5,407-5098912-3736323,INR,NEXLEV,3050.0
B0DNJS23HS,FBA79567,1,0.0,0.0,0.0,2026-06-24T21:43:45+00:00,MAA4,404-4047184-8145912,INR,NEXLEV,0.0
B0CDPP45BM,FBA78981,1,3812.71,33.9,0.0,2026-06-24T21:41:46+00:00,HYD8,403-8899272-5513156,INR,NEXLEV,3812.71
B0CDPP45BM,FBA78981,1,0.0,0.0,0.0,2026-06-24T21:24:40+00:00,BLR7,301175,INR,NEXLEV,0.0
B0CYSLCRQS,FBA79263,1,0.0,0.0,0.0,2026-06-24T21:12:40+00:00,BOM7,404-2817125-7975506,INR,NEXLEV,0.0
B0FMF1D9NV,FBA79843,1,0.0,0.0,0.0,2026-06-24T21:06:33+00:00,BOM5,GLORY BABU  - Gift SC-04 Parts,INR,NEXLEV,0.0
B0FMF1D9NV,FBA79843,1,0.0,0.0,0.0,2026-06-24T21:06:32+00:00,BOM5,Dewaker Grover  - Gift SC-04 Parts,INR,NEXLEV,0.0
B0CYSLCRQS,FBA79263,1,2541.53,33.9,0.0,2026-06-24T20:50:43+00:00,CCX1,404-2814834-7477161,INR,NEXLEV,2541.53
B0D672NXC8,FBA79277,1,0.0,0.0,0.0,2026-06-24T20:49:47+00:00,BLR8,171-8247769-6815517,INR,NEXLEV,0.0
B0F43P6D23,FBA79652,1,3050.0,33.9,0.0,2026-06-24T20:46:52+00:00,BOM5,405-0981223-0097155,INR,NEXLEV,3050.0
B0FMF1D9NV,FBA79843,1,233.05,33.9,0.0,2026-06-24T20:46:45+00:00,BOM5,405-2463465-3057111,INR,NEXLEV,233.05
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-24T20:28:43+00:00,BOM5,406-5625600-9751505,INR,NEXLEV,3050.0
B0DVC7VJP1,FBA79679,1,5295.76,33.9,0.0,2026-06-24T19:04:50+00:00,BLR8,406-2630844-5967565,INR,NEXLEV,5295.76
B0GN8WW6BC,FBA79993,1,0.0,0.0,0.0,2026-06-24T19:03:37+00:00,BLR8,10933,INR,NEXLEV,0.0
B0GN8WW6BC,FBA79993,1,11744.93,33.9,0.0,2026-06-24T18:56:50+00:00,BLR8,402-0291565-1085122,INR,NEXLEV,11744.93
B0GN8WW6BC,FBA79993,1,11863.56,33.9,0.0,2026-06-24T18:56:48+00:00,BLR8,407-9625449-9540362,INR,NEXLEV,11863.56
B0F74DJYG6,FBA79773,1,210.17,0.0,0.0,2026-06-24T18:17:47+00:00,DEL4,402-2034614-7994755,INR,NEXLEV,210.17
B0GGHZWMVW,FBA79971,1,10168.64,0.0,0.0,2026-06-24T18:09:43+00:00,AMD2,403-7556077-8188356,INR,NEXLEV,10168.64
B0DM6BB3VT,FBA79590,1,2856.19,0.0,0.0,2026-06-24T17:51:43+00:00,MAA4,406-9474572-1105153,INR,NEXLEV,2856.19
B0DFD123P5,FBA79489,1,0.0,0.0,0.0,2026-06-24T17:37:30+00:00,AMD2,#NLshop-10866/26-27,INR,NEXLEV,0.0
B0GN8WW6BC,FBA79993,1,11863.56,33.9,0.0,2026-06-24T17:35:50+00:00,BLR8,404-8912082-6855523,INR,NEXLEV,11863.56
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-06-24T17:34:32+00:00,DEL4,Deepanshu - Gift ET-01,INR,NEXLEV,0.0
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-06-24T17:20:33+00:00,BOM7,NLshop-10940/26-27,INR,NEXLEV,0.0
B0D67727VG,FBP79350,1,1046.66,38.1,0.0,2026-06-24T17:02:48+00:00,BLR8,171-0364494-5859536,INR,NEXLEV,1046.66
B0GGHZWMVW,FBA79971,1,10168.64,0.0,0.0,2026-06-24T17:00:44+00:00,DEL4,408-8897146-4309153,INR,NEXLEV,10168.64
B0CYSLCRQS,FBA79263,1,2541.52,0.0,0.0,2026-06-24T16:41:46+00:00,BOM7,407-7353848-7289963,INR,NEXLEV,2541.52
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-24T16:33:55+00:00,PNQ3,402-1288258-1060307,INR,NEXLEV,3050.0
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-06-24T16:18:47+00:00,LKO1,171-4566130-0873946,INR,NEXLEV,5083.9
B0DCK3N2JJ,FBA79406,1,2287.29,33.9,0.0,2026-06-24T16:11:47+00:00,CJB1,406-1562866-3217107,INR,NEXLEV,2287.29
B0D383WQPB,FBA79268,1,0.0,0.0,0.0,2026-06-24T16:11:35+00:00,BLR7,NLshop-10961/26-27,INR,NEXLEV,0.0
B0DCK4DR1B,FBA79469,1,1694.06,33.9,0.0,2026-06-24T16:01:49+00:00,CJB1,403-5730172-1068344,INR,NEXLEV,1694.06
B0D9KFQG8Q,FBA79443,1,1439.84,33.9,0.0,2026-06-24T16:01:49+00:00,CJB1,403-5730172-1068344,INR,NEXLEV,1439.84
B0CDPP45BM,FBA78981,1,3812.72,0.0,0.0,2026-06-24T15:35:14+00:00,HYD8,408-9711104-4409914,INR,NEXLEV,3812.72
B0CDPP45BM,FBA78981,1,3812.72,0.0,0.0,2026-06-24T15:19:47+00:00,BLR8,406-6914711-7869944,INR,NEXLEV,3812.72
B0FSF1N457,FBA79811,1,0.0,0.0,0.0,2026-06-24T15:16:39+00:00,DEL5,Kaif shaikh  - Gift MC-01,INR,NEXLEV,0.0
B0CDPP45BM,FBA78981,1,3812.72,0.0,0.0,2026-06-24T15:11:47+00:00,BLR8,406-9080510-9372347,INR,NEXLEV,3812.72
B0D2P7WLJB,FBA79374,1,253.39,33.9,0.0,2026-06-24T14:57:46+00:00,DEL5,407-0198019-5673174,INR,NEXLEV,253.39
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-24T14:54:45+00:00,BOM5,408-7189153-5085158,INR,NEXLEV,3050.0
B0F74DJYG6,FBA79773,1,210.17,0.0,0.0,2026-06-24T14:29:42+00:00,AMD2,404-2449931-7541167,INR,NEXLEV,210.17
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-06-24T14:06:36+00:00,BLR8,Dhinakaran prince - Gift ET-01,INR,NEXLEV,0.0
B0CYSLCRQS,FBA79263,1,2541.52,0.0,0.0,2026-06-24T13:48:46+00:00,BOM7,405-6455697-5002760,INR,NEXLEV,2541.52
B0D2LJSQXZ,FBA79276,1,3219.5,0.0,0.0,2026-06-24T13:44:42+00:00,MAA4,408-2043224-7924365,INR,NEXLEV,3219.5
B0D2LJSQXZ,FBA79276,1,3219.5,0.0,0.0,2026-06-24T13:44:42+00:00,MAA4,408-2043224-7924365,INR,NEXLEV,3219.5
B0DQCWRG3H,FBA79493,1,1736.44,66.94,0.0,2026-06-24T13:33:46+00:00,BLR8,406-5227090-4531544,INR,NEXLEV,1736.44
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-06-24T13:31:36+00:00,AMD2,Nisarg vyas - Gift ET-01,INR,NEXLEV,0.0
B0D672NXC8,FBA79277,1,6270.34,0.0,0.0,2026-06-24T12:59:44+00:00,CCX2,406-1487147-6133165,INR,NEXLEV,6270.34
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-24T12:49:46+00:00,BOM5,408-7527491-2227503,INR,NEXLEV,3050.0
B0DCK7ZH5P,FBA79439,1,2880.5,33.9,0.0,2026-06-24T12:49:44+00:00,LKO1,408-5934683-2200366,INR,NEXLEV,2880.5
B0D9KFZYG8,FBA79404,1,1439.83,0.0,0.0,2026-06-24T12:39:43+00:00,BOM7,404-9936158-6296366,INR,NEXLEV,1439.83
B0F2N37819,FBA79606,1,317.8,0.0,0.0,2026-06-24T12:35:44+00:00,BOM5,405-7671476-2062734,INR,NEXLEV,317.8
B0CYSLCRQS,FBA79263,1,2541.53,33.9,0.0,2026-06-24T12:21:47+00:00,HYD8,171-6636831-9165114,INR,NEXLEV,2541.53
B0F43P6D23,FBA79652,1,3050.0,66.95,0.0,2026-06-24T12:07:46+00:00,BOM5,407-7549141-2688300,INR,NEXLEV,3050.0
B0DCGHVN81,FBA79452,1,1863.56,33.9,0.0,2026-06-24T11:37:47+00:00,DEL4,408-0593250-0069129,INR,NEXLEV,1863.56
B0DCK7ZH5P,FBA79439,1,2880.51,33.9,0.0,2026-06-24T11:36:47+00:00,CJB1,405-6156403-3558752,INR,NEXLEV,2880.51
B0FS6TB7CP,FBA79812,1,2117.8,33.9,0.0,2026-06-24T11:21:45+00:00,HYD3,405-8546402-6116344,INR,NEXLEV,2117.8
B0D672NXC8,FBA79277,1,6270.34,0.0,0.0,2026-06-24T11:10:48+00:00,BLR8,402-0212206-1737929,INR,NEXLEV,6270.34
B0F678L8YT,FBA79771,1,338.14,0.0,0.0,2026-06-24T11:05:45+00:00,BOM5,407-0856593-1530724,INR,NEXLEV,338.14
B0DQCWRG3H,FBA79493,1,1736.44,16.1,0.0,2026-06-24T10:51:46+00:00,BOM5,406-3746265-0927532,INR,NEXLEV,1736.44
B0D672NXC8,FBA79277,1,6270.34,0.0,0.0,2026-06-24T10:42:43+00:00,BOM5,402-4782636-6427565,INR,NEXLEV,6270.34
B0D25LNDSY,FBA79346,1,677.12,0.0,0.0,2026-06-24T10:06:50+00:00,MAA4,405-9559481-9689102,INR,NEXLEV,677.12
B0F43P6D23,FBA79652,1,3050.0,0.0,0.0,2026-06-24T09:54:44+00:00,BOM5,406-5501345-0530746,INR,NEXLEV,3050.0
B0CDPP45BM,FBA78981,1,3812.71,0.0,0.0,2026-06-24T09:52:52+00:00,CCX1,405-4462210-5830734,INR,NEXLEV,3812.71
B0D383WQPB,FBA79268,1,0.0,0.0,0.0,2026-06-24T09:46:42+00:00,CCX1,404-1567690-3029936,INR,NEXLEV,0.0
B0DQ8W1RBV,FBK79271,1,1270.34,33.9,0.0,2026-06-24T09:21:49+00:00,BOM5,402-7998441-6017959,INR,NEXLEV,1270.34
B0DVC7VJP1,FBA79679,1,5295.76,0.0,0.0,2026-06-24T09:17:45+00:00,HYD3,407-6722681-3793106,INR,NEXLEV,5295.76
B0GYS6CJD9,FBA80113,1,168.64,0.0,0.0,2026-06-24T08:51:45+00:00,BOM5,405-7659748-8589151,INR,NEXLEV,168.64
B0FS6TB7CP,FBA79812,1,2117.8,33.9,0.0,2026-06-24T08:39:44+00:00,CCX1,406-7402206-3164359,INR,NEXLEV,2117.8
B0CYSLCRQS,FBA79263,1,2541.53,0.0,0.0,2026-06-24T08:13:46+00:00,BLR8,403-1907951-7941104,INR,NEXLEV,2541.53
B0CYSLCRQS,FBA79263,1,0.0,0.0,0.0,2026-06-24T07:59:44+00:00,BLR8,404-3175974-0133125,INR,NEXLEV,0.0
B0GN8WW6BC,FBA79993,1,11863.56,0.0,0.0,2026-06-24T07:30:49+00:00,BLR8,171-8889951-8740312,INR,NEXLEV,11863.56
B0GKNGWLJ2,FBK80015,1,3304.24,0.0,0.0,2026-06-24T07:18:47+00:00,BLR7,407-1810920-0745918,INR,NEXLEV,3304.24
B0D67727VG,FBP79350,1,0.0,0.0,0.0,2026-06-24T07:16:38+00:00,BOM5,404-9277539-7773949,INR,NEXLEV,0.0
B0D81DLSFT,FBA79348,1,0.0,0.0,0.0,2026-06-24T07:14:40+00:00,DEL4,NLshop-10953/26-27,INR,NEXLEV,0.0
B0DM6BB3VT,FBA79590,1,2856.2,0.0,0.0,2026-06-24T06:59:43+00:00,MAA4,405-2892197-1582718,INR,NEXLEV,2856.2
B0DCK7ZH5P,FBA79439,1,2880.5,0.0,0.0,2026-06-24T06:43:43+00:00,BLR8,405-8131485-2699505,INR,NEXLEV,2880.5
B0CYSLCRQS,FBA79263,1,2541.52,0.0,0.0,2026-06-24T06:18:44+00:00,AMD2,404-5143568-2271535,INR,NEXLEV,2541.52
B0DM6BB3VT,FBA79590,1,2856.19,0.0,0.0,2026-06-24T05:58:43+00:00,MAA4,171-3406874-6762731,INR,NEXLEV,2856.19
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-06-24T05:34:46+00:00,BOM5,403-9047600-3269153,INR,NEXLEV,5083.9
