asin,sku,quantity,item_price_per_unit,shipping_price,gift_wrap_price,shipment_date,fulfillment_center,amazon_order_id,currency,seller_account,gross_sales
B0BFVNS8HS,FBA76418,1,7075.42,0.0,0.0,2026-06-27T22:52:19+00:00,SBOB,405-6679294-7715566,INR,WHITEMULBERRY,7075.42
B0BFVMDJ2K,FBA76417,1,7075.42,0.0,0.0,2026-06-27T20:53:11+00:00,SBOB,403-0195840-7477144,INR,WHITEMULBERRY,7075.42
B0BFWD6SNF,FBA76415,1,7075.42,0.0,0.0,2026-06-27T20:31:58+00:00,SDEG,407-0025910-5937117,INR,WHITEMULBERRY,7075.42
B0CPFS24ML,FBA79167,1,7287.29,33.9,0.0,2026-06-27T15:10:47+00:00,BLR8,402-4684050-2008333,INR,WHITEMULBERRY,7287.29
B0CPFS24ML,FBA79167,1,7287.28,0.0,0.0,2026-06-27T14:56:48+00:00,BLR8,407-9577644-7745155,INR,WHITEMULBERRY,7287.28
B0CPFS24ML,FBA79167,1,7287.28,0.0,0.0,2026-06-27T14:55:46+00:00,BLR8,405-0760275-7311528,INR,WHITEMULBERRY,7287.28
B0CPFS24ML,FBA79167,1,0.0,0.0,0.0,2026-06-27T14:48:42+00:00,BLR8,403-2312421-3029964,INR,WHITEMULBERRY,0.0
B0CPFS24ML,FBA79167,1,7287.28,0.0,0.0,2026-06-27T14:15:43+00:00,HYD3,404-7913029-6157962,INR,WHITEMULBERRY,7287.28
B0CPFS24ML,FBA79167,1,7287.28,0.0,0.0,2026-06-27T14:13:46+00:00,HYD3,403-5140287-0389922,INR,WHITEMULBERRY,7287.28
B0DQ4YWSMC,FBA79662,1,12712.72,0.0,0.0,2026-06-27T13:37:42+00:00,BLX1,171-9138803-2447524,INR,WHITEMULBERRY,12712.72
B0BFWD6SNF,FBA76415,1,7075.42,0.0,0.0,2026-06-27T05:32:20+00:00,SDEG,407-5517928-8636321,INR,WHITEMULBERRY,7075.42
B0CPFS24ML,FBA79167,1,7287.29,0.0,0.0,2026-06-27T05:00:48+00:00,HYD3,408-2174117-9805943,INR,WHITEMULBERRY,7287.29
B0CPFS24ML,FBA79167,1,7287.28,0.0,0.0,2026-06-26T20:32:46+00:00,DEL4,402-2134278-1520328,INR,WHITEMULBERRY,7287.28
B0CPFS24ML,FBA79167,1,7287.28,0.0,0.0,2026-06-26T19:37:46+00:00,BLR8,403-6072724-5581966,INR,WHITEMULBERRY,7287.28
B0CPFS24ML,FBA79167,1,7287.28,0.0,0.0,2026-06-26T18:49:45+00:00,MAA4,405-8241732-2601908,INR,WHITEMULBERRY,7287.28
B0BFWD6SNF,FBA76415,1,7075.42,0.0,0.0,2026-06-26T18:35:52+00:00,SDEG,408-1330596-2508317,INR,WHITEMULBERRY,7075.42
B0BFVMDJ2K,FBA76417,1,7075.42,0.0,0.0,2026-06-26T18:35:42+00:00,SDEG,171-4710467-2741924,INR,WHITEMULBERRY,7075.42
B0CPFS24ML,FBA79167,1,7287.29,0.0,0.0,2026-06-26T09:01:50+00:00,DEL4,405-9281715-3171557,INR,WHITEMULBERRY,7287.29
B0CPFS24ML,FBA79167,1,7287.28,0.0,0.0,2026-06-26T09:01:45+00:00,DEL4,171-7263286-8293145,INR,WHITEMULBERRY,7287.28
B0BFVNS8HS,FBA76418,1,7075.42,0.0,0.0,2026-06-26T08:25:46+00:00,BLX1,404-1577639-2538708,INR,WHITEMULBERRY,7075.42
B0BFVMDJ2K,FBA76417,1,7075.42,0.0,0.0,2026-06-26T04:58:31+00:00,SDEG,408-2432444-1288311,INR,WHITEMULBERRY,7075.42
B0CPFS24ML,FBA79167,1,7287.29,33.9,0.0,2026-06-25T20:45:45+00:00,DEL4,403-6645337-2467540,INR,WHITEMULBERRY,7287.29
B0BFWD6SNF,FBA76415,1,7075.42,0.0,0.0,2026-06-25T16:36:35+00:00,SDEG,402-2495998-3545903,INR,WHITEMULBERRY,7075.42
B0CPFS24ML,FBA79167,1,7287.28,0.0,0.0,2026-06-25T14:00:50+00:00,MAA4,404-2473053-6569102,INR,WHITEMULBERRY,7287.28
B0CPFS24ML,FBA79167,1,7287.29,0.0,0.0,2026-06-25T13:56:47+00:00,BLR8,403-4811937-5699543,INR,WHITEMULBERRY,7287.29
B0CPT3Q25C,FBA79179,1,12712.72,0.0,0.0,2026-06-25T09:39:55+00:00,LMAA,403-0243347-6492332,INR,WHITEMULBERRY,12712.72
B0CPFS24ML,FBA79167,1,7287.29,33.9,0.0,2026-06-25T08:13:47+00:00,DEL4,403-0547582-3197132,INR,WHITEMULBERRY,7287.29
