ASIN,Qty,OpenPOUnits,Aged90PlusUnits,UnsellableUnits,SellableCost,SnapshotDate
B003XEXGNS,10,0,0,0,61984.9,2026-07-04
B003B063G6,9,0,8,0,4196.33,2026-07-04
B06XF31654,9,1,0,0,3492.28,2026-07-04
B00EGHMOZC,8,0,0,0,108802.59,2026-07-04
B003AMV7SO,8,3,1,0,3591.28,2026-07-04
B00OB47PF4,8,0,2,0,12019.41,2026-07-04
B003B03XB4,8,0,2,1,3345.26,2026-07-04
B08FRYTVSZ,8,0,0,0,11576.91,2026-07-04
B003ZVBO8I,7,0,5,0,7123.06,2026-07-04
B00KQPGRRE,7,0,7,0,88012.95,2026-07-04
B0030YGHDM,7,0,0,0,31873.52,2026-07-04
B0002DUS16,7,0,7,0,3626.29,2026-07-04
B00O46Y8F4,7,0,1,0,10516.06,2026-07-04
B00LM7ZV1I,7,0,7,0,2660.21,2026-07-04
B08D7SWGG5,6,0,6,0,45663.61,2026-07-04
B07RM21D8X,6,0,4,0,56552.47,2026-07-04
B009X3PM08,6,0,6,2,53669.74,2026-07-04
B06Y25Y2LK,6,0,0,0,24511.94,2026-07-04
B0064RVAUC,6,0,0,0,109916.68,2026-07-04
B0924G6DJX,6,0,0,0,10272.99,2026-07-04
B0002F4WLG,6,0,0,0,108080.54,2026-07-04
B07N29RF9W,6,0,0,0,174715.8,2026-07-04
B0030YEPKY,6,0,1,0,68964.45,2026-07-04
B0019ENBAW,5,0,5,0,5080.9,2026-07-04
B0030YD3IY,5,1,0,1,23907.89,2026-07-04
B000979O0G,5,0,5,0,42738.38,2026-07-04
B002IJK0HY,5,0,4,0,1871.15,2026-07-04
B09NZNSYHN,5,0,1,0,15361.51,2026-07-04
B0002KZDGY,5,0,0,0,5460.43,2026-07-04
B0064RD6B8,5,0,5,0,6950.55,2026-07-04
B0002E2OSU,5,0,0,0,6221.49,2026-07-04
B0002E3L00,5,0,5,0,5935.47,2026-07-04
B005M02VNW,5,0,5,0,111518.81,2026-07-04
B003B01QSG,5,42,0,1,1840.15,2026-07-04
B09NZY68GM,5,16,5,0,10699.05,2026-07-04
B00S5WRW6U,5,0,0,0,22761.8,2026-07-04
B07LFTTWGR,5,0,0,0,81206.41,2026-07-04
B000FPAZS2,5,0,5,0,5080.4,2026-07-04
B00MWRZ9NM,5,0,5,0,7516.74,2026-07-04
B00LE6IE0C,5,0,5,0,40828.23,2026-07-04
B018BPG6U8,5,0,0,0,12340.97,2026-07-04
B073W8ZYPJ,5,0,5,0,8449.47,2026-07-04
B07BCN55VP,5,0,2,0,118759.38,2026-07-04
B00S2Z992A,5,0,5,0,44368.5,2026-07-04
B00SKJJTBE,5,0,0,0,68405.4,2026-07-04
B0002F7J5M,5,0,2,0,7971.63,2026-07-04
B09NQBDGT3,5,7,0,0,46949.46,2026-07-04
B00ZWJ39Q6,4,0,4,0,37906.99,2026-07-04
B0002E3L0K,4,0,4,0,5356.42,2026-07-04
B000WA8KYG,4,0,4,0,11746.53,2026-07-04
B07K89DNTZ,4,0,0,0,71825.67,2026-07-04
B0002E1I5U,4,0,4,0,2240.18,2026-07-04
B08PJRGZ98,4,2,0,0,44003.48,2026-07-04
B000EENHAW,4,0,4,0,5468.43,2026-07-04
B000CD3QY2,4,3,2,0,44937.05,2026-07-04
B000RVX1Q2,4,0,0,0,66257.23,2026-07-04
B000UJHE2S,4,4,0,0,1792.14,2026-07-04
B0002F7J5W,4,0,4,0,6344.5,2026-07-04
B0B4MYWWKG,4,0,3,0,60232.76,2026-07-04
B0002E1I4Q,4,0,0,0,2072.16,2026-07-04
B00097BMNI,4,0,0,0,37882.99,2026-07-04
B0718WYKR9,4,0,1,0,4464.6,2026-07-04
B07HDB12FM,4,2,0,0,33640.02,2026-07-04
B00JDJBDC8,4,2,1,0,5840.46,2026-07-04
B00S9Z05R6,4,0,4,0,18165.43,2026-07-04
B002IJK0H4,4,14,4,2,1250.98,2026-07-04
B09SG1PL9Z,4,0,4,0,14647.44,2026-07-04
B018KIJGU8,4,1,2,0,22987.82,2026-07-04
B099DQVKV2,3,0,3,0,127294.06,2026-07-04
B003B0A740,3,0,0,0,3648.29,2026-07-04
B000EEJDJQ,3,0,3,0,42609.37,2026-07-04
B07N6DW1TT,3,0,3,0,16701.2,2026-07-04
B003B0A6ZK,3,2,0,0,1710.14,2026-07-04
B00075EKDG,3,0,3,0,9717.77,2026-07-04
B00S2Z986W,3,0,3,0,37052.93,2026-07-04
B07D3N1VVH,3,0,0,0,13459.06,2026-07-04
B00IO1NHPM,3,12,3,0,3052.74,2026-07-04
B06XDZTH2X,3,0,0,0,924.07,2026-07-04
B0002GJ940,3,0,2,0,1302.1,2026-07-04
B00SKJGZLG,3,1,0,0,41043.24,2026-07-04
B07S5DC3T3,3,0,2,0,9644.64,2026-07-04
B0030Y6Z84,3,1,0,0,16666.32,2026-07-04
B07JN7JGBV,3,0,0,0,12111.96,2026-07-04
B00IJDXYGC,2,0,0,0,28786.27,2026-07-04
B002LLLHDK,2,0,2,0,34554.73,2026-07-04
B07KYKTRKX,2,0,0,0,11172.88,2026-07-04
B00EGHMPCY,2,0,0,0,32482.57,2026-07-04
B00OB48L48,2,0,0,0,3004.24,2026-07-04
B07BCQ7P7Z,2,0,0,1,33252.63,2026-07-04
B00HF9X2SQ,2,1,0,0,4878.39,2026-07-04
B07XC3M6Y1,2,0,0,0,103739.07,2026-07-04
B01LHVBT5U,2,0,2,0,5355.0,2026-07-04
B008388XNW,2,0,0,0,34256.71,2026-07-04
B07G9M74JZ,2,0,2,0,34561.63,2026-07-04
B09T3JVYQS,2,0,0,0,20959.66,2026-07-04
B07MTHFNSH,2,0,2,0,214396.62,2026-07-04
B07N28NZYS,2,0,0,0,55464.38,2026-07-04
B011UCC3ZQ,2,0,2,0,81936.67,2026-07-04
B06Y1XD9H7,2,0,0,0,8170.65,2026-07-04
B083WMYP8H,2,0,0,0,33128.62,2026-07-04
B0009SZQMU,1,0,1,0,17564.39,2026-07-04
B000R9YLTK,1,0,0,0,1111.09,2026-07-04
B07VXNW64L,1,0,1,0,6803.49,2026-07-04
B0779BB8DM,1,0,1,0,1125.09,2026-07-04
B000UXIEPU,1,1,0,0,9081.72,2026-07-04
B09NZBJY2M,1,0,0,0,2007.16,2026-07-04
B08TYWJHR7,1,0,0,0,48627.69,2026-07-04
B06Y4FYPNY,1,0,1,0,96374.61,2026-07-04
B0030YAZLC,1,0,0,0,6278.5,2026-07-04
B0091401EQ,1,0,1,0,15096.19,2026-07-04
B082K7BXWD,1,0,1,0,1614.54,2026-07-04
B01KBT2EH6,1,0,1,0,8873.7,2026-07-04
B0002F6O0S,1,0,0,0,1995.16,2026-07-04
B00OB49034,1,0,1,0,2117.86,2026-07-04
B0002F56ZC,1,0,1,0,10127.8,2026-07-04
B011UDPXK2,1,0,0,0,6830.54,2026-07-04
B0779JXC7S,1,0,1,0,22115.75,2026-07-04
B06XC9MBVP,1,0,1,0,6299.65,2026-07-04
B09NZ7NVTM,1,4,1,0,3741.92,2026-07-04
B00FYQFPFU,1,0,1,0,0.0,2026-07-04
B07XF8Z2CQ,1,0,0,0,24638.03,2026-07-04
B00LM7ZYJC,1,65,1,0,370.03,2026-07-04
B000WIT8BM,1,4,0,0,528.04,2026-07-04
B0002F7B8W,1,0,1,0,32635.58,2026-07-04
B000RW5PXI,1,0,0,0,16564.31,2026-07-04
B09PH7Z2L2,1,0,1,0,4365.34,2026-07-04
B083N6Q72Z,1,0,1,0,16055.77,2026-07-04
B08TYGP1CJ,1,3,0,0,61595.08,2026-07-04
B073WNS92T,1,0,1,0,19636.55,2026-07-04
B0002E4Y2E,1,2,0,0,9714.04,2026-07-04
B09C1BQZZV,1,0,1,0,3039.24,2026-07-04
B00S2Z9BTQ,1,0,1,0,9690.77,2026-07-04
B00SMKOGF0,1,0,0,0,18013.42,2026-07-04
B09NZKQLRR,1,0,0,0,2808.22,2026-07-04
B09NWGYVLD,1,0,1,0,25989.55,2026-07-04
B07N292S5J,1,0,0,0,30877.44,2026-07-04
B00SKJH1IW,1,0,0,0,16241.28,2026-07-04
B08CF53PQH,1,0,1,0,0.0,2026-07-04
B09KZJTW73,1,5,0,0,7278.57,2026-07-04
B003AP94WC,1,18,1,0,520.04,2026-07-04
B0032WBK5M,1,0,1,0,7837.62,2026-07-04
B00S2Z95RO,1,0,0,0,7980.63,2026-07-04
B008TNAGP4,1,0,1,0,3577.28,2026-07-04
B00186L65S,1,0,0,0,1715.14,2026-07-04
B015R0IQGW,1,31,0,11,5351.42,2026-07-04
B00IJ7FGSC,1,0,1,0,28351.24,2026-07-04
B07BBG8L4G,1,0,1,1,9614.76,2026-07-04
B076T15QLW,1,0,0,0,11568.91,2026-07-04
B00GQDORA4,1,0,1,1,4513.77,2026-07-04
B07D3MPLFT,1,2,0,0,3280.26,2026-07-04
B092VB4K3P,0,3,0,0,,2026-07-04
B07CX617K6,0,1,0,0,,2026-07-04
B01MRA2W8L,0,0,0,0,,2026-07-04
B077TFVQ2F,0,0,0,0,,2026-07-04
B00S2Z9EI4,0,1,0,1,0.0,2026-07-04
B08P4FCTG7,0,0,0,1,0.0,2026-07-04
B09241VBTP,0,9,0,0,0.0,2026-07-04
B06Y1W8X57,0,0,0,0,,2026-07-04
B09D2JWQDY,0,0,0,0,,2026-07-04
B083MXSC7Z,0,1,0,0,,2026-07-04
B018BP4N4O,0,0,0,0,,2026-07-04
B07FYBLG93,0,0,0,0,,2026-07-04
B00CFP5CRO,0,0,0,0,,2026-07-04
B07F39CHRZ,0,0,0,0,,2026-07-04
B0002E27VY,0,0,0,0,,2026-07-04
B07N28P3VJ,0,11,0,0,,2026-07-04
B07JFF2JYQ,0,0,0,0,,2026-07-04
B00B5I9GYW,0,1,0,0,,2026-07-04
B00MWRYZWI,0,0,0,0,,2026-07-04
B08M9SK8JT,0,0,0,1,0.0,2026-07-04
B018BQ19CW,0,0,0,0,,2026-07-04
B0002DUS8Y,0,12,0,0,,2026-07-04
B00093ESSI,0,1,0,0,,2026-07-04
B00J3YYSUW,0,7,0,0,,2026-07-04
B09WD1WDL1,0,0,0,0,,2026-07-04
B00UNPZ2YG,0,0,0,0,,2026-07-04
B07SGGQ6CB,0,0,0,0,,2026-07-04
B06Y1XXMYG,0,0,0,0,,2026-07-04
B07NJ8Y8RP,0,0,0,0,,2026-07-04
B07JDHM2TV,0,0,0,4,0.0,2026-07-04
B00OB48SCS,0,1,0,0,,2026-07-04
B077Y531H1,0,1,0,0,,2026-07-04
B00X5TXLY0,0,1,0,0,,2026-07-04
B003B0CH5C,0,0,0,0,,2026-07-04
B00775TDU4,0,0,0,0,,2026-07-04
B000EEHFY6,0,14,0,0,,2026-07-04
B004A91X8K,0,1,0,0,,2026-07-04
B07XGZQ8SX,0,0,0,2,0.0,2026-07-04
B09HW1GYJ9,0,1,0,0,,2026-07-04
B001NZB2D0,0,0,0,0,,2026-07-04
B0002D0ELA,0,1,0,0,,2026-07-04
B09T3JBXHQ,0,0,0,0,,2026-07-04
B0002F7790,0,0,0,0,,2026-07-04
B07JMLDR2Y,0,1,0,0,,2026-07-04
B003B01QR2,0,0,0,0,,2026-07-04
B004TQJ174,0,0,0,0,,2026-07-04
B06XF1K23Q,0,4,0,0,,2026-07-04
B07BCN6FFH,0,0,0,0,,2026-07-04
B07JFPXL43,0,5,0,0,,2026-07-04
B000788VPG,0,3,0,0,,2026-07-04
B0002CZVK0,0,1,0,0,,2026-07-04
B0030YEP90,0,0,0,0,,2026-07-04
B00LJV8Y0W,0,0,0,0,,2026-07-04
B000YB59MY,0,1,0,0,,2026-07-04
B00YAZHRZM,0,10,0,0,,2026-07-04
B00EGHMURE,0,0,0,0,,2026-07-04
B000RW0ECK,0,1,0,0,,2026-07-04
B0976Z1P18,0,0,0,0,,2026-07-04
B0064RHXXK,0,0,0,0,,2026-07-04
B07S8WGWRB,0,5,0,0,,2026-07-04
B002AI880O,0,0,0,0,,2026-07-04
B0002E5644,0,0,0,0,,2026-07-04
B011UDCZTE,0,0,0,0,,2026-07-04
B06XC48TTD,0,0,0,0,,2026-07-04
B0050ALN2E,0,0,0,0,,2026-07-04
B00GJW0JGI,0,1,0,0,,2026-07-04
B00S2Z94PM,0,1,0,1,0.0,2026-07-04
B00S2Z9ACY,0,0,0,0,,2026-07-04
B000978DGW,0,0,0,1,0.0,2026-07-04
B083NC4ZTT,0,1,0,0,,2026-07-04
B08BCYX4R7,0,0,0,1,0.0,2026-07-04
B0957V79TV,0,0,0,0,,2026-07-04
B00VYOVU1E,0,0,0,0,,2026-07-04
B07GTLBP83,0,0,0,0,,2026-07-04
B07CVDV83K,0,0,0,0,,2026-07-04
B08874YDB4,0,68,0,0,,2026-07-04
B085WRN1VD,0,4,0,0,,2026-07-04
B09MJ1N2D9,0,7,0,0,,2026-07-04
B06XF3VK6Y,0,5,0,0,,2026-07-04
B003JFZ2P6,0,1,0,0,,2026-07-04
B078NF6WD6,0,0,0,0,,2026-07-04
B008TNAGQS,0,1,0,1,0.0,2026-07-04
B000P5LVSK,0,42,0,1,0.0,2026-07-04
B00YCJJ6WS,0,3,0,0,,2026-07-04
B00JDJLOKE,0,0,0,0,,2026-07-04
B008TNAFX2,0,1,0,0,,2026-07-04
B06XY8LWZR,0,0,0,0,,2026-07-04
B00CAE8PM4,0,3,0,0,,2026-07-04
B06XF3735J,0,0,0,0,,2026-07-04
B07BCPDJFM,0,0,0,0,,2026-07-04
B0015Y8U5W,0,0,0,0,,2026-07-04
B089VXMQ48,0,0,0,0,,2026-07-04
B000EEGAP6,0,0,0,0,,2026-07-04
B07YX6MM9N,0,0,0,0,,2026-07-04
B00S9YZZOK,0,1,0,0,,2026-07-04
B008CVDTO8,0,0,0,1,0.0,2026-07-04
B07HD7M29H,0,0,0,0,,2026-07-04
B07TG9F8SL,0,1,0,0,,2026-07-04
B000EEJ8IM,0,10,0,0,,2026-07-04
B07T2R7PGY,0,1,0,0,,2026-07-04
B0009EQMZE,0,1,0,0,,2026-07-04
B06XF4DM7Z,0,10,0,0,,2026-07-04
B083JJZVW7,0,0,0,0,,2026-07-04
B0002F4ZTK,0,0,0,1,0.0,2026-07-04
B087J8W117,0,0,0,0,,2026-07-04
B0002E29AS,0,1,0,0,,2026-07-04
B00UI5FGBK,0,0,0,0,,2026-07-04
B07HSLPNN1,0,1,0,0,,2026-07-04
B01G6JRLIC,0,0,0,0,,2026-07-04
B086YW3PKM,0,1,0,0,,2026-07-04
B09SGGL6T1,0,1,0,0,,2026-07-04
B09FPTFLZX,0,0,0,1,0.0,2026-07-04
B0002GFTIK,0,0,0,0,,2026-07-04
B011UDLC0C,0,1,0,0,,2026-07-04
B0002GJ95Y,0,1,0,0,,2026-07-04
B072P1499Z,0,0,0,0,,2026-07-04
B014R94EE2,0,0,0,0,,2026-07-04
B083N7CQWL,0,1,0,0,,2026-07-04
B07S2HLRS2,0,0,0,0,,2026-07-04
B0002I1EIM,0,0,0,0,,2026-07-04
B0778TC5CK,0,0,0,0,,2026-07-04
B06Y436243,0,0,0,0,,2026-07-04
B0016MQEJW,0,0,0,0,,2026-07-04
B0116X17JW,0,60,0,0,,2026-07-04
B07MZS13BF,0,2,0,0,,2026-07-04
B07XC3BHTL,0,14,0,0,,2026-07-04
B00MWRYZ6Y,0,0,0,0,,2026-07-04
B0B66L8PLP,0,0,0,1,0.0,2026-07-04
B004A96D6W,0,2,0,0,,2026-07-04
B073W82RLP,0,0,0,0,,2026-07-04
B07D3N48HH,0,0,0,0,,2026-07-04
B0002F501C,0,1,0,0,,2026-07-04
