date,ams_orders,Spend,adGroupName,campaignId,Impressions,14 Day Total Sales (₹),adGroupId,raw_sku,asin,Clicks,campaignName,14 Day Total Units (#),sku,model,brand,category_l0,category_l1,category_l2
2026-06-01,0,92.09,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,1484,0.0,222989954241186,B0B4G1PXWV,B0B4G1PXWV,9,Audio Array-B0B4G1PXWV-Condenser-SP-PT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-06-02,0,130.09,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,1505,0.0,222989954241186,B0B4G1PXWV,B0B4G1PXWV,13,Audio Array-B0B4G1PXWV-Condenser-SP-PT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-06-03,0,98.65,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,1491,0.0,222989954241186,B0B4G1PXWV,B0B4G1PXWV,8,Audio Array-B0B4G1PXWV-Condenser-SP-PT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-06-04,0,136.25,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,1555,0.0,222989954241186,B0B4G1PXWV,B0B4G1PXWV,11,Audio Array-B0B4G1PXWV-Condenser-SP-PT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-06-05,0,24.45,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,1379,0.0,222989954241186,B0B4G1PXWV,B0B4G1PXWV,2,Audio Array-B0B4G1PXWV-Condenser-SP-PT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-06-06,0,0.0,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,0,0.0,222989954241186,B0B4G1PXWV,B0B4G1PXWV,0,Audio Array-B0B4G1PXWV-Condenser-SP-PT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-06-10,0,0.0,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,0,0.0,222989954241186,B0B4G1PXWV,B0B4G1PXWV,0,Audio Array-B0B4G1PXWV-Condenser-SP-PT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-06-16,0,0.0,Audio Array-B0B4G1PXWV-Condenser-SP-PT,132661329225102,0,0.0,222989954241186,B0B4G1PXWV,B0B4G1PXWV,0,Audio Array-B0B4G1PXWV-Condenser-SP-PT,0,FBA75680,AM-C6,Audio Array,Microphone Condenser,USB Microphone Kit - Tripod,
2026-06-01,1,761.56,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,4770,2244.92,327706937445724,B0B4DPX2J2,B0B4DPX2J2,48,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,1,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
2026-06-02,3,547.38,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,283581033611943,5562,4362.72,327706937445724,B0B4DPX2J2,B0B4DPX2J2,35,Audio Array-B0B4DPX2J2-AM C1 Condenser -SP-PT,3,FBA75673,AM-C1,Audio Array,Microphone Condenser,USB Microphone Kit - Boomarm,
