SKU,(Child) ASIN,(Parent) ASIN,Brand,Model,Units Ordered,Ordered Product Sales,Sessions,Page Views,Buy Box Percentage,Seller Account,Month,WindowStart,WindowEnd
FBA79492,B0DT6Y7KJM,B0H8T2DRWP,Nexlev,V-02,3,5082.2,32,35,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79698,B0DTK4FY1G,B0DTK4FY1G,Nexlev,SS-01,5,10568.64,457,640,99.64,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79699,B0DTYDTKN8,B0DTYDTKN8,Nexlev,SPM-01,8,25146.61,1198,1524,98.29,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79690,B0DV931G48,B0DV931G48,Nexlev,PM-02,0,0.0,6,10,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79686,B0DV94R4QD,B0DV94R4QD,Nexlev,MGS-02,6,4038.14,113,158,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79686,B0DV94R4QD,B0F199CGW6,Nexlev,MGS-02,2,1484.75,1,1,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79687,B0DV9CY3XR,B0DV9CY3XR,Nexlev,MGC-03,1,1422.88,127,189,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79687,B0DV9CY3XR,B0F199CGW6,Nexlev,MGC-03,1,1524.58,2,2,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79692,B0DVC58QPZ,B0DVC58QPZ,Nexlev,AP-03,1,3472.88,496,626,98.78,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79692,B0DVC58QPZ,B0H8SQWWC1,Nexlev,AP-03,5,17792.37,11,12,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79679,B0DVC7VJP1,B0DVC7VJP1,Nexlev,ST-01,6,31596.61,1398,1620,70.38,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79679,B0DVC7VJP1,B0HCHWYB4Y,Nexlev,ST-01,1,5422.88,0,0,0.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79682,B0DVC8NYY2,B0DVC8NYY2,Nexlev,HU-02,7,9622.88,316,420,67.8,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79682,B0DVC8NYY2,B0FLXSWVRP,Nexlev,HU-02,0,0.0,9,10,20.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79677,B0DVCBR11D,B0DVCBR11D,Nexlev,NP-06,0,0.0,15,17,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79677,B0DVCBR11D,B0GR5GRB6X,Nexlev,NP-06,0,0.0,1,2,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79678,B0DVCDD5VC,B0DVCDD5VC,Nexlev,NP-07,0,0.0,8,10,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79689,B0DVSZ2VVJ,B0DVSZ2VVJ,Nexlev,CFM-02,1,5083.9,120,150,99.27,NEXLEV,Aug26,2026-08-01,2026-08-31
FBK79591,B0F29SZCVF,B0F29SZCVF,Nexlev,KM-01,13,15620.34,437,594,99.21,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79717,B0F2MZ9BJS,B0F2MZ9BJS,Nexlev,SPM-01 Set of 2 Mops,0,0.0,27,34,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79607,B0F2N11VTN,B0F2N11VTN,Nexlev,LR-02 Set of 2 blades,0,0.0,30,41,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79714,B0F2N1HTBT,B0F2N1HTBT,Nexlev,SC-04 Set of 2 Mops,9,2280.51,555,595,99.34,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79657,B0F2N31GNX,B0F2N31GNX,Nexlev,SS-02 Set of Spares,0,0.0,82,100,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79606,B0F2N37819,B0F2N37819,Nexlev,LR-01 Set of 2 blades,2,506.78,69,103,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79721,B0F2N4N83Y,B0F2N4N83Y,Nexlev,MR-02 HEPA Filter,1,253.39,3,7,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79652,B0F43P6D23,B0F43P6D23,Nexlev,SC-05,268,769369.49,29621,42377,89.87,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79652,B0F43P6D23,B0GYFK8LCY,Nexlev,SC-05,87,255721.47,811,1183,44.04,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79775,B0F67775SH,B0F67775SH,Nexlev,VC-03 HEPA,11,2321.19,183,305,97.71,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79771,B0F678L8YT,B0F678L8YT,Nexlev,SC-01 Set of Spares,8,3045.76,2651,2775,99.86,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79771,B0F678L8YT,B0GYFK8LCY,Nexlev,SC-01 Set of Spares,2,1015.25,74,74,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79777,B0F6795PDP,B0F6795PDP,Nexlev,AP-01 HEPA,2,6100.0,11,15,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79778,B0F67BW7SF,B0F67BW7SF,Nexlev,AP-03 HEPA,5,4656.78,106,132,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79773,B0F74DJYG6,B0F74DJYG6,Nexlev,VC-01 HEPA,24,5042.37,248,391,97.82,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79707,B0FJ1ZB4G9,B0FJ1ZB4G9,Nexlev,ETC-08-BL,6,4011.86,487,592,99.82,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79707,B0FJ1ZB4G9,B0GL2YMTXF,Nexlev,ETC-08-BL,1,717.8,14,20,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79707,B0FJ1ZB4G9,B0HFX9LMCW,Nexlev,ETC-08-BL,2,1100.0,0,0,0.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79809,B0FJ8SFNRH,B0FJ8SFNRH,Nexlev,KE-03,0,0.0,37,43,76.09,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79809,B0FJ8SFNRH,B0GMQKTY7K,Nexlev,KE-03,0,0.0,3,3,0.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79673,B0FJG5PFGQ,B0FJG5PFGQ,Nexlev,ETC-07-WH,13,8780.51,2749,3210,96.49,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79673,B0FJG5PFGQ,B0HFX9LMCW,Nexlev,ETC-07-WH,15,8417.8,0,0,0.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79843,B0FMF1D9NV,B0FMF1D9NV,Nexlev,SC-04 Spare Set,6,4316.95,297,345,5.01,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79843,B0FMF1D9NV,B0GYFK8LCY,Nexlev,SC-04 Spare Set,1,0.0,7,7,0.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79849,B0FPGDVVCX,B0FPGDVVCX,Nexlev,CFM-03,6,29486.44,817,1112,96.41,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79849,B0FPGDVVCX,B0H2MRRRCM,Nexlev,CFM-03,1,5209.32,0,0,0.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79812,B0FS6TB7CP,B0FS6TB7CP,Nexlev,PB-01,49,88319.49,15332,20287,90.83,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79812,B0FS6TB7CP,B0HGXDPWZH,Nexlev,PB-01,4,7454.24,0,0,0.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79810,B0FS7T8151,B0FS7T8151,Nexlev,MF-01,1,538.14,187,221,99.51,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79811,B0FSF1N457,B0FSF1N457,Nexlev,MC-01,51,23586.44,2801,3623,99.62,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79811,B0FSF1N457,B0HGXDPWZH,Nexlev,MC-01,11,5574.58,0,0,0.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79819,B0FT8R24QM,B0FT8R24QM,Nexlev,LR-03,1,338.14,198,245,42.47,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79819,B0FT8R24QM,B0GYD6S179,Nexlev,LR-03,0,0.0,3,5,33.33,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79913,B0FYNLPK1B,B0FYNLPK1B,Nexlev,"VC-05 VC-05 -Set of Spares(Crevice, Brush & Hose)",3,1014.41,94,134,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79971,B0GGHZWMVW,B0GGHZWMVW,Nexlev,SP-01,127,1194244.07,37331,50601,88.23,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79971,B0GGHZWMVW,B0HFJZY9VC,Nexlev,SP-01,14,132183.05,0,0,0.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBK80015,B0GKNGWLJ2,B0GKNGWLJ2,Nexlev,SPM-01,2,6870.34,1865,2761,99.74,NEXLEV,Aug26,2026-08-01,2026-08-31
FBK80015,B0GKNGWLJ2,B0GY9MP4N9,Nexlev,SPM-01,2,6608.47,56,77,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBK80024,B0GLHC8CB3,B0GLHC8CB3,Nexlev,SS-02,15,21035.59,1289,1756,70.5,NEXLEV,Aug26,2026-08-01,2026-08-31
FBK80024,B0GLHC8CB3,B0GY9MP4N9,Nexlev,SS-02,3,4492.37,43,58,42.31,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79984,B0GM1CZC7Y,B0GM1CZC7Y,Nexlev,MR-03,49,211955.08,9802,11534,99.79,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79984,B0GM1CZC7Y,B0GYD85QWZ,Nexlev,MR-03,31,139211.02,203,247,99.58,NEXLEV,Aug26,2026-08-01,2026-08-31
FBM79991,B0GN85NZQN,B0GN85NZQN,Nexlev,DH-01,70,331378.81,6036,8775,59.47,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79989,B0GN86G345,B0GN86G345,Nexlev,CAP-05,11,19002.54,1116,1608,39.94,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79989,B0GN86G345,B0H8SQWWC1,Nexlev,CAP-05,5,8979.66,26,33,33.33,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79988,B0GN8N96R5,B0GN8N96R5,Nexlev,AP-04,1,5253.39,261,357,99.38,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79988,B0GN8N96R5,B0H8SQWWC1,Nexlev,AP-04,0,0.0,11,12,100.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79993,B0GN8WW6BC,B0GN8WW6BC,Nexlev,ST-03,25,268997.46,66338,83485,93.17,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79993,B0GN8WW6BC,B0HCHWYB4Y,Nexlev,ST-03,2,23725.42,0,0,0.0,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79992,B0GN94YDY2,B0GN94YDY2,Nexlev,ST-02,30,263805.93,20584,25836,98.24,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA79992,B0GN94YDY2,B0HCHWYB4Y,Nexlev,ST-02,10,93211.86,815,1011,99.89,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80113,B0GYS6CJD9,B0GYS6CJD9,Nexlev,SC-01_Mop_Cloth,10,2533.9,46,75,98.25,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80150,B0H2JJN6R8,B0H2JJN6R8,Nexlev,SC-01 & MR-02 Bundle,0,0.0,397,505,56.25,NEXLEV,Aug26,2026-08-01,2026-08-31
FBA80157,B0H33HN9LH,B0H33HN9LH,Nexlev,GS-05 & LR-03 Bundle,0,0.0,18,25,85.71,NEXLEV,Aug26,2026-08-01,2026-08-31
