date,ams_orders,Spend,adGroupName,campaignId,Impressions,14 Day Total Sales (₹),adGroupId,raw_sku,asin,Clicks,campaignName,14 Day Total Units (#),sku,model,brand,category_l0,category_l1,category_l2,ad_account
2026-08-11,0,44.0,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,322759767501413,40,0.0,295011922479357,FBA79567,B0DNJS23HS,1,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,0,FBA79567,SC-04,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-12,0,0.0,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,322759767501413,17,0.0,295011922479357,FBA79567,B0DNJS23HS,0,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,0,FBA79567,SC-04,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-13,0,19.97,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,322759767501413,32,0.0,295011922479357,FBA79567,B0DNJS23HS,1,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,0,FBA79567,SC-04,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-14,0,0.0,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,322759767501413,21,0.0,295011922479357,FBA79567,B0DNJS23HS,0,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,0,FBA79567,SC-04,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-15,0,24.5,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,322759767501413,16,0.0,295011922479357,FBA79567,B0DNJS23HS,1,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,0,FBA79567,SC-04,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-16,0,22.86,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,322759767501413,42,0.0,295011922479357,FBA79567,B0DNJS23HS,1,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,0,FBA79567,SC-04,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-17,0,0.0,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,322759767501413,12,0.0,295011922479357,FBA79567,B0DNJS23HS,0,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,0,FBA79567,SC-04,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-18,0,62.17,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,322759767501413,8,0.0,295011922479357,FBA79567,B0DNJS23HS,1,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,0,FBA79567,SC-04,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-19,0,0.0,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,322759767501413,9,0.0,295011922479357,FBA79567,B0DNJS23HS,0,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,0,FBA79567,SC-04,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-20,0,0.0,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,322759767501413,21,0.0,295011922479357,FBA79567,B0DNJS23HS,0,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,0,FBA79567,SC-04,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-21,0,0.0,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,322759767501413,12,0.0,295011922479357,FBA79567,B0DNJS23HS,0,Nexlev -B0DNJS23HS-Steam Cleaner-SP-PT,0,FBA79567,SC-04,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-01,1,1016.36,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,4799,3388.98,393097897564777,FBA78981,B0CDPP45BM,44,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,1,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-02,1,1004.05,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,5367,3388.98,393097897564777,FBA78981,B0CDPP45BM,42,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,1,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-03,0,973.23,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,3605,0.0,393097897564777,FBA78981,B0CDPP45BM,40,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,0,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-04,0,1042.8,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,8027,0.0,393097897564777,FBA78981,B0CDPP45BM,45,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,0,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-05,5,1501.07,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,9130,16182.19,393097897564777,FBA78981,B0CDPP45BM,65,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,5,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-06,0,1014.36,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,4231,0.0,393097897564777,FBA78981,B0CDPP45BM,31,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,0,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-07,0,891.66,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,4314,0.0,393097897564777,FBA78981,B0CDPP45BM,42,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,0,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-08,1,1111.59,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,9440,3388.98,393097897564777,FBA78981,B0CDPP45BM,55,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,1,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-09,1,730.66,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,2569,3473.73,393097897564777,FBA78981,B0CDPP45BM,28,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,1,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-10,1,638.03,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,4094,3388.98,393097897564777,FBA78981,B0CDPP45BM,41,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,1,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-11,5,1090.21,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,9699,14377.11,393097897564777,FBA78981,B0CDPP45BM,40,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,5,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-12,1,711.56,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,11511,3388.98,393097897564777,FBA78981,B0CDPP45BM,29,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,1,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-13,0,500.24,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,1317,0.0,393097897564777,FBA78981,B0CDPP45BM,24,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,0,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-14,0,483.97,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,985,0.0,393097897564777,FBA78981,B0CDPP45BM,18,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,0,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-15,1,444.47,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,1114,507.63,393097897564777,FBA78981,B0CDPP45BM,19,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,1,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-16,2,963.21,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,2425,6776.28,393097897564777,FBA78981,B0CDPP45BM,49,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,2,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-17,1,814.1,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,5561,3388.14,393097897564777,FBA78981,B0CDPP45BM,41,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,1,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-18,0,511.09,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,3864,0.0,393097897564777,FBA78981,B0CDPP45BM,20,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,0,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-19,1,465.2,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,2607,3388.98,393097897564777,FBA78981,B0CDPP45BM,24,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,1,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-20,1,752.68,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,4591,3388.14,393097897564777,FBA78981,B0CDPP45BM,33,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,1,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-21,0,518.69,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact,338412501420627,1092,0.0,393097897564777,FBA78981,B0CDPP45BM,19,Nexlev-B0CDPP45BM- Steam Cleaner-SP-KT-Exact-Branded,0,FBA78981,SC-01,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-01,1,2954.44,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,10726,2965.26,497610801927736,FBA79652,B0F43P6D23,121,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,1,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-02,2,3011.29,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,10776,5930.5,497610801927736,FBA79652,B0F43P6D23,144,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,2,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-03,2,3010.12,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,12213,5930.5,497610801927736,FBA79652,B0F43P6D23,139,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,2,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-04,7,3818.78,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,17639,17791.52,497610801927736,FBA79652,B0F43P6D23,202,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,7,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-05,2,3023.37,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,11329,6100.0,497610801927736,FBA79652,B0F43P6D23,129,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,2,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-06,3,2951.91,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,10114,9150.0,497610801927736,FBA79652,B0F43P6D23,115,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,3,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-07,2,4039.58,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,15744,7845.76,497610801927736,FBA79652,B0F43P6D23,153,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,2,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-08,3,4686.71,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,17266,9150.0,497610801927736,FBA79652,B0F43P6D23,198,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,3,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-09,7,4912.02,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,17998,18095.75,497610801927736,FBA79652,B0F43P6D23,200,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,7,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-10,1,1530.44,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,6316,4744.92,497610801927736,FBA79652,B0F43P6D23,64,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,1,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-11,1,371.13,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,287,3050.0,497610801927736,FBA79652,B0F43P6D23,16,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,1,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-12,0,124.83,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,129,0.0,497610801927736,FBA79652,B0F43P6D23,6,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-13,0,118.07,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,40,0.0,497610801927736,FBA79652,B0F43P6D23,4,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-14,0,129.07,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,437,0.0,497610801927736,FBA79652,B0F43P6D23,5,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-15,0,139.65,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,355,0.0,497610801927736,FBA79652,B0F43P6D23,7,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-16,0,54.83,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,140,0.0,497610801927736,FBA79652,B0F43P6D23,2,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-17,0,66.85,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,337,0.0,497610801927736,FBA79652,B0F43P6D23,4,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-18,0,65.29,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,236,0.0,497610801927736,FBA79652,B0F43P6D23,3,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-19,0,55.86,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,159,0.0,497610801927736,FBA79652,B0F43P6D23,3,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-20,0,54.51,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,32,0.0,497610801927736,FBA79652,B0F43P6D23,3,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-21,0,71.3,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,544517272011782,9,0.0,497610801927736,FBA79652,B0F43P6D23,2,Nexlev-B0F43P6D23-Steam Cleaner-SP-KT-Exact/Phrase,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-01,0,1491.41,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,1167,0.0,338691027844845,FBA79652,B0F43P6D23,87,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-02,1,1504.03,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,1338,2965.25,338691027844845,FBA79652,B0F43P6D23,94,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,1,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-03,1,1042.2,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,1538,3050.0,338691027844845,FBA79652,B0F43P6D23,74,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,1,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-04,1,625.31,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,863,2965.26,338691027844845,FBA79652,B0F43P6D23,40,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,1,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-05,1,1106.25,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,1168,3050.0,338691027844845,FBA79652,B0F43P6D23,62,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,1,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-06,2,1332.17,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,1561,6161.02,338691027844845,FBA79652,B0F43P6D23,86,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,2,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-07,0,1079.38,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,1571,0.0,338691027844845,FBA79652,B0F43P6D23,63,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-08,1,675.11,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,992,3050.0,338691027844845,FBA79652,B0F43P6D23,37,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,1,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-09,0,563.54,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,780,0.0,338691027844845,FBA79652,B0F43P6D23,33,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-10,0,280.14,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,226,0.0,338691027844845,FBA79652,B0F43P6D23,19,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-11,0,82.43,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,117,0.0,338691027844845,FBA79652,B0F43P6D23,6,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-12,0,0.0,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,1,0.0,338691027844845,FBA79652,B0F43P6D23,0,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-13,0,0.0,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,1,0.0,338691027844845,FBA79652,B0F43P6D23,0,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-14,0,0.0,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,0,0.0,338691027844845,FBA79652,B0F43P6D23,0,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-15,0,0.0,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,1,0.0,338691027844845,FBA79652,B0F43P6D23,0,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
2026-08-16,0,17.6,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,347746858533214,33,0.0,338691027844845,FBA79652,B0F43P6D23,1,Nexlev -B0F43P6D23-Steam Cleaner-SP-PT,0,FBA79652,SC-05,Nexlev,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,Nexlev
