"Image","Title","Sales Rank: Current","Sales Rank: 30 days avg.","Sales Rank: 90 days avg.","Sales Rank: 365 days avg.","Sales Rank: Drops last 30 days","Reviews: Rating","Reviews: Rating Count","ASIN","Brand","Monthly Sales Trends: Monthly Sold (Last Known)"
"https://m.media-amazon.com/images/I/81uu+fHKWhL.jpg;https://m.media-amazon.com/images/I/6138Uosc7DL.jpg;https://m.media-amazon.com/images/I/71LhUcJ2yXL.jpg;https://m.media-amazon.com/images/I/71CJ5YjHFAL.jpg;https://m.media-amazon.com/images/I/81TqwZrnkeL.jpg;https://m.media-amazon.com/images/I/71TuEp-BS3L.jpg;https://m.media-amazon.com/images/I/61sYl6KW89L.jpg;https://m.media-amazon.com/images/I/71Z8UXn4AgL.jpg;https://m.media-amazon.com/images/I/61r27yt6hlL.jpg","White Mulberry Gaming Desk, Computer Desk with Carbon Fiber Surface, Z Shaped Gaming Table, Computer Table, Workstation, Home Office Desk with Cup Holder and Headphone Holder | (110 * 60 * 75 CM)","47488","73833","37395","21925","5","4.6","714","B0CPFS24ML","White Mulberry","100"
"https://m.media-amazon.com/images/I/71vLKVKSsrL.jpg;https://m.media-amazon.com/images/I/81YeLbxxgUL.jpg;https://m.media-amazon.com/images/I/711oGHdGIxL.jpg;https://m.media-amazon.com/images/I/81ckR75RgIL.jpg;https://m.media-amazon.com/images/I/81ckR75RgIL.jpg;https://m.media-amazon.com/images/I/51oXsC0d3hL.jpg;https://m.media-amazon.com/images/I/61r27yt6hlL.jpg","White Mulberry L-Shape Corner Desk |DIY Assembly| Monitor Raising Shelf | Engineered Wood & Sturdy Steel Leg|Perfect for Office Home Gaming Study Desk Computer Table|L(130+130)*45 * 77cm|Carbon Fibre","27404","39684","38740","22667","10","4.3","414","B0BFWD6SNF","White Mulberry","10"
"https://m.media-amazon.com/images/I/81TWUq+WU8L.jpg;https://m.media-amazon.com/images/I/61mHPPzkTDL.jpg;https://m.media-amazon.com/images/I/711oGHdGIxL.jpg;https://m.media-amazon.com/images/I/51+ikF5pa8L.jpg;https://m.media-amazon.com/images/I/51it8tvsyxL.jpg;https://m.media-amazon.com/images/I/71lE6cReu0L.jpg;https://m.media-amazon.com/images/I/81z1M5z4OhL.jpg;https://m.media-amazon.com/images/I/91G21qyphHL.jpg;https://m.media-amazon.com/images/I/61r27yt6hlL.jpg","White Mulberry L-Shape Corner Desk | Monitor Raising Shelf | Made of P2 Grade Melamine Particle Board & Sturdy Steel Leg | Suitable for Office, Home, Gaming, Streaming | Black |L(130+130)*B45*H77cm","27404","39427","37123","22413","8","4.4","124","B0BFW59TRG","White Mulberry","10"
"https://m.media-amazon.com/images/I/81t6HTmme3L.jpg;https://m.media-amazon.com/images/I/71VSERNjPtL.jpg;https://m.media-amazon.com/images/I/81Yh6zxFhQL.jpg;https://m.media-amazon.com/images/I/41QWz5FYacL.jpg;https://m.media-amazon.com/images/I/61aqRiqm0rL.jpg;https://m.media-amazon.com/images/I/711oGHdGIxL.jpg;https://m.media-amazon.com/images/I/81CW9n9MZIL.jpg;https://m.media-amazon.com/images/I/91UBeeWoVPL.jpg;https://m.media-amazon.com/images/I/61r27yt6hlL.jpg","White Mulberry L-Shape Corner Desk |DIY Assembly| Monitor Raising Shelf | Engineered Wood & Sturdy Steel Leg|Perfect for Office Home Gaming Study Desk Computer Table|L(130+130)*45 * 77cm|White","27385","38674","37304","22305","11","3.9","207","B0BFVMDJ2K","White Mulberry","10"
"https://m.media-amazon.com/images/I/81Bl9HfEa5L.jpg;https://m.media-amazon.com/images/I/81G4laDwXEL.jpg;https://m.media-amazon.com/images/I/711oGHdGIxL.jpg;https://m.media-amazon.com/images/I/81OpEH5AsqL.jpg;https://m.media-amazon.com/images/I/71--b4iYb1L.jpg;https://m.media-amazon.com/images/I/51rXRwqOY9L.jpg;https://m.media-amazon.com/images/I/81st9ArUyTL.jpg;https://m.media-amazon.com/images/I/71goTjRicEL.jpg;https://m.media-amazon.com/images/I/91635nvok3L.jpg","White Mulberry L-Shape Corner Desk | DIY Assembly | Monitor Raising Shelf | Engineered Wood & Sturdy Steel Leg| Perfect for Office Home Gaming Study Desk Computer Table|L(130+130)*45 * 77cm|Industrial","27383","38806","37490","22387","9","3.8","64","B0BFVNS8HS","White Mulberry","10"
"https://m.media-amazon.com/images/I/71vLKVKSsrL.jpg;https://m.media-amazon.com/images/I/81XakpMTQsL.jpg;https://m.media-amazon.com/images/I/81Xxep2fnLL.jpg;https://m.media-amazon.com/images/I/61LDhB-wVRL.jpg;https://m.media-amazon.com/images/I/51oXsC0d3hL.jpg;https://m.media-amazon.com/images/I/61m5z4szI0L.jpg","White Mulberry L-Shape Corner Desk |DIY Assembly| Monitor Raising Shelf & Headphone Holder| Engineered Wood & Sturdy Steel Leg|Perfect for Office Home Gaming Study Desk|L(130+130)*45*77cm|Carbon Fibre","","","","","0","","","B0DQPFL835","White Mulberry",""
"https://m.media-amazon.com/images/I/81TWUq+WU8L.jpg;https://m.media-amazon.com/images/I/61mHPPzkTDL.jpg;https://m.media-amazon.com/images/I/711oGHdGIxL.jpg;https://m.media-amazon.com/images/I/51+ikF5pa8L.jpg;https://m.media-amazon.com/images/I/51it8tvsyxL.jpg;https://m.media-amazon.com/images/I/71lE6cReu0L.jpg;https://m.media-amazon.com/images/I/81z1M5z4OhL.jpg;https://m.media-amazon.com/images/I/91G21qyphHL.jpg;https://m.media-amazon.com/images/I/61r27yt6hlL.jpg","White Mulberry L-Shape Corner Desk with Shelf|DIY Assembly| Monitor Raising Shelf |Engineered Wood & Sturdy Steel Leg|Perfect for Computer Table Office Home Gaming Study Desk|L(130+130)*45*77cm|White","27385","37711","34353","21567","4","4.2","842","B0DQPK7MFH","White Mulberry","10"
"https://m.media-amazon.com/images/I/81TWUq+WU8L.jpg;https://m.media-amazon.com/images/I/61mHPPzkTDL.jpg;https://m.media-amazon.com/images/I/711oGHdGIxL.jpg;https://m.media-amazon.com/images/I/51+ikF5pa8L.jpg;https://m.media-amazon.com/images/I/51it8tvsyxL.jpg;https://m.media-amazon.com/images/I/71lE6cReu0L.jpg;https://m.media-amazon.com/images/I/81z1M5z4OhL.jpg;https://m.media-amazon.com/images/I/91G21qyphHL.jpg;https://m.media-amazon.com/images/I/61r27yt6hlL.jpg","White Mulberry L-Shape Corner Desk with Shelf|DIY Assembly| Monitor Raising Shelf | Engineered Wood & Sturdy Steel Leg|Perfect for Computer Table Office Home Gaming Study Desk|L(130+130)*45 * 77cm|CF","27404","36216","28494","20240","1","4.3","808","B0DQPLMQQ7","White Mulberry","10"
"https://m.media-amazon.com/images/I/81TWUq+WU8L.jpg;https://m.media-amazon.com/images/I/61mHPPzkTDL.jpg;https://m.media-amazon.com/images/I/711oGHdGIxL.jpg;https://m.media-amazon.com/images/I/51+ikF5pa8L.jpg;https://m.media-amazon.com/images/I/51it8tvsyxL.jpg;https://m.media-amazon.com/images/I/71lE6cReu0L.jpg;https://m.media-amazon.com/images/I/81z1M5z4OhL.jpg;https://m.media-amazon.com/images/I/91G21qyphHL.jpg;https://m.media-amazon.com/images/I/61r27yt6hlL.jpg","White Mulberry L-Shape Corner Desk with Shelf|DIY Assembly| Monitor Raising Shelf | Engineered Wood & Sturdy Steel Leg|Perfect for Computer Table Office Home Gaming Study Desk|L(130+130)*45*77cm|Grey","27404","39967","37299","22079","1","4.3","804","B0DQPGLK2T","White Mulberry","10"
"https://m.media-amazon.com/images/I/71Y0M9QJPSL.jpg;https://m.media-amazon.com/images/I/71ZKLA1VWgL.jpg;https://m.media-amazon.com/images/I/71QQlkX5K6L.jpg;https://m.media-amazon.com/images/I/71DjTX2rQ8L.jpg;https://m.media-amazon.com/images/I/81tT1Vq2XQL.jpg;https://m.media-amazon.com/images/I/611B7B4wepL.jpg;https://m.media-amazon.com/images/I/61VeVZn-g-L.jpg","White Mulberry Alloy Steel Manual Height Adjustable Desk | Ergonomic Design | Ecofriendly Desk | Sit Stand Desk for Office, Home & Study Table| 1200Mm x 600Mm | Black","237158","187863","134899","140892","1","4.5","239","B0BF4T7SWK","White Mulberry",""
