profile_id,profile_label,prev_snapshot,curr_snapshot,total,bid_changed,state_changed,budget_changed,added,removed
1122755254933937,Nexlev (vendor),2026-07-06T22:17:10Z,2026-07-06T23:45:08Z,0,0,0,0,0,0
3563790765020958,White Mulberry (vendor),2026-07-06T22:05:50Z,2026-07-06T23:34:54Z,0,0,0,0,0,0
3633693611482083,AudioArray (vendor),2026-07-06T22:14:35Z,2026-07-06T23:42:46Z,0,0,0,0,0,0
866679611348308,Cambium Retail Private Limited (seller),2026-07-06T22:05:30Z,2026-07-06T23:34:36Z,0,0,0,0,0,0
