kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,keyword_text,match_type,target_expression
budget_changed,367359102623689,367359102623689,,budget.amount,200.0,400.0,,,
budget_changed,112671401667830,112671401667830,,budget.amount,300.0,400.0,,,
budget_changed,262398489862684,262398489862684,,budget.amount,300.0,500.0,,,
budget_changed,91257507585543,91257507585543,,budget.amount,500.0,700.0,,,
budget_changed,412742150516518,412742150516518,,budget.amount,600.0,750.0,,,
budget_changed,122200237335741,122200237335741,,budget.amount,1500.0,2000.0,,,
bid_changed,214479579817482,240620452622853,198187959581345,bid,27.49,28.31,gaming table l shape,PHRASE,
bid_changed,33472189824886,240620452622853,198187959581345,bid,27.44,28.26,l shaped gaming table,PHRASE,
bid_changed,239380911865496,240620452622853,198187959581345,bid,27.44,28.26,l shape gaming table,PHRASE,
bid_changed,256570591507762,240620452622853,198187959581345,bid,27.44,28.26,gaming computer table,PHRASE,
bid_changed,33698672975737,262398489862684,71345441658351,bid,23.66,24.37,gaming desk table,PHRASE,
bid_changed,15521723203829,412742150516518,312798478472879,bid,9.75,10.04,,,ASIN_CATEGORY_SAME_AS=3591683031; ASIN_PRICE_BETWEEN=4000-15000
bid_changed,83661559671572,367359102623689,452216515354016,bid,34.27,35.3,,,ASIN_SAME_AS=B0CWY3K9RL
bid_changed,166055424536787,367359102623689,452216515354016,bid,16.54,17.04,,,ASIN_SAME_AS=B0CLHBW3YT
bid_changed,77148646880916,367359102623689,452216515354016,bid,15.99,16.47,,,ASIN_SAME_AS=B0D9HH4VYX
bid_changed,112769353129719,367359102623689,452216515354016,bid,16.27,16.76,,,ASIN_SAME_AS=B0DFQ1Q1LJ
bid_changed,219130728884260,367359102623689,452216515354016,bid,15.99,16.47,,,ASIN_SAME_AS=B0F1DKCW78
