kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value
budget_changed,346981797802055,346981797802055,,budget.amount,450.0,750.0
budget_changed,208099093682412,208099093682412,,budget.amount,350.0,500.0
budget_changed,374346625385100,374346625385100,,budget.amount,350.0,500.0
budget_changed,223237988116670,223237988116670,,budget.amount,550.0,750.0
budget_changed,211511163794657,211511163794657,,budget.amount,350.0,550.0
budget_changed,276845342414618,276845342414618,,budget.amount,750.0,900.0
budget_changed,351358093777691,351358093777691,,budget.amount,300.0,500.0
budget_changed,333944346920350,333944346920350,,budget.amount,650.0,800.0
