kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value
budget_changed,108058378659029,108058378659029,,budget.amount,9000.0,11000.0
budget_changed,128956399511488,128956399511488,,budget.amount,1200.0,1800.0
