kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,keyword_text,match_type,target_expression
bid_changed,65358011442463,157594849023851,228145093736239,bid,14.0,15.5,,,ASIN_SAME_AS=B0C94WD36Y
state_changed,75012295888372,105792382700019,36578515544104,state,ENABLED,PAUSED,,,ASIN_SAME_AS=B07ZNT7PRL
bid_changed,814110482857,208197247124850,172285864017000,bid,12.0,13.0,,,ASIN_SAME_AS=B0F2GCSBJL
bid_changed,62691201359009,120312135144244,145174754562278,bid,9.0,10.0,,,ASIN_SAME_AS=B0DFYGMS7Q
bid_changed,134756888694437,157594849023851,252558119268825,bid,9.5,10.0,,,ASIN_PRICE_GREATER_THAN=1500.0; ASIN_CATEGORY_SAME_AS=4654390031
bid_changed,21469111835716,120312135144244,81517407485193,bid,14.0,15.0,,,ASIN_SAME_AS=B0FDQR7QBC
bid_changed,49390004074184,189499520520874,66159578633283,bid,16.0,17.0,,,ASIN_SAME_AS=B0F46WMKDB
bid_changed,188077415537119,157594849023851,228145093736239,bid,14.0,15.5,,,ASIN_SAME_AS=B0DPV9QWHT
bid_changed,254662525901250,67277704155422,107949770069706,bid,14.0,15.0,,,ASIN_SAME_AS=B0BP2B1KC8
bid_changed,67308856809707,67277704155422,107949770069706,bid,14.0,15.0,,,ASIN_SAME_AS=B0788QQ9KW
bid_changed,122984116261808,120312135144244,145174754562278,bid,9.0,10.0,,,ASIN_SAME_AS=B0BG88HPXZ
bid_changed,47672695503192,101845805824285,141906734928032,bid,17.0,18.5,,,ASIN_SAME_AS=B018OMS9O4
bid_changed,33785457411632,15401971520648,189208840374932,bid,7.0,6.2,,,ASIN_SAME_AS=B0BTJ9MWGJ
bid_changed,278860339405496,189499520520874,66159578633283,bid,20.0,22.0,,,ASIN_SAME_AS=B0BVZLS5GZ
bid_changed,239997233129244,15401971520648,189208840374932,bid,7.0,6.2,,,ASIN_SAME_AS=B0C1VZR99C
bid_changed,23187941691248,157594849023851,228145093736239,bid,14.0,15.5,,,ASIN_SAME_AS=B0H4M9PYDX
bid_changed,1487039175113,15401971520648,189208840374932,bid,7.0,6.2,,,ASIN_SAME_AS=B00KXU9WOC
