kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value
budget_changed,52097422471620,52097422471620,,budget.amount,2800.0,3300.0
budget_changed,303664432816417,303664432816417,,budget.amount,4500.0,5000.0
budget_changed,80804581756508,80804581756508,,budget.amount,3500.0,4300.0
budget_changed,128956399511488,128956399511488,,budget.amount,1000.0,1400.0
budget_changed,128307590440705,128307590440705,,budget.amount,600.0,900.0
budget_changed,157594849023851,157594849023851,,budget.amount,500.0,800.0
