kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,keyword_text,match_type,target_expression
budget_changed,333944346920350,333944346920350,,budget.amount,500.0,650.0,,,
budget_changed,551718651462342,551718651462342,,budget.amount,300.0,450.0,,,
budget_changed,346981797802055,346981797802055,,budget.amount,350.0,450.0,,,
budget_changed,61584851208016,61584851208016,,budget.amount,700.0,850.0,,,
budget_changed,276845342414618,276845342414618,,budget.amount,600.0,750.0,,,
budget_changed,211511163794657,211511163794657,,budget.amount,250.0,350.0,,,
budget_changed,366899319331204,366899319331204,,budget.amount,1000.0,1200.0,,,
bid_changed,147972408913696,191999418599378,43106025655238,bid,13.27,13.93,moniter arm,PHRASE,
bid_changed,281242334880574,237348386026222,73867873787641,bid,13.27,13.93,monitor and laptop arm desk mount,EXACT,
bid_changed,39788045795401,265356432727683,208497627183808,bid,13.53,14.21,+monitor +arm +desk +mount,BROAD,
bid_changed,20874700074574,221189649874281,195666695000506,bid,12.17,12.78,vesa mount monitor arm,PHRASE,
bid_changed,134270029007878,24724487483170,113791918180185,bid,5.6,5.88,monitor wall mount stand adjustable,EXACT,
bid_changed,226460810462009,169489793214233,147580683401753,bid,19.25,20.21,dual monitor setup,PHRASE,
bid_changed,124325632836293,194651596126094,98137371059586,bid,18.78,19.72,gas spring monitor arm,PHRASE,
bid_changed,65714040537671,13742219474607,116492896493500,bid,5.6,5.88,+movable +tv +wall +mount,BROAD,
bid_changed,56397951574158,24724487483170,14917014236149,bid,5.6,5.88,monitor stand for wall,PHRASE,
bid_changed,281167140450226,258107596642193,91697870577950,bid,16.89,17.73,lg monitor stand,PHRASE,
bid_changed,202672148357761,169489793214233,147580683401753,bid,19.25,20.21,vesa mount monitor arm,PHRASE,
bid_changed,153487103578687,24724487483170,113791918180185,bid,5.6,5.88,vesa wall mount,EXACT,
bid_changed,253955253359047,265356432727683,208497627183808,bid,13.53,14.21,+monitor +arm,BROAD,
bid_changed,277181687130951,191999418599378,43106025655238,bid,13.27,13.93,gas monitor arm,PHRASE,
bid_changed,267106240683110,47325474688101,3587617743918,bid,5.6,5.88,+tv +wall +mount,BROAD,
bid_changed,234351839698565,258107596642193,91697870577950,bid,16.89,17.73,acer monitor stand,PHRASE,
bid_changed,201832428648132,24724487483170,14917014236149,bid,5.6,5.88,wall mount for monitor,PHRASE,
bid_changed,251804167468867,24724487483170,113791918180185,bid,5.6,5.88,universal tv wall mount,EXACT,
bid_changed,139067388530592,231133481035684,194357433413777,bid,13.28,13.94,gas monitor arm,PHRASE,
bid_changed,209761602566986,194651596126094,98137371059586,bid,18.78,19.72,monitor arm stand,PHRASE,
bid_changed,207409026395713,47325474688101,3587617743918,bid,5.6,5.88,+tv +stand +wall,BROAD,
bid_changed,171086890392667,13742219474607,116492896493500,bid,5.6,5.88,+tv +wall +mount,BROAD,
bid_changed,150793022637545,221189649874281,195666695000506,bid,12.17,12.78,portronics monitor arm,PHRASE,
bid_changed,32449583790648,237348386026222,73867873787641,bid,13.27,13.93,single monitor arm,EXACT,
bid_changed,117173098449614,9991223211445,111467223524897,bid,15.66,16.44,+portronics +monitor +arm,BROAD,
bid_changed,203322285824448,171709307848830,33874329147174,bid,18.78,19.72,vesa monitor mount arm,PHRASE,
bid_changed,61167071257162,171709307848830,33874329147174,bid,18.78,19.72,monitor table mount,PHRASE,
bid_changed,85176669771909,237348386026222,73867873787641,bid,13.27,13.93,monitor arm with laptop stand,EXACT,
bid_changed,126809147079678,169489793214233,147580683401753,bid,19.25,20.21,monitor holder table mount,PHRASE,
bid_changed,108794285951849,13742219474607,116492896493500,bid,5.6,5.88,+tv +wall +mount +stand,BROAD,
bid_changed,57613778106474,194651596126094,98137371059586,bid,18.78,19.72,single monitor arm,PHRASE,
bid_changed,210869022255127,191999418599378,43106025655238,bid,13.27,13.93,monitor arms,PHRASE,
bid_changed,142854887930072,47325474688101,3587617743918,bid,5.6,5.88,+wall +mount +tv +stand,BROAD,
bid_changed,100161402646789,24724487483170,14917014236149,bid,5.6,5.88,tv wall mount stand,PHRASE,
bid_changed,262526409946276,258107596642193,91697870577950,bid,16.89,17.73,zebronics monitor stand,PHRASE,
bid_changed,233395634421529,171709307848830,33874329147174,bid,18.78,19.72,monitor mount arm,PHRASE,
bid_changed,39157310160917,258107596642193,91697870577950,bid,16.89,17.73,monitor height adjustable stand,PHRASE,
bid_changed,239792922362388,191999418599378,43106025655238,bid,13.27,13.93,gas spring monitor arm desk mount,PHRASE,
bid_changed,258328213024171,237348386026222,73867873787641,bid,13.27,13.93,monitor arm stand,EXACT,
bid_changed,247248280844303,231133481035684,194357433413777,bid,13.28,13.94,monitor arm gas spring,PHRASE,
bid_changed,44873645904022,191999418599378,43106025655238,bid,13.27,13.93,vesa monitor mount arm,PHRASE,
bid_changed,246464369585969,13742219474607,116492896493500,bid,5.6,5.88,+wall +mount +tv s+tand,BROAD,
