kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value
budget_changed,275080209531414,275080209531414,,budget.amount,600.0,750.0
budget_changed,319658247499276,319658247499276,,budget.amount,600.0,750.0
budget_changed,187467568019980,187467568019980,,budget.amount,600.0,750.0
budget_changed,112671401667830,112671401667830,,budget.amount,350.0,500.0
