kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value
budget_changed,366899319331204,366899319331204,,budget.amount,1500.0,1700.0
budget_changed,333944346920350,333944346920350,,budget.amount,600.0,800.0
budget_changed,42955749839308,42955749839308,,budget.amount,1200.0,1400.0
budget_changed,216525085180689,216525085180689,,budget.amount,1400.0,1600.0
budget_changed,136790952441955,136790952441955,,budget.amount,500.0,700.0
