profile_id,profile_label,prev_snapshot,curr_snapshot,total,bid_changed,state_changed,budget_changed,added,removed
1122755254933937,Nexlev (vendor),2026-07-08T04:46:33Z,2026-07-08T07:23:55Z,0,0,0,0,0,0
3563790765020958,White Mulberry (vendor),2026-07-08T04:36:13Z,2026-07-08T07:16:41Z,0,0,0,0,0,0
3633693611482083,AudioArray (vendor),2026-07-08T04:44:09Z,2026-07-08T07:22:12Z,0,0,0,0,0,0
866679611348308,Cambium Retail Private Limited (seller),2026-07-08T04:35:54Z,2026-07-08T07:16:27Z,0,0,0,0,0,0
