kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,keyword_text,match_type,target_expression
budget_changed,367359102623689,367359102623689,,budget.amount,600.0,400.0,,,
budget_changed,91257507585543,91257507585543,,budget.amount,700.0,450.0,,,
budget_changed,112671401667830,112671401667830,,budget.amount,400.0,350.0,,,
budget_changed,165926011483591,165926011483591,,budget.amount,600.0,400.0,,,
budget_changed,136223121722055,136223121722055,,budget.amount,350.0,250.0,,,
budget_changed,122200237335741,122200237335741,,budget.amount,2300.0,200.0,,,
budget_changed,240620452622853,240620452622853,,budget.amount,350.0,200.0,,,
budget_changed,107389291114184,107389291114184,,budget.amount,450.0,250.0,,,
budget_changed,275080209531414,275080209531414,,budget.amount,650.0,350.0,,,
budget_changed,84335100495107,84335100495107,,budget.amount,650.0,200.0,,,
budget_changed,412742150516518,412742150516518,,budget.amount,750.0,400.0,,,
budget_changed,41018142655949,41018142655949,,budget.amount,650.0,450.0,,,
bid_changed,88547921344598,165926011483591,39650872491346,bid,15.07,14.63,+l +shape +table,BROAD,
bid_changed,218543650225343,275080209531414,222164671888696,bid,43.22,37.67,l shaped gaming table,PHRASE,
bid_changed,203230930112281,136223121722055,178249845638833,bid,21.37,20.73,+computer +table +for +home +l +shape,BROAD,
bid_changed,267003204689449,275080209531414,222164671888696,bid,51.53,42.78,gaming desk l shaped,PHRASE,
bid_changed,264495420627060,165926011483591,39650872491346,bid,15.6,15.15,+l +shape +study +table +for +home,BROAD,
bid_changed,23878883907140,112671401667830,8104856647790,bid,22.69,21.78,+l +shape +study +table +for +home,BROAD,
bid_changed,214784444497031,107389291114184,19776824829539,bid,22.46,21.6,l shaped office table,PHRASE,
bid_changed,141052610853810,112671401667830,8104856647790,bid,19.55,18.77,+l +shape +desk,BROAD,
bid_changed,214479579817482,240620452622853,198187959581345,bid,28.31,27.18,gaming table l shape,PHRASE,
bid_changed,244773176927079,91257507585543,272185303250084,bid,17.22,17.06,+table +for +work +at +home,BROAD,
bid_changed,256570591507762,240620452622853,198187959581345,bid,28.26,27.13,gaming computer table,PHRASE,
bid_changed,245353381944401,123946954384986,159655993543964,bid,17.77,16.92,gaming pc table for desktop,PHRASE,
bid_changed,198945547189519,112671401667830,8104856647790,bid,22.64,21.73,+l +shaped +office +table,BROAD,
bid_changed,91033860414885,524663751193808,337201421286163,bid,1.82,1.77,computer table,BROAD,
bid_changed,33698672975737,262398489862684,71345441658351,bid,24.37,22.75,gaming desk table,PHRASE,
bid_changed,26128944434767,123946954384986,159655993543964,bid,17.77,16.92,computer table for gaming pc,PHRASE,
bid_changed,91817410018776,537241969626380,403091191432997,bid,39.21,37.34,l shaped computer table,EXACT,
bid_changed,1512994387339,524663751193808,337201421286163,bid,3.34,3.24,home desk,BROAD,
bid_changed,268207964424391,275080209531414,222164671888696,bid,47.65,39.55,l shaped gaming desk,PHRASE,
bid_changed,239380911865496,240620452622853,198187959581345,bid,28.26,27.13,l shape gaming table,PHRASE,
bid_changed,16716339009903,524663751193808,337201421286163,bid,2.77,2.69,study desk,BROAD,
bid_changed,161396687253495,136223121722055,178249845638833,bid,22.23,21.56,+corner +computer +table +for +home,BROAD,
bid_changed,44317570170744,319658247499276,342077107178497,bid,19.97,18.47,gaming desk table,PHRASE,
bid_changed,189237838981731,107389291114184,19776824829539,bid,20.69,19.89,l shaped computer table,PHRASE,
bid_changed,135829144350423,524663751193808,337201421286163,bid,3.49,3.39,office desk,BROAD,
bid_changed,78053264353982,107389291114184,19776824829539,bid,22.46,21.6,l shaped work desk,PHRASE,
bid_changed,233260284580993,524663751193808,337201421286163,bid,2.43,2.36,white mulberry desk,BROAD,
bid_changed,33472189824886,240620452622853,198187959581345,bid,28.26,27.13,l shaped gaming table,PHRASE,
bid_changed,107450453113485,524663751193808,337201421286163,bid,2.68,2.6,computer desks,BROAD,
bid_changed,216756837691500,524663751193808,337201421286163,bid,2.13,2.07,office work from home desk,BROAD,
bid_changed,133233332157423,41018142655949,17749223973231,bid,33.46,32.49,white mulberry,PHRASE,
bid_changed,25036900246385,121906419773510,107933770890360,bid,14.23,13.82,,,ASIN_SAME_AS=B0FXS7J2MR
bid_changed,136438666870520,426994415684787,379878346221662,bid,24.72,22.86,,,ASIN_SAME_AS=B0D94FRM2N
bid_changed,77148646880916,367359102623689,452216515354016,bid,16.47,15.65,,,ASIN_SAME_AS=B0D9HH4VYX
bid_changed,112769353129719,367359102623689,452216515354016,bid,16.76,15.92,,,ASIN_SAME_AS=B0DFQ1Q1LJ
bid_changed,42530473004465,426994415684787,379878346221662,bid,24.53,22.69,,,ASIN_SAME_AS=B0FL29N9NF
bid_changed,166921519974417,121906419773510,107933770890360,bid,13.95,13.54,,,ASIN_SAME_AS=B0GZL6JF9L
bid_changed,83661559671572,367359102623689,452216515354016,bid,35.3,33.53,,,ASIN_SAME_AS=B0CWY3K9RL
bid_changed,15521723203829,412742150516518,312798478472879,bid,10.04,9.72,,,ASIN_CATEGORY_SAME_AS=3591683031; ASIN_PRICE_BETWEEN=4000-15000
bid_changed,258047387925445,121906419773510,107933770890360,bid,14.65,14.22,,,ASIN_SAME_AS=B0FB9CYTPJ
bid_changed,166055424536787,367359102623689,452216515354016,bid,17.04,16.19,,,ASIN_SAME_AS=B0CLHBW3YT
bid_changed,238590983090232,122200237335741,18350657528584,bid,17.7,17.18,,,ASIN_CATEGORY_SAME_AS=3591683031
bid_changed,219130728884260,367359102623689,452216515354016,bid,16.47,15.65,,,ASIN_SAME_AS=B0F1DKCW78
