profile_id,profile_label,prev_snapshot,curr_snapshot,total,bid_changed,state_changed,budget_changed,added,removed
1122755254933937,Nexlev (vendor),2026-07-06T09:04:28Z,2026-07-06T13:07:30Z,35,29,2,4,0,0
3563790765020958,White Mulberry (vendor),2026-07-06T08:53:43Z,2026-07-06T13:00:15Z,2,0,0,2,0,0
3633693611482083,AudioArray (vendor),2026-07-06T09:01:58Z,2026-07-06T13:05:50Z,222,182,20,20,0,0
866679611348308,Cambium Retail Private Limited (seller),2026-07-06T08:53:25Z,2026-07-06T13:00:02Z,1,0,0,1,0,0
