kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value
budget_changed,276845342414618,276845342414618,,budget.amount,300.0,500.0
budget_changed,216525085180689,216525085180689,,budget.amount,600.0,800.0
budget_changed,366899319331204,366899319331204,,budget.amount,650.0,850.0
budget_changed,332134320889851,332134320889851,,budget.amount,300.0,500.0
budget_changed,61584851208016,61584851208016,,budget.amount,600.0,800.0
