kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,snapshot_current,keyword_text,match_type,target_expression
added,13742219474607,13742219474607,,*,,row_created,"{'budget': {'budget': 200.0, 'budgetType': 'DAILY'}, 'campaignId': '13742219474607', 'dynamicBidding': {'placementBidding': [], 'strategy': 'LEGACY_FOR_SALES'}, 'marketplaceBudgetAllocation': 'MANUAL', 'name': 'White Mulberry Premium Full Motion-SP-127', 'offAmazonSettings': {}, 'startDate': '2026-07-03', 'state': 'ENABLED', 'tags': {}, 'targetingType': 'MANUAL'}",,,
added,24724487483170,24724487483170,,*,,row_created,"{'budget': {'budget': 200.0, 'budgetType': 'DAILY'}, 'campaignId': '24724487483170', 'dynamicBidding': {'placementBidding': [], 'strategy': 'LEGACY_FOR_SALES'}, 'marketplaceBudgetAllocation': 'MANUAL', 'name': 'White Mulberry Tilt TV Wall Mount Bracket-B0FN4GQ9HT-PT-SP-124', 'offAmazonSettings': {}, 'startDate': '2026-07-03', 'state': 'ENABLED', 'tags': {}, 'targetingType': 'MANUAL'}",,,
added,190429897289437,190429897289437,,*,,row_created,"{'budget': {'budget': 200.0, 'budgetType': 'DAILY'}, 'campaignId': '190429897289437', 'dynamicBidding': {'placementBidding': [], 'strategy': 'LEGACY_FOR_SALES'}, 'marketplaceBudgetAllocation': 'MANUAL', 'name': 'White Mulberry Tilt TV Wall Mount Bracket-B0FN4GQ9HT-PT-SP-123', 'offAmazonSettings': {}, 'startDate': '2026-07-03', 'state': 'ENABLED', 'tags': {}, 'targetingType': 'MANUAL'}",,,
added,220281227947729,220281227947729,,*,,row_created,"{'budget': {'budget': 200.0, 'budgetType': 'DAILY'}, 'campaignId': '220281227947729', 'dynamicBidding': {'placementBidding': [], 'strategy': 'LEGACY_FOR_SALES'}, 'marketplaceBudgetAllocation': 'MANUAL', 'name': 'White Mulberry Tilt TV Wall Mount Bracket-B0FN4GQ9HT-PT-SP-125', 'offAmazonSettings': {}, 'startDate': '2026-07-03', 'state': 'ENABLED', 'tags': {}, 'targetingType': 'MANUAL'}",,,
added,184690810616023,184690810616023,,*,,row_created,"{'budget': {'budget': 200.0, 'budgetType': 'DAILY'}, 'campaignId': '184690810616023', 'dynamicBidding': {'placementBidding': [], 'strategy': 'LEGACY_FOR_SALES'}, 'marketplaceBudgetAllocation': 'MANUAL', 'name': 'White Mulberry Premium Full Motion-SP-126', 'offAmazonSettings': {}, 'startDate': '2026-07-03', 'state': 'ENABLED', 'tags': {}, 'targetingType': 'MANUAL'}",,,
added,138158005775132,138158005775132,,*,,row_created,"{'budget': {'budget': 200.0, 'budgetType': 'DAILY'}, 'campaignId': '138158005775132', 'dynamicBidding': {'placementBidding': [], 'strategy': 'LEGACY_FOR_SALES'}, 'marketplaceBudgetAllocation': 'MANUAL', 'name': 'White Mulberry-B0FN4HDM6Z-Premium Full Motion-CT-SP-128', 'offAmazonSettings': {}, 'startDate': '2026-07-03', 'state': 'ENABLED', 'tags': {}, 'targetingType': 'MANUAL'}",,,
added,244017322707134,190429897289437,244017322707134,*,,row_created,"{'adGroupId': '244017322707134', 'campaignId': '190429897289437', 'defaultBid': 14.15, 'name': 'White Mulberry Tilt TV Wall Mount Bracket-B0FN4GQ9HT-PT-SP', 'state': 'ENABLED'}",,,
added,62936844721562,184690810616023,62936844721562,*,,row_created,"{'adGroupId': '62936844721562', 'campaignId': '184690810616023', 'defaultBid': 14.15, 'name': 'White Mulberry Premium Full Motion-SP-126', 'state': 'ENABLED'}",,,
added,116492896493500,13742219474607,116492896493500,*,,row_created,"{'adGroupId': '116492896493500', 'campaignId': '13742219474607', 'defaultBid': 14.15, 'name': 'White Mulberry Premium Full Motion-SP-127', 'state': 'ENABLED'}",,,
added,113791918180185,24724487483170,113791918180185,*,,row_created,"{'adGroupId': '113791918180185', 'campaignId': '24724487483170', 'defaultBid': 3.0, 'name': 'White Mulberry Tilt TV Wall Mount Bracket-B0FN4GQ9HT-PT-SP-124-2', 'state': 'ENABLED'}",,,
added,92576416929625,138158005775132,92576416929625,*,,row_created,"{'adGroupId': '92576416929625', 'campaignId': '138158005775132', 'defaultBid': 14.15, 'name': 'White Mulberry-B0FN4HDM6Z-Premium Full Motion-SP-128', 'state': 'ENABLED'}",,,
added,14917014236149,24724487483170,14917014236149,*,,row_created,"{'adGroupId': '14917014236149', 'campaignId': '24724487483170', 'defaultBid': 14.15, 'name': 'White Mulberry Tilt TV Wall Mount Bracket-B0FN4GQ9HT-PT-SP-124', 'state': 'ENABLED'}",,,
added,103618961667764,220281227947729,103618961667764,*,,row_created,"{'adGroupId': '103618961667764', 'campaignId': '220281227947729', 'defaultBid': 14.15, 'name': 'White Mulberry-Tilt TV Wall Mount Bracket-B0FN4GQ9HT-PT-SP-125', 'state': 'ENABLED'}",,,
added,201832428648132,24724487483170,14917014236149,*,,row_created,"{'adGroupId': '14917014236149', 'bid': 5.6, 'campaignId': '24724487483170', 'keywordId': '201832428648132', 'keywordText': 'wall mount for monitor', 'matchType': 'PHRASE', 'state': 'ENABLED'}",wall mount for monitor,PHRASE,
added,171086890392667,13742219474607,116492896493500,*,,row_created,"{'adGroupId': '116492896493500', 'bid': 5.6, 'campaignId': '13742219474607', 'keywordId': '171086890392667', 'keywordText': '+tv +wall +mount', 'matchType': 'BROAD', 'state': 'ENABLED'}",+tv +wall +mount,BROAD,
added,56397951574158,24724487483170,14917014236149,*,,row_created,"{'adGroupId': '14917014236149', 'bid': 5.6, 'campaignId': '24724487483170', 'keywordId': '56397951574158', 'keywordText': 'monitor stand for wall', 'matchType': 'PHRASE', 'state': 'ENABLED'}",monitor stand for wall,PHRASE,
added,108794285951849,13742219474607,116492896493500,*,,row_created,"{'adGroupId': '116492896493500', 'bid': 5.6, 'campaignId': '13742219474607', 'keywordId': '108794285951849', 'keywordText': '+tv +wall +mount +stand', 'matchType': 'BROAD', 'state': 'ENABLED'}",+tv +wall +mount +stand,BROAD,
added,139059761561598,24724487483170,113791918180185,*,,row_created,"{'adGroupId': '113791918180185', 'bid': 5.6, 'campaignId': '24724487483170', 'keywordId': '139059761561598', 'keywordText': 'movable tv wall mount', 'matchType': 'EXACT', 'state': 'ENABLED'}",movable tv wall mount,EXACT,
added,246464369585969,13742219474607,116492896493500,*,,row_created,"{'adGroupId': '116492896493500', 'bid': 5.6, 'campaignId': '13742219474607', 'keywordId': '246464369585969', 'keywordText': '+wall +mount +tv s+tand', 'matchType': 'BROAD', 'state': 'ENABLED'}",+wall +mount +tv s+tand,BROAD,
added,65714040537671,13742219474607,116492896493500,*,,row_created,"{'adGroupId': '116492896493500', 'bid': 5.6, 'campaignId': '13742219474607', 'keywordId': '65714040537671', 'keywordText': '+movable +tv +wall +mount', 'matchType': 'BROAD', 'state': 'ENABLED'}",+movable +tv +wall +mount,BROAD,
added,100161402646789,24724487483170,14917014236149,*,,row_created,"{'adGroupId': '14917014236149', 'bid': 5.6, 'campaignId': '24724487483170', 'keywordId': '100161402646789', 'keywordText': 'tv wall mount stand', 'matchType': 'PHRASE', 'state': 'ENABLED'}",tv wall mount stand,PHRASE,
added,134270029007878,24724487483170,113791918180185,*,,row_created,"{'adGroupId': '113791918180185', 'bid': 5.6, 'campaignId': '24724487483170', 'keywordId': '134270029007878', 'keywordText': 'monitor wall mount stand adjustable', 'matchType': 'EXACT', 'state': 'ENABLED'}",monitor wall mount stand adjustable,EXACT,
added,153487103578687,24724487483170,113791918180185,*,,row_created,"{'adGroupId': '113791918180185', 'bid': 5.6, 'campaignId': '24724487483170', 'keywordId': '153487103578687', 'keywordText': 'vesa wall mount', 'matchType': 'EXACT', 'state': 'ENABLED'}",vesa wall mount,EXACT,
added,251804167468867,24724487483170,113791918180185,*,,row_created,"{'adGroupId': '113791918180185', 'bid': 5.6, 'campaignId': '24724487483170', 'keywordId': '251804167468867', 'keywordText': 'universal tv wall mount', 'matchType': 'EXACT', 'state': 'ENABLED'}",universal tv wall mount,EXACT,
added,221221058809923,190429897289437,244017322707134,*,,row_created,"{'adGroupId': '244017322707134', 'bid': 5.6, 'campaignId': '190429897289437', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CX5CK21R'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CX5CK21R'}], 'state': 'ENABLED', 'targetId': '221221058809923'}",,,ASIN_SAME_AS=B0CX5CK21R
added,172134447090220,184690810616023,62936844721562,*,,row_created,"{'adGroupId': '62936844721562', 'bid': 5.6, 'campaignId': '184690810616023', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09WKKBK35'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09WKKBK35'}], 'state': 'ENABLED', 'targetId': '172134447090220'}",,,ASIN_SAME_AS=B09WKKBK35
added,11540280717906,190429897289437,244017322707134,*,,row_created,"{'adGroupId': '244017322707134', 'bid': 5.6, 'campaignId': '190429897289437', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0758FJZTY'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0758FJZTY'}], 'state': 'ENABLED', 'targetId': '11540280717906'}",,,ASIN_SAME_AS=B0758FJZTY
added,117153102524213,190429897289437,244017322707134,*,,row_created,"{'adGroupId': '244017322707134', 'bid': 5.6, 'campaignId': '190429897289437', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07ZYR8F2W'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07ZYR8F2W'}], 'state': 'ENABLED', 'targetId': '117153102524213'}",,,ASIN_SAME_AS=B07ZYR8F2W
added,162967507542766,184690810616023,62936844721562,*,,row_created,"{'adGroupId': '62936844721562', 'bid': 5.6, 'campaignId': '184690810616023', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DCVSDVR1'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DCVSDVR1'}], 'state': 'ENABLED', 'targetId': '162967507542766'}",,,ASIN_SAME_AS=B0DCVSDVR1
added,79553039941767,184690810616023,62936844721562,*,,row_created,"{'adGroupId': '62936844721562', 'bid': 5.6, 'campaignId': '184690810616023', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0875MC8Y9'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0875MC8Y9'}], 'state': 'ENABLED', 'targetId': '79553039941767'}",,,ASIN_SAME_AS=B0875MC8Y9
added,134573877001678,138158005775132,92576416929625,*,,row_created,"{'adGroupId': '92576416929625', 'bid': 5.6, 'campaignId': '138158005775132', 'expression': [{'type': 'ASIN_CATEGORY_SAME_AS', 'value': '1388960031'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_CATEGORY_SAME_AS', 'value': 'TV Wall & Ceiling Mounts'}], 'state': 'ENABLED', 'targetId': '134573877001678'}",,,ASIN_CATEGORY_SAME_AS=1388960031
added,247017018549052,190429897289437,244017322707134,*,,row_created,"{'adGroupId': '244017322707134', 'bid': 5.6, 'campaignId': '190429897289437', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DX78L8FW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DX78L8FW'}], 'state': 'ENABLED', 'targetId': '247017018549052'}",,,ASIN_SAME_AS=B0DX78L8FW
added,24337339850683,190429897289437,244017322707134,*,,row_created,"{'adGroupId': '244017322707134', 'bid': 5.6, 'campaignId': '190429897289437', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DGDC31JW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DGDC31JW'}], 'state': 'ENABLED', 'targetId': '24337339850683'}",,,ASIN_SAME_AS=B0DGDC31JW
added,113513649773656,220281227947729,103618961667764,*,,row_created,"{'adGroupId': '103618961667764', 'bid': 5.6, 'campaignId': '220281227947729', 'expression': [{'type': 'ASIN_CATEGORY_SAME_AS', 'value': '1388960031'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_CATEGORY_SAME_AS', 'value': 'TV Wall & Ceiling Mounts'}], 'state': 'ENABLED', 'targetId': '113513649773656'}",,,ASIN_CATEGORY_SAME_AS=1388960031
