kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,keyword_text,match_type,target_expression
budget_changed,216525085180689,216525085180689,,budget.amount,350.0,400.0,,,
budget_changed,82610433731110,82610433731110,,budget.amount,300.0,350.0,,,
budget_changed,188942187849480,188942187849480,,budget.amount,200.0,250.0,,,
budget_changed,81500597155329,81500597155329,,budget.amount,200.0,250.0,,,
budget_changed,42955749839308,42955749839308,,budget.amount,400.0,500.0,,,
budget_changed,19074646583079,19074646583079,,budget.amount,300.0,350.0,,,
budget_changed,366899319331204,366899319331204,,budget.amount,500.0,700.0,,,
budget_changed,353406111190773,353406111190773,,budget.amount,350.0,400.0,,,
budget_changed,81757772192880,81757772192880,,budget.amount,250.0,350.0,,,
bid_changed,20874700074574,221189649874281,195666695000506,bid,11.59,12.17,vesa mount monitor arm,PHRASE,
bid_changed,32449583790648,237348386026222,73867873787641,bid,12.64,13.27,single monitor arm,EXACT,
bid_changed,234351839698565,258107596642193,91697870577950,bid,16.09,16.89,acer monitor stand,PHRASE,
bid_changed,57613778106474,194651596126094,98137371059586,bid,17.89,18.78,single monitor arm,PHRASE,
bid_changed,281242334880574,237348386026222,73867873787641,bid,12.64,13.27,monitor and laptop arm desk mount,EXACT,
bid_changed,44873645904022,191999418599378,43106025655238,bid,12.64,13.27,vesa monitor mount arm,PHRASE,
bid_changed,117173098449614,9991223211445,111467223524897,bid,14.91,15.66,+portronics +monitor +arm,BROAD,
bid_changed,35210196863822,63184301712321,94936041535604,bid,11.64,11.99,+monitor +arm,BROAD,
bid_changed,233395634421529,171709307848830,33874329147174,bid,17.89,18.78,monitor mount arm,PHRASE,
bid_changed,260318009115400,81500597155329,251546343555628,bid,18.33,18.88,+monitor +arm +desk +mount,BROAD,
bid_changed,209761602566986,194651596126094,98137371059586,bid,17.89,18.78,monitor arm stand,PHRASE,
bid_changed,39788045795401,265356432727683,208497627183808,bid,13.14,13.53,+monitor +arm +desk +mount,BROAD,
bid_changed,85176669771909,237348386026222,73867873787641,bid,12.64,13.27,monitor arm with laptop stand,EXACT,
bid_changed,207509426883398,7358943487735,91946681353633,bid,15.79,16.26,table monitor stand,PHRASE,
bid_changed,150793022637545,221189649874281,195666695000506,bid,11.59,12.17,portronics monitor arm,PHRASE,
bid_changed,226460810462009,169489793214233,147580683401753,bid,18.33,19.25,dual monitor setup,PHRASE,
bid_changed,262526409946276,258107596642193,91697870577950,bid,16.09,16.89,zebronics monitor stand,PHRASE,
bid_changed,18369463829629,7358943487735,91946681353633,bid,15.79,16.26,height adjustable monitor stand,PHRASE,
bid_changed,116796447299770,7358943487735,91946681353633,bid,15.79,16.26,table mount monitor stand,PHRASE,
bid_changed,203322285824448,171709307848830,33874329147174,bid,17.89,18.78,vesa monitor mount arm,PHRASE,
bid_changed,139067388530592,231133481035684,194357433413777,bid,12.65,13.28,gas monitor arm,PHRASE,
bid_changed,126809147079678,169489793214233,147580683401753,bid,18.33,19.25,monitor holder table mount,PHRASE,
bid_changed,61167071257162,171709307848830,33874329147174,bid,17.89,18.78,monitor table mount,PHRASE,
bid_changed,39157310160917,258107596642193,91697870577950,bid,16.09,16.89,monitor height adjustable stand,PHRASE,
bid_changed,183605383999448,231133481035684,194357433413777,bid,12.65,13.28,monitor arm dual,PHRASE,
bid_changed,256149630728721,45620690102134,265255503062484,bid,17.9,18.8,+monitor +arm +gas +spring,BROAD,
bid_changed,43942274805969,45620690102134,265255503062484,bid,17.9,18.8,+gas +spring +monitor +arm,BROAD,
bid_changed,210869022255127,191999418599378,43106025655238,bid,12.64,13.27,monitor arms,PHRASE,
bid_changed,229760858971792,188942187849480,73215356202968,bid,18.94,19.89,+monitor +arm +desk +mount,BROAD,
bid_changed,239792922362388,191999418599378,43106025655238,bid,12.64,13.27,gas spring monitor arm desk mount,PHRASE,
bid_changed,253955253359047,265356432727683,208497627183808,bid,13.14,13.53,+monitor +arm,BROAD,
bid_changed,54053075121428,63184301712321,94936041535604,bid,11.64,11.99,+monitor +mount,BROAD,
bid_changed,258328213024171,237348386026222,73867873787641,bid,12.64,13.27,monitor arm stand,EXACT,
bid_changed,202672148357761,169489793214233,147580683401753,bid,18.33,19.25,vesa mount monitor arm,PHRASE,
bid_changed,147972408913696,191999418599378,43106025655238,bid,12.64,13.27,moniter arm,PHRASE,
bid_changed,124325632836293,194651596126094,98137371059586,bid,17.89,18.78,gas spring monitor arm,PHRASE,
bid_changed,38405928521202,63184301712321,94936041535604,bid,11.64,11.99,+vesa +mount,BROAD,
bid_changed,281167140450226,258107596642193,91697870577950,bid,16.09,16.89,lg monitor stand,PHRASE,
bid_changed,148071457788314,7358943487735,91946681353633,bid,15.79,16.26,height adjustable for monitor,PHRASE,
bid_changed,277181687130951,191999418599378,43106025655238,bid,12.64,13.27,gas monitor arm,PHRASE,
bid_changed,247248280844303,231133481035684,194357433413777,bid,12.65,13.28,monitor arm gas spring,PHRASE,
bid_changed,194103594177536,208905994952100,23745737738756,bid,14.91,15.66,,,ASIN_SAME_AS=B07YX4S86H
bid_changed,189348406141987,192429211487117,9162552791453,bid,14.91,15.66,,,ASIN_SAME_AS=B0DMF71GN8
bid_changed,276359318835069,192429211487117,9162552791453,bid,14.91,15.66,,,ASIN_SAME_AS=B0CH4X2FVM
bid_changed,7567748632679,208905994952100,23745737738756,bid,14.91,15.66,,,ASIN_SAME_AS=B0GZKL78C3
bid_changed,8446334097567,208905994952100,23745737738756,bid,14.91,15.66,,,ASIN_SAME_AS=B0DP2WC5VW
