profile_id,profile_label,prev_snapshot,curr_snapshot,total,bid_changed,state_changed,budget_changed,added,removed
1122755254933937,Nexlev (vendor),2026-07-04T23:53:32Z,2026-07-05T04:30:30Z,0,0,0,0,0,0
3563790765020958,White Mulberry (vendor),2026-07-04T23:46:23Z,2026-07-05T04:22:19Z,0,0,0,0,0,0
3633693611482083,AudioArray (vendor),2026-07-04T23:51:53Z,2026-07-05T04:28:10Z,21445,0,0,8,0,21437
866679611348308,Cambium Retail Private Limited (seller),2026-07-04T23:46:10Z,2026-07-05T04:22:01Z,0,0,0,0,0,0
