profile_id,profile_label,prev_snapshot,curr_snapshot,total,bid_changed,state_changed,budget_changed,added,removed
1122755254933937,Nexlev (vendor),2026-07-07T17:50:38Z,2026-07-07T19:38:25Z,56,42,12,2,0,0
3563790765020958,White Mulberry (vendor),2026-07-07T17:39:23Z,2026-07-07T19:28:06Z,0,0,0,0,0,0
3633693611482083,AudioArray (vendor),2026-07-07T17:48:03Z,2026-07-07T19:36:02Z,42,42,0,0,0,0
866679611348308,Cambium Retail Private Limited (seller),2026-07-07T17:39:03Z,2026-07-07T19:27:47Z,0,0,0,0,0,0
