kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,snapshot_prev
removed,147251177489320,337349857845195,433043966793106,*,row_existed,,"{'adGroupId': '433043966793106', 'bid': 28.12, 'campaignId': '337349857845195', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07Y1C6GDS'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07Y1C6GDS'}], 'state': 'PAUSED', 'targetId': '147251177489320'}"
removed,8529906666295,420588504416118,555486619547164,*,row_existed,,"{'adGroupId': '555486619547164', 'bid': 15.99, 'campaignId': '420588504416118', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08RRTQCB6'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08RRTQCB6'}], 'state': 'PAUSED', 'targetId': '8529906666295'}"
removed,167733951861600,378530332991221,471383224144636,*,row_existed,,"{'adGroupId': '471383224144636', 'campaignId': '378530332991221', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B00ZY33B40'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B00ZY33B40'}], 'state': 'PAUSED', 'targetId': '167733951861600'}"
removed,279709899847538,432450109401510,303632014655988,*,row_existed,,"{'adGroupId': '303632014655988', 'bid': 15.99, 'campaignId': '432450109401510', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09HL3GD7G'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09HL3GD7G'}], 'state': 'PAUSED', 'targetId': '279709899847538'}"
removed,72935075607474,396831519513851,455815952940864,*,row_existed,,"{'adGroupId': '455815952940864', 'bid': 7.37, 'campaignId': '396831519513851', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BB3K4R53'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BB3K4R53'}], 'state': 'ENABLED', 'targetId': '72935075607474'}"
removed,181444420687972,541880951850612,554955215944906,*,row_existed,,"{'adGroupId': '554955215944906', 'bid': 17.85, 'campaignId': '541880951850612', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CCP4THT3'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CCP4THT3'}], 'state': 'PAUSED', 'targetId': '181444420687972'}"
removed,43889290047445,441760761201815,419864827660597,*,row_existed,,"{'adGroupId': '419864827660597', 'bid': 4.38, 'campaignId': '441760761201815', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07BJMQRJX'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07BJMQRJX'}], 'state': 'PAUSED', 'targetId': '43889290047445'}"
removed,278860339405496,189499520520874,66159578633283,*,row_existed,,"{'adGroupId': '66159578633283', 'bid': 22.0, 'campaignId': '189499520520874', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BVZLS5GZ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BVZLS5GZ'}], 'state': 'ENABLED', 'targetId': '278860339405496'}"
removed,176580588552255,429920467304910,370063809401163,*,row_existed,,"{'adGroupId': '370063809401163', 'bid': 4.0, 'campaignId': '429920467304910', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09NYL1G7S'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09NYL1G7S'}], 'state': 'ENABLED', 'targetId': '176580588552255'}"
removed,24520363887307,293957031903551,474720900570999,*,row_existed,,"{'adGroupId': '474720900570999', 'bid': 3.08, 'campaignId': '293957031903551', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B9T75XHV'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B9T75XHV'}], 'state': 'PAUSED', 'targetId': '24520363887307'}"
removed,81713808243120,411886423295731,485382771274375,*,row_existed,,"{'adGroupId': '485382771274375', 'bid': 15.99, 'campaignId': '411886423295731', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B099ZP898D'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B099ZP898D'}], 'state': 'PAUSED', 'targetId': '81713808243120'}"
removed,143256669748124,300791510798225,515872803020127,*,row_existed,,"{'adGroupId': '515872803020127', 'bid': 2.4, 'campaignId': '300791510798225', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B078YRKLMK'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B078YRKLMK'}], 'state': 'ENABLED', 'targetId': '143256669748124'}"
removed,215274538103582,116351840005442,136899601069791,*,row_existed,,"{'adGroupId': '136899601069791', 'bid': 5.5, 'campaignId': '116351840005442', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0BW65BRSZ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0BW65BRSZ'}], 'state': 'ENABLED', 'targetId': '215274538103582'}"
removed,94896046998271,516487417180372,424509655777010,*,row_existed,,"{'adGroupId': '424509655777010', 'bid': 4.0, 'campaignId': '516487417180372', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09TXMZ6W8'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09TXMZ6W8'}], 'state': 'PAUSED', 'targetId': '94896046998271'}"
removed,221364962054721,248764226916923,128171464064648,*,row_existed,,"{'adGroupId': '128171464064648', 'bid': 4.0, 'campaignId': '248764226916923', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09FJDVFB6'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09FJDVFB6'}], 'state': 'ENABLED', 'targetId': '221364962054721'}"
removed,157576859878058,248764226916923,40660713258022,*,row_existed,,"{'adGroupId': '40660713258022', 'bid': 4.0, 'campaignId': '248764226916923', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09FJDVFB6'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09FJDVFB6'}], 'state': 'ENABLED', 'targetId': '157576859878058'}"
removed,117987950103456,516487417180372,424509655777010,*,row_existed,,"{'adGroupId': '424509655777010', 'bid': 2.22, 'campaignId': '516487417180372', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08M5SDWW4'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08M5SDWW4'}], 'state': 'PAUSED', 'targetId': '117987950103456'}"
removed,190669791258589,391684547022874,331585282813198,*,row_existed,,"{'adGroupId': '331585282813198', 'bid': 16.99, 'campaignId': '391684547022874', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CN3DVBVS'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CN3DVBVS'}], 'state': 'PAUSED', 'targetId': '190669791258589'}"
removed,26588460647185,502036837644648,324130752158546,*,row_existed,,"{'adGroupId': '324130752158546', 'bid': 2.21, 'campaignId': '502036837644648', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0002E51FI'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0002E51FI'}], 'state': 'PAUSED', 'targetId': '26588460647185'}"
removed,205347202676226,327939506031198,501957509758028,*,row_existed,,"{'adGroupId': '501957509758028', 'bid': 2.14, 'campaignId': '327939506031198', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CGXQPLDM'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CGXQPLDM'}], 'state': 'PAUSED', 'targetId': '205347202676226'}"
removed,238269741946953,7570101885814,170138191702200,*,row_existed,,"{'adGroupId': '170138191702200', 'bid': 6.0, 'campaignId': '7570101885814', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BPT44VZB'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BPT44VZB'}], 'state': 'ENABLED', 'targetId': '238269741946953'}"
removed,268189361361836,396831519513851,455815952940864,*,row_existed,,"{'adGroupId': '455815952940864', 'bid': 7.37, 'campaignId': '396831519513851', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGLKGX23'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGLKGX23'}], 'state': 'ENABLED', 'targetId': '268189361361836'}"
removed,2060666095171,517269861449107,423269861732085,*,row_existed,,"{'adGroupId': '423269861732085', 'bid': 4.32, 'campaignId': '517269861449107', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09FJDVFB6'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09FJDVFB6'}], 'state': 'ENABLED', 'targetId': '2060666095171'}"
removed,151854388981309,248764226916923,128171464064648,*,row_existed,,"{'adGroupId': '128171464064648', 'bid': 4.0, 'campaignId': '248764226916923', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B08XXGSLPK'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B08XXGSLPK'}], 'state': 'ENABLED', 'targetId': '151854388981309'}"
removed,23422358686695,248971787908129,180427777662071,*,row_existed,,"{'adGroupId': '180427777662071', 'bid': 5.5, 'campaignId': '248971787908129', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0BR3NSS73'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0BR3NSS73'}], 'state': 'ENABLED', 'targetId': '23422358686695'}"
removed,141200703183255,68941904335049,258562237830016,*,row_existed,,"{'adGroupId': '258562237830016', 'bid': 3.2, 'campaignId': '68941904335049', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B071CGH8YF'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B071CGH8YF'}], 'state': 'ENABLED', 'targetId': '141200703183255'}"
removed,82177804512475,436118399654402,427367899465844,*,row_existed,,"{'adGroupId': '427367899465844', 'bid': 15.99, 'campaignId': '436118399654402', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CBB9VJPH'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CBB9VJPH'}], 'state': 'PAUSED', 'targetId': '82177804512475'}"
removed,182004212910145,236313977941324,255251330436729,*,row_existed,,"{'adGroupId': '255251330436729', 'bid': 5.0, 'campaignId': '236313977941324', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B07W6VWZ8C'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B07W6VWZ8C'}], 'state': 'ENABLED', 'targetId': '182004212910145'}"
removed,133103932869585,441760761201815,419864827660597,*,row_existed,,"{'adGroupId': '419864827660597', 'bid': 15.99, 'campaignId': '441760761201815', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BRSMC943'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BRSMC943'}], 'state': 'PAUSED', 'targetId': '133103932869585'}"
removed,132107053991391,527561673206879,311501293826624,*,row_existed,,"{'adGroupId': '311501293826624', 'bid': 4.5, 'campaignId': '527561673206879', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09LLNXGX9'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09LLNXGX9'}], 'state': 'ENABLED', 'targetId': '132107053991391'}"
removed,58431486757508,331056937605660,548694465788210,*,row_existed,,"{'adGroupId': '548694465788210', 'bid': 2.22, 'campaignId': '331056937605660', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B8DK8GDW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B8DK8GDW'}], 'state': 'ENABLED', 'targetId': '58431486757508'}"
removed,227610136233706,293392351601747,557321688025238,*,row_existed,,"{'adGroupId': '557321688025238', 'bid': 2.47, 'campaignId': '293392351601747', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B68JK274'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B68JK274'}], 'state': 'ENABLED', 'targetId': '227610136233706'}"
removed,118019251813481,283581033611943,327706937445724,*,row_existed,,"{'adGroupId': '327706937445724', 'bid': 4.18, 'campaignId': '283581033611943', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09G3JF11D'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09G3JF11D'}], 'state': 'PAUSED', 'targetId': '118019251813481'}"
removed,81796063064478,546232290821650,530747804456788,*,row_existed,,"{'adGroupId': '530747804456788', 'bid': 4.0, 'campaignId': '546232290821650', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DP9XZR5X'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0DP9XZR5X'}], 'state': 'ENABLED', 'targetId': '81796063064478'}"
removed,236909622479684,416867220617773,451305491506417,*,row_existed,,"{'adGroupId': '451305491506417', 'bid': 6.12, 'campaignId': '416867220617773', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08WGC4KB8'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08WGC4KB8'}], 'state': 'PAUSED', 'targetId': '236909622479684'}"
removed,149547656208826,203558880428972,308358294752680,*,row_existed,,"{'adGroupId': '308358294752680', 'bid': 2.85, 'campaignId': '203558880428972', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0F54C2SZ5'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0F54C2SZ5'}], 'state': 'ENABLED', 'targetId': '149547656208826'}"
removed,103997994668423,338736123482454,350609758869259,*,row_existed,,"{'adGroupId': '350609758869259', 'campaignId': '338736123482454', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09V12PT9H'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09V12PT9H'}], 'state': 'ENABLED', 'targetId': '103997994668423'}"
removed,103539361611330,308140708159148,428480540142380,*,row_existed,,"{'adGroupId': '428480540142380', 'bid': 17.85, 'campaignId': '308140708159148', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09PFVFNN9'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09PFVFNN9'}], 'state': 'ENABLED', 'targetId': '103539361611330'}"
removed,39984164635626,124165378714863,210505757703516,*,row_existed,,"{'adGroupId': '210505757703516', 'campaignId': '124165378714863', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0B8CBFTQQ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0B8CBFTQQ'}], 'state': 'ENABLED', 'targetId': '39984164635626'}"
removed,66910173270173,424344537828827,417665028439013,*,row_existed,,"{'adGroupId': '417665028439013', 'bid': 15.99, 'campaignId': '424344537828827', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B091V64NMB'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B091V64NMB'}], 'state': 'PAUSED', 'targetId': '66910173270173'}"
removed,248392709751910,541880951850612,417829495741351,*,row_existed,,"{'adGroupId': '417829495741351', 'bid': 5.75, 'campaignId': '541880951850612', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07D6LPMWD'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07D6LPMWD'}], 'state': 'PAUSED', 'targetId': '248392709751910'}"
removed,83116690084558,391684547022874,331585282813198,*,row_existed,,"{'adGroupId': '331585282813198', 'bid': 16.99, 'campaignId': '391684547022874', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C24CHLK9'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C24CHLK9'}], 'state': 'PAUSED', 'targetId': '83116690084558'}"
removed,112195941192118,411886423295731,485382771274375,*,row_existed,,"{'adGroupId': '485382771274375', 'bid': 15.99, 'campaignId': '411886423295731', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09GJZWP1B'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09GJZWP1B'}], 'state': 'PAUSED', 'targetId': '112195941192118'}"
removed,229199569184977,411886423295731,485382771274375,*,row_existed,,"{'adGroupId': '485382771274375', 'bid': 15.99, 'campaignId': '411886423295731', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09KC359RC'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09KC359RC'}], 'state': 'PAUSED', 'targetId': '229199569184977'}"
removed,130128790171515,516487417180372,424509655777010,*,row_existed,,"{'adGroupId': '424509655777010', 'bid': 30.74, 'campaignId': '516487417180372', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B82JZ24F'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B82JZ24F'}], 'state': 'PAUSED', 'targetId': '130128790171515'}"
removed,145331448888303,337670571549125,519295867511175,*,row_existed,,"{'adGroupId': '519295867511175', 'bid': 2.68, 'campaignId': '337670571549125', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B088P6G2BK'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B088P6G2BK'}], 'state': 'PAUSED', 'targetId': '145331448888303'}"
removed,178075646459620,527561673206879,311501293826624,*,row_existed,,"{'adGroupId': '311501293826624', 'bid': 4.5, 'campaignId': '527561673206879', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09DY1SSPX'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09DY1SSPX'}], 'state': 'ENABLED', 'targetId': '178075646459620'}"
removed,166849342616280,196132871279865,145116412891474,*,row_existed,,"{'adGroupId': '145116412891474', 'bid': 6.0, 'campaignId': '196132871279865', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09YHLG71V'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09YHLG71V'}], 'state': 'ENABLED', 'targetId': '166849342616280'}"
removed,63549442270213,132468328282805,197655993739505,*,row_existed,,"{'adGroupId': '197655993739505', 'bid': 5.0, 'campaignId': '132468328282805', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B000JCA3ME'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B000JCA3ME'}], 'state': 'ENABLED', 'targetId': '63549442270213'}"
removed,179576045568726,308140708159148,428480540142380,*,row_existed,,"{'adGroupId': '428480540142380', 'bid': 7.28, 'campaignId': '308140708159148', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B00KQPGRRE'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B00KQPGRRE'}], 'state': 'ENABLED', 'targetId': '179576045568726'}"
removed,29411047218427,73809434919832,137352514737989,*,row_existed,,"{'adGroupId': '137352514737989', 'bid': 5.0, 'campaignId': '73809434919832', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B095WF6PG5'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B095WF6PG5'}], 'state': 'ENABLED', 'targetId': '29411047218427'}"
removed,29110224667313,67457247104263,136779361719688,*,row_existed,,"{'adGroupId': '136779361719688', 'bid': 21.4, 'campaignId': '67457247104263', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0GJKYHS8J'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0GJKYHS8J'}], 'state': 'ENABLED', 'targetId': '29110224667313'}"
removed,116651967647107,388228545428693,332257791620212,*,row_existed,,"{'adGroupId': '332257791620212', 'bid': 1.01, 'campaignId': '388228545428693', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C24B8VTW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C24B8VTW'}], 'state': 'PAUSED', 'targetId': '116651967647107'}"
removed,113967136570637,470670590582838,440971715902513,*,row_existed,,"{'adGroupId': '440971715902513', 'bid': 6.28, 'campaignId': '470670590582838', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09HPT5SL6'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09HPT5SL6'}], 'state': 'PAUSED', 'targetId': '113967136570637'}"
removed,35076311965961,435972857129295,419953979100534,*,row_existed,,"{'adGroupId': '419953979100534', 'bid': 3.04, 'campaignId': '435972857129295', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09GYD55JF'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09GYD55JF'}], 'state': 'PAUSED', 'targetId': '35076311965961'}"
removed,10812785497498,196132871279865,70797107636356,*,row_existed,,"{'adGroupId': '70797107636356', 'bid': 5.0, 'campaignId': '196132871279865', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09HHH83J9'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09HHH83J9'}], 'state': 'ENABLED', 'targetId': '10812785497498'}"
removed,229377844620518,296629085195813,505506972037464,*,row_existed,,"{'adGroupId': '505506972037464', 'bid': 7.45, 'campaignId': '296629085195813', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09B3FZC8S'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09B3FZC8S'}], 'state': 'PAUSED', 'targetId': '229377844620518'}"
removed,12885496338247,284162704128531,471664578682451,*,row_existed,,"{'adGroupId': '471664578682451', 'bid': 6.47, 'campaignId': '284162704128531', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BQHQVCTD'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BQHQVCTD'}], 'state': 'ENABLED', 'targetId': '12885496338247'}"
removed,9187409568410,391684547022874,331585282813198,*,row_existed,,"{'adGroupId': '331585282813198', 'bid': 16.99, 'campaignId': '391684547022874', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C248GYCN'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C248GYCN'}], 'state': 'PAUSED', 'targetId': '9187409568410'}"
removed,108964600373681,108058378659029,19578175222729,*,row_existed,,"{'adGroupId': '19578175222729', 'bid': 8.0, 'campaignId': '108058378659029', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0G53KWRVW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0G53KWRVW'}], 'state': 'PAUSED', 'targetId': '108964600373681'}"
removed,275527608445248,501740033791395,463783934958240,*,row_existed,,"{'adGroupId': '463783934958240', 'bid': 8.85, 'campaignId': '501740033791395', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09QR8HLSZ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09QR8HLSZ'}], 'state': 'PAUSED', 'targetId': '275527608445248'}"
removed,52313893206288,304145514402482,436433850358106,*,row_existed,,"{'adGroupId': '436433850358106', 'bid': 4.12, 'campaignId': '304145514402482', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07WZXZDTK'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07WZXZDTK'}], 'state': 'ENABLED', 'targetId': '52313893206288'}"
removed,85662499515417,426690415042119,382163366831756,*,row_existed,,"{'adGroupId': '382163366831756', 'bid': 7.81, 'campaignId': '426690415042119', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09GKDD2J2'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09GKDD2J2'}], 'state': 'ENABLED', 'targetId': '85662499515417'}"
removed,188358729672490,196132871279865,5461988509267,*,row_existed,,"{'adGroupId': '5461988509267', 'bid': 5.0, 'campaignId': '196132871279865', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0B3T68C6X'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0B3T68C6X'}], 'state': 'ENABLED', 'targetId': '188358729672490'}"
removed,92267078084623,527866089316418,544264169772545,*,row_existed,,"{'adGroupId': '544264169772545', 'bid': 8.5, 'campaignId': '527866089316418', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09C5NV5Q9'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09C5NV5Q9'}], 'state': 'PAUSED', 'targetId': '92267078084623'}"
removed,219254708473178,424748125386360,305659227492138,*,row_existed,,"{'adGroupId': '305659227492138', 'bid': 20.75, 'campaignId': '424748125386360', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09FJNG7RG'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09FJNG7RG'}], 'state': 'PAUSED', 'targetId': '219254708473178'}"
removed,80391260493657,283581033611943,327706937445724,*,row_existed,,"{'adGroupId': '327706937445724', 'bid': 15.99, 'campaignId': '283581033611943', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0002E4Z8M'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0002E4Z8M'}], 'state': 'PAUSED', 'targetId': '80391260493657'}"
removed,5957714729216,420588504416118,555486619547164,*,row_existed,,"{'adGroupId': '555486619547164', 'bid': 1.54, 'campaignId': '420588504416118', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B002VA464S'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B002VA464S'}], 'state': 'PAUSED', 'targetId': '5957714729216'}"
removed,250368564691107,196132871279865,70797107636356,*,row_existed,,"{'adGroupId': '70797107636356', 'bid': 5.0, 'campaignId': '196132871279865', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09GFBXX7N'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09GFBXX7N'}], 'state': 'ENABLED', 'targetId': '250368564691107'}"
