profile_id,profile_label,prev_snapshot,curr_snapshot,total,bid_changed,state_changed,budget_changed,added,removed
1122755254933937,Nexlev (vendor),2026-07-09T00:32:18Z,2026-07-09T04:51:20Z,0,0,0,0,0,0
3563790765020958,White Mulberry (vendor),2026-07-09T00:22:49Z,2026-07-09T04:40:47Z,0,0,0,0,0,0
3633693611482083,AudioArray (vendor),2026-07-09T00:30:06Z,2026-07-09T04:48:55Z,0,0,0,0,0,0
866679611348308,Cambium Retail Private Limited (seller),2026-07-09T00:22:32Z,2026-07-09T04:40:29Z,17,17,0,0,0,0
