kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,keyword_text,match_type,target_expression
budget_changed,276845342414618,276845342414618,,budget.amount,400.0,700.0,,,
budget_changed,265356432727683,265356432727683,,budget.amount,200.0,250.0,,,
budget_changed,551718651462342,551718651462342,,budget.amount,300.0,350.0,,,
budget_changed,61584851208016,61584851208016,,budget.amount,800.0,1200.0,,,
budget_changed,332134320889851,332134320889851,,budget.amount,800.0,1200.0,,,
budget_changed,81757772192880,81757772192880,,budget.amount,550.0,800.0,,,
budget_changed,216525085180689,216525085180689,,budget.amount,600.0,1000.0,,,
budget_changed,223237988116670,223237988116670,,budget.amount,400.0,700.0,,,
budget_changed,211511163794657,211511163794657,,budget.amount,250.0,400.0,,,
budget_changed,136790952441955,136790952441955,,budget.amount,400.0,700.0,,,
budget_changed,73201749380127,73201749380127,,budget.amount,250.0,300.0,,,
budget_changed,82610433731110,82610433731110,,budget.amount,300.0,350.0,,,
budget_changed,366899319331204,366899319331204,,budget.amount,400.0,450.0,,,
budget_changed,81500597155329,81500597155329,,budget.amount,300.0,600.0,,,
budget_changed,307155910002298,307155910002298,,budget.amount,400.0,450.0,,,
bid_changed,202672148357761,169489793214233,147580683401753,bid,20.82,21.44,vesa mount monitor arm,PHRASE,
bid_changed,117048767372520,136790952441955,88515593118125,bid,16.61,17.11,+monitor +table +stand,BROAD,
bid_changed,100161402646789,24724487483170,14917014236149,bid,6.42,6.61,tv wall mount stand,PHRASE,
bid_changed,250066997199220,136790952441955,88515593118125,bid,16.68,17.18,+monitor +mount +for +table,BROAD,
bid_changed,155805853159982,136790952441955,88515593118125,bid,16.61,17.11,+vertical +monitor +stand,BROAD,
bid_changed,166163386449901,216525085180689,257525001130683,bid,22.58,23.26,+monitor +mount +for +table,BROAD,
bid_changed,124325632836293,194651596126094,98137371059586,bid,21.75,22.4,gas spring monitor arm,PHRASE,
bid_changed,55925991262684,61584851208016,164857694048391,bid,18.8,19.36,+dual +monitor +stand,BROAD,
bid_changed,213106823219247,216525085180689,257525001130683,bid,22.47,23.14,+monitor +arm +gas +spring,BROAD,
bid_changed,180250552141341,61584851208016,10686553284082,bid,21.1,21.73,+monitor +holder +table +mount,BROAD,
bid_changed,49683081812773,223237988116670,178807782580434,bid,8.28,8.53,monitor mount,BROAD,
bid_changed,6122386089962,374346625385100,465495590956309,bid,13.03,13.42,tv stand wall,EXACT,
bid_changed,66380474639047,216525085180689,257525001130683,bid,17.42,17.94,+monitor +wall +mount,BROAD,
bid_changed,155439291871887,136790952441955,88515593118125,bid,16.68,17.18,+monitor +stand +for +table,BROAD,
bid_changed,93305859067834,332134320889851,411105719916846,bid,15.47,15.93,monitor stand,PHRASE,
bid_changed,243657838420334,61584851208016,164857694048391,bid,19.74,20.33,+dual +monitor +stand +for +desk,BROAD,
bid_changed,18943172174597,346981797802055,542750015603942,bid,18.14,18.68,monitor arm,EXACT,
bid_changed,186027810237438,45620690102134,265255503062484,bid,18.44,18.99,+vesa +mount +monitor +arm,BROAD,
bid_changed,148071457788314,7358943487735,91946681353633,bid,16.91,17.42,height adjustable for monitor,PHRASE,
bid_changed,260318009115400,81500597155329,251546343555628,bid,18.88,19.45,+monitor +arm +desk +mount,BROAD,
bid_changed,13247113816402,61584851208016,164857694048391,bid,19.74,20.33,+multi +screen +setup +for +trading,BROAD,
bid_changed,28280920674478,216525085180689,150715258657286,bid,17.85,18.39,,,ASIN_SAME_AS=B0DCVRKB5H
bid_changed,227877726281528,276845342414618,219181757644726,bid,18.26,19.17,,,ASIN_SAME_AS=B0DB5VG39T
bid_changed,82901884286762,216525085180689,150715258657286,bid,17.85,18.39,,,ASIN_SAME_AS=B0GRHW6JVL
bid_changed,250937926951772,81757772192880,258400441859741,bid,18.88,19.45,,,ASIN_SAME_AS=B0BZPRFH9F
bid_changed,221412391151590,216525085180689,150715258657286,bid,17.85,18.39,,,ASIN_SAME_AS=B0DMF6THBC
bid_changed,242813844633087,318979632187767,320679984977381,bid,19.0,19.57,,,ASIN_CATEGORY_SAME_AS=1388960031
bid_changed,68375429949005,136790952441955,117662759113156,bid,11.03,11.36,,,ASIN_SAME_AS=B0BZPRFH9F
bid_changed,33356438790792,136790952441955,117662759113156,bid,11.03,11.36,,,ASIN_SAME_AS=B0FYXQ4L5H
bid_changed,241639955221061,211511163794657,136912329250535,bid,19.41,19.99,,,ASIN_SAME_AS=B07Z7ZGHD5
bid_changed,75097598502617,136790952441955,117662759113156,bid,11.03,11.36,,,ASIN_SAME_AS=B07DHK5DHN
bid_changed,16596609198099,216525085180689,150715258657286,bid,16.59,17.09,,,ASIN_SAME_AS=B07YKZ7VTS
bid_changed,195245070552620,351358093777691,331174861715873,bid,15.8,16.27,,,QUERY_HIGH_REL_MATCHES=None
