kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,keyword_text,match_type,target_expression
bid_changed,151061108129202,72509107551772,171579576228213,bid,15.23,15.69,period massager for women,PHRASE,
bid_changed,195757002721457,1772038670719,92117800066434,bid,40.7,41.51,steam cleaner,PHRASE,
bid_changed,115896077648497,25966642996308,9481469659577,bid,17.12,18.12,steam cleaning machine,PHRASE,
bid_changed,252437987121934,25966642996308,9481469659577,bid,17.12,18.12,steam mops for floor cleaning,PHRASE,
bid_changed,210235552312630,150713781510927,209382661880243,bid,5.06,5.21,chimney cleaner,BROAD,
bid_changed,62504300750862,150713781510927,209382661880243,bid,8.24,8.49,steam cleaning accessories,BROAD,
bid_changed,268435152284717,25966642996308,9481469659577,bid,17.12,18.12,steam vacuum cleaner for home,PHRASE,
bid_changed,108670153773247,150713781510927,209382661880243,bid,8.77,9.03,portable steam cleaner,BROAD,
bid_changed,10916547927626,72509107551772,171579576228213,bid,15.23,15.69,menstrual heating pad,PHRASE,
bid_changed,142881984755176,145113579378883,514242159816444,bid,8.0,8.7,,,ASIN_ACCESSORY_RELATED=None
bid_changed,144145392829792,78865936372293,334363130813331,bid,12.3,12.98,,,ASIN_ACCESSORY_RELATED=None
bid_changed,240668302966396,78865936372293,334363130813331,bid,12.3,12.98,,,QUERY_HIGH_REL_MATCHES=None
bid_changed,53004143369219,213956901383722,134061055105559,bid,19.12,20.89,,,ASIN_SAME_AS=B0BQF5Y81T
bid_changed,110334411706915,115226008919252,234047320997880,bid,16.12,17.45,,,ASIN_SAME_AS=B0GQSZWWVP
bid_changed,230036251339590,78865936372293,334363130813331,bid,12.3,12.98,,,QUERY_BROAD_REL_MATCHES=None
bid_changed,894369700722,261445723849981,548222041991740,bid,,9.0,,,QUERY_BROAD_REL_MATCHES=None
bid_changed,231804816346474,261445723849981,548222041991740,bid,,9.0,,,ASIN_SUBSTITUTE_RELATED=None
bid_changed,224332838663148,115226008919252,234047320997880,bid,16.12,17.45,,,ASIN_SAME_AS=B0GQSWCXGZ
bid_changed,28277343482732,145113579378883,514242159816444,bid,8.0,8.7,,,QUERY_HIGH_REL_MATCHES=None
bid_changed,144085866833771,109356094982496,29995822162640,bid,9.23,10.46,,,ASIN_SAME_AS=B0F7HDG2V6
bid_changed,178289836164476,263463612387923,251053280095233,bid,14.34,15.12,,,ASIN_SAME_AS=B088HQ7864
bid_changed,278941651717414,263463612387923,251053280095233,bid,14.34,15.12,,,ASIN_SAME_AS=B075F5BB3C
bid_changed,236260672752433,230842544268186,75159370864095,bid,16.86,17.45,,,ASIN_SAME_AS=B0DH82R1T7
bid_changed,238338769885415,213956901383722,134061055105559,bid,19.12,20.89,,,ASIN_SAME_AS=B0DQ5K1YFW
bid_changed,185863400808821,109356094982496,29995822162640,bid,9.23,10.46,,,ASIN_SAME_AS=B0DFC5G3D5
bid_changed,243193424036197,78865936372293,334363130813331,bid,12.3,12.98,,,ASIN_SUBSTITUTE_RELATED=None
bid_changed,37182363492790,261445723849981,548222041991740,bid,,9.0,,,ASIN_ACCESSORY_RELATED=None
bid_changed,204708240398603,145113579378883,514242159816444,bid,8.0,8.7,,,QUERY_BROAD_REL_MATCHES=None
