ASIN,Qty,OpenPOUnits,Aged90PlusUnits,UnsellableUnits,SellableCost,SnapshotDate
B00B5LEAFE,15,4,0,1,6126.48,2026-06-20
B07QKWFTK1,14,0,0,1,156812.39,2026-06-20
B00X5TXLN6,14,0,0,0,83796.62,2026-06-20
B00JDIE0AG,13,0,0,0,14192.12,2026-06-20
B06XF31654,13,0,0,0,5044.4,2026-06-20
B0002J6I7S,12,3,10,1,21541.7,2026-06-20
B00B3PB11I,12,0,12,0,45471.59,2026-06-20
B074SYXZV9,12,0,12,0,352287.83,2026-06-20
B003B01QSG,11,39,0,1,4031.32,2026-06-20
B0BF9PCGM8,11,5,0,0,41651.59,2026-06-20
B00BL70Y7U,11,0,0,0,188411.88,2026-06-20
B003B01KV4,11,0,0,0,7579.6,2026-06-20
B003XEXGNS,10,0,0,0,61984.9,2026-06-20
B017LUP20O,10,6,0,0,68305.4,2026-06-20
B00EGHMOZC,10,0,0,0,136810.81,2026-06-20
B08FRYTVSZ,9,0,1,0,13025.4,2026-06-20
B003B03XB4,9,0,0,1,3758.3,2026-06-20
B0002DUS16,9,0,0,0,4662.37,2026-06-20
B09NQBDGT3,9,6,0,0,84509.03,2026-06-20
B00OB47PF4,8,0,2,0,12019.41,2026-06-20
B003B063G6,8,1,0,0,3688.29,2026-06-20
B0BFBDT2D2,8,7,1,0,111664.82,2026-06-20
B00LM7ZV1I,8,0,0,0,3040.24,2026-06-20
B009X3PM08,8,0,8,0,71559.65,2026-06-20
B00KQPGRRE,7,0,7,0,88012.95,2026-06-20
B0030YD3IY,7,1,0,1,33104.62,2026-06-20
B07BCN55VP,7,0,4,0,165513.07,2026-06-20
B00O46Y8F4,7,0,1,1,10516.06,2026-06-20
B0002E2OSU,6,0,0,0,7418.59,2026-06-20
B07HDB12FM,6,3,0,0,50977.53,2026-06-20
B07N29RF9W,6,0,0,0,174715.8,2026-06-20
B08D7SWGG5,6,0,6,0,45663.61,2026-06-20
B003B0A740,6,0,1,0,7083.56,2026-06-20
B0002F4WLG,6,0,0,0,108080.54,2026-06-20
B000979O0G,5,0,5,0,42738.38,2026-06-20
B00LE6IE0C,5,0,5,0,40828.23,2026-06-20
B073W8ZYPJ,5,0,5,0,8449.47,2026-06-20
B000FPAZS2,5,0,5,0,5080.4,2026-06-20
B09NZY68GM,5,0,5,0,10699.05,2026-06-20
B0002E3L00,5,0,5,0,5935.47,2026-06-20
B0002F7J5M,5,0,2,0,7971.63,2026-06-20
B003ZVBO8I,5,2,3,0,5087.9,2026-06-20
B0064RD6B8,5,0,5,0,6950.55,2026-06-20
B018BPG6U8,5,0,0,0,12340.97,2026-06-20
B00S2Z992A,5,0,5,0,44368.5,2026-06-20
B0002GJ940,5,0,4,0,2156.17,2026-06-20
B00MWRZ9NM,5,0,5,0,7516.74,2026-06-20
B0019ENBAW,5,0,5,0,5080.9,2026-06-20
B06Y25Y2LK,5,1,0,0,20426.61,2026-06-20
B00S5WRW6U,5,16,0,0,22761.8,2026-06-20
B00S9Z05R6,5,0,5,0,22706.79,2026-06-20
B005M02VNW,5,0,5,0,111518.81,2026-06-20
B08PJRGZ98,4,2,0,0,44003.48,2026-06-20
B07RM21D8X,4,2,2,0,38027.0,2026-06-20
B083WMYP8H,4,0,0,0,66257.23,2026-06-20
B000CD3QY2,4,3,2,0,44937.05,2026-06-20
B002IJK0H4,4,14,4,3,1250.98,2026-06-20
B0002F7J5W,4,0,4,0,6344.5,2026-06-20
B0002E3L0K,4,0,4,0,5356.42,2026-06-20
B0718WYKR9,4,0,1,0,4464.6,2026-06-20
B002IJK0HY,4,1,4,0,1463.12,2026-06-20
B0B4MYWWKG,4,0,3,0,60232.76,2026-06-20
B00ZWJ39Q6,4,0,4,0,37906.99,2026-06-20
B000RVX1Q2,4,0,0,0,66257.23,2026-06-20
B000WA8KYG,4,0,4,0,11746.53,2026-06-20
B000EENHAW,4,0,4,0,5468.43,2026-06-20
B09SG1PL9Z,4,0,4,0,14647.44,2026-06-20
B000UJHE2S,4,4,0,0,1792.14,2026-06-20
B07BCQ7P7Z,4,0,0,0,66505.25,2026-06-20
B0002E1I5U,4,0,4,0,2240.18,2026-06-20
B00SKJGZLG,3,3,0,0,41043.24,2026-06-20
B00075EKDG,3,0,3,0,9717.77,2026-06-20
B07YX6MM9N,3,0,3,0,44178.49,2026-06-20
B00S2Z986W,3,0,3,0,37052.93,2026-06-20
B000EEJDJQ,3,0,3,0,42609.37,2026-06-20
B07N6DW1TT,3,0,3,0,16701.2,2026-06-20
B01LHVBT5U,3,0,3,0,8032.5,2026-06-20
B00IO1NHPM,3,10,1,0,3052.74,2026-06-20
B083F7HJMX,3,10,0,0,1125.09,2026-06-20
B0030Y6Z84,3,0,0,0,16666.32,2026-06-20
B07JN7JGBV,3,0,0,0,12111.96,2026-06-20
B018KIJGU8,3,1,0,0,16933.34,2026-06-20
B099DQVKV2,3,0,3,0,127294.06,2026-06-20
B07D3N1VVH,3,0,0,0,13459.06,2026-06-20
B0030YGHDM,2,5,0,0,9106.72,2026-06-20
B07S5DC3T3,2,0,1,0,6429.45,2026-06-20
B07XC3M6Y1,2,0,0,0,103739.07,2026-06-20
B003AMV7SO,2,10,0,0,826.07,2026-06-20
B07K89DNTZ,2,3,0,0,35912.84,2026-06-20
B011UCC3ZQ,2,0,2,0,81936.67,2026-06-20
B0064RVAUC,2,6,0,1,36638.89,2026-06-20
B06XF3735J,2,0,0,0,778.06,2026-06-20
B07N28NZYS,2,0,0,0,55464.38,2026-06-20
B00OB48L48,2,0,0,0,3004.24,2026-06-20
B002LLLHDK,2,0,2,0,34554.73,2026-06-20
B07MTHFNSH,2,0,2,0,214396.62,2026-06-20
B07G9M74JZ,2,0,2,0,34561.63,2026-06-20
B07BBG8L4G,2,0,2,1,19229.52,2026-06-20
B00097BMNI,2,2,0,0,18941.5,2026-06-20
B0BMFQP2ZZ,2,362,0,1,6994.55,2026-06-20
B015R0IQGW,2,49,0,11,10702.85,2026-06-20
B06Y1XXMYG,2,0,0,0,9566.76,2026-06-20
B00SMKOGF0,2,0,0,0,36026.85,2026-06-20
B000RW5PXI,2,0,0,0,33128.62,2026-06-20
B0030YEPKY,1,5,1,0,11034.87,2026-06-20
B0002E4Y2E,1,2,0,0,9714.04,2026-06-20
B01KBT2EH6,1,0,1,0,8873.7,2026-06-20
B0002F7B8W,1,0,1,0,32635.58,2026-06-20
B09NZNSYHN,1,4,1,0,3072.54,2026-06-20
B00LM7ZYJC,1,65,0,0,370.03,2026-06-20
B0030YAZLC,1,0,0,0,6278.5,2026-06-20
B0779BB8DM,1,0,1,0,1125.09,2026-06-20
B003AP94WC,1,18,1,0,520.04,2026-06-20
B083N6Q72Z,1,0,1,0,16055.77,2026-06-20
B089VXMQ48,1,0,1,0,5320.42,2026-06-20
B00S2Z9BTQ,1,0,1,0,9690.77,2026-06-20
B076T15QLW,1,0,0,0,11568.91,2026-06-20
B00GQDORA4,1,0,1,1,4513.77,2026-06-20
B008TNAGQS,1,1,0,0,3252.26,2026-06-20
B09NWGYVLD,1,0,1,0,25989.55,2026-06-20
B08TYWJHR7,1,0,0,0,48627.69,2026-06-20
B06XC9MBVP,1,0,1,0,6299.65,2026-06-20
B0091401EQ,1,0,1,0,15096.19,2026-06-20
B06XF3VK6Y,1,15,0,0,370.03,2026-06-20
B000R9YLTK,1,0,0,0,1111.09,2026-06-20
B00JDJBDC8,1,5,0,0,1358.11,2026-06-20
B07VXNW64L,1,0,1,0,6803.49,2026-06-20
B0009SZQMU,1,0,1,0,17564.39,2026-06-20
B08CF53PQH,1,0,1,0,0.0,2026-06-20
B00S2Z95RO,1,0,0,0,7980.63,2026-06-20
B008TNAGP4,1,0,1,0,3577.28,2026-06-20
B0002F56ZC,1,0,1,0,10127.8,2026-06-20
B011UDPXK2,1,0,0,0,6830.54,2026-06-20
B0032WBK5M,1,0,0,0,7837.62,2026-06-20
B09C1BQZZV,1,0,1,0,3039.24,2026-06-20
B09NZBJY2M,1,0,0,0,2007.16,2026-06-20
B09PH7Z2L2,1,0,1,0,4365.34,2026-06-20
B073WNS92T,1,0,1,0,19636.55,2026-06-20
B00X5TXLY0,1,0,0,0,7201.57,2026-06-20
B00FYQFPFU,1,0,1,0,0.0,2026-06-20
B09NZ7NVTM,1,4,1,0,3741.92,2026-06-20
B082K7BXWD,1,0,1,0,1614.54,2026-06-20
B00IJ7FGSC,1,0,1,0,28351.24,2026-06-20
B00OB49034,1,0,1,0,2117.86,2026-06-20
B00JDJLOKE,1,0,0,0,334.03,2026-06-20
B06Y4FYPNY,1,0,1,0,96374.61,2026-06-20
B0779JXC7S,1,0,1,0,22115.75,2026-06-20
B00HF9X2SQ,1,1,0,0,2439.19,2026-06-20
B09NZKQLRR,1,0,0,0,2808.22,2026-06-20
B07D3MPLFT,1,0,0,0,3280.26,2026-06-20
B00S2Z9EI4,0,1,0,1,0.0,2026-06-20
B0976Z1P18,0,0,0,0,,2026-06-20
B07BCN6FFH,0,0,0,0,,2026-06-20
B06XY8LWZR,0,0,0,0,,2026-06-20
B083NC4ZTT,0,1,0,0,,2026-06-20
B06XF1K23Q,0,4,0,0,,2026-06-20
B000EEJ8IM,0,10,0,0,,2026-06-20
B003JG2QNQ,0,0,0,0,,2026-06-20
B00IJDXYGC,0,2,0,0,,2026-06-20
B078NF6WD6,0,0,0,0,,2026-06-20
B08874YDB4,0,64,0,0,,2026-06-20
B00XLLWB5W,0,0,0,0,,2026-06-20
B07HSLPNN1,0,1,0,0,,2026-06-20
B003JFZ2P6,0,1,0,0,,2026-06-20
B09241VBTP,0,48,0,1,0.0,2026-06-20
B09T3JBXHQ,0,0,0,0,,2026-06-20
B07F39CHRZ,0,0,0,0,,2026-06-20
B0064RHXXK,0,0,0,0,,2026-06-20
B09D2JWQDY,0,0,0,0,,2026-06-20
B000YB59MY,0,1,0,0,,2026-06-20
B008388XNW,0,2,0,0,,2026-06-20
B06Y1XD9H7,0,4,0,0,,2026-06-20
B073W82RLK,0,0,0,0,,2026-06-20
B09KZJTW73,0,6,0,0,,2026-06-20
B000RW0ECK,0,1,0,0,,2026-06-20
B00LJV8Y0W,0,0,0,0,,2026-06-20
B07KYKTRKX,0,2,0,1,0.0,2026-06-20
B083N7CQWL,0,1,0,0,,2026-06-20
B07X8Z1BRG,0,97,0,0,,2026-06-20
B09SGGL6T1,0,1,0,0,,2026-06-20
B000788VPG,0,3,0,0,,2026-06-20
B00093ESSI,0,1,0,0,,2026-06-20
B073W82RLP,0,0,0,0,,2026-06-20
B07HD7M29H,0,0,0,0,,2026-06-20
B000EEGAP6,0,0,0,0,,2026-06-20
B06Y436243,0,0,0,0,,2026-06-20
B00MWRZ11M,0,0,0,0,,2026-06-20
B0002E29AS,0,1,0,0,,2026-06-20
B00S2Z9ACY,0,0,0,0,,2026-06-20
B00S2Z94PM,0,1,0,1,0.0,2026-06-20
B0002E1I4Q,0,5,0,0,,2026-06-20
B07S2HLRS2,0,0,0,0,,2026-06-20
B07XF8Z2CQ,0,1,0,0,,2026-06-20
B081S9BCHF,0,10,0,0,,2026-06-20
B09FPTFLZX,0,0,0,1,0.0,2026-06-20
B09WD1WDL1,0,0,0,0,,2026-06-20
B09MJ1N2D9,0,11,0,0,,2026-06-20
B00SKJJTBE,0,5,0,0,,2026-06-20
B08TYGP1CJ,0,2,0,0,,2026-06-20
B06XDZTH2X,0,6,0,0,,2026-06-20
B07CVDV83K,0,0,0,0,,2026-06-20
B083MXSC7Z,0,1,0,0,,2026-06-20
B07T2R7PGY,0,1,0,0,,2026-06-20
B07XC3BHTL,0,14,0,0,,2026-06-20
B07F2ZXJT5,0,0,0,0,,2026-06-20
B001NZB2D0,0,1,0,0,,2026-06-20
B00UNPZ2YG,0,0,0,0,,2026-06-20
B0924G6DJX,0,26,0,0,,2026-06-20
B08P4FCTG7,0,0,0,1,0.0,2026-06-20
B007HKOY9O,0,0,0,0,,2026-06-20
B00MWRYZWI,0,0,0,0,,2026-06-20
B00EGHMPCY,0,2,0,0,,2026-06-20
B08BCYX4R7,0,0,0,1,0.0,2026-06-20
B00MWRYZ6Y,0,0,0,0,,2026-06-20
B00B5I9GYW,0,1,0,0,,2026-06-20
B0002U876M,0,0,0,0,,2026-06-20
B001D7UYBO,0,76,0,3,0.0,2026-06-20
B077HD4JB9,0,0,0,0,,2026-06-20
B0002DUS8Y,0,12,0,0,,2026-06-20
B018BQ19CW,0,0,0,0,,2026-06-20
B00UI5FEHG,0,0,0,0,,2026-06-20
B0002CZVK0,0,1,0,0,,2026-06-20
B0009EQMZE,0,1,0,0,,2026-06-20
B011UDCZTE,0,0,0,0,,2026-06-20
B08M9SK8JT,0,0,0,1,0.0,2026-06-20
B0002D0ELA,0,1,0,0,,2026-06-20
B086YW3PKM,0,1,0,0,,2026-06-20
B00S9YZZOK,0,1,0,0,,2026-06-20
B07LCR2QB5,0,0,0,0,,2026-06-20
B07HSFDNQM,0,0,0,0,,2026-06-20
B07FYBLG93,0,0,0,0,,2026-06-20
B00775TDU4,0,0,0,0,,2026-06-20
B06XF4DM7Z,0,10,0,0,,2026-06-20
B0002F501C,0,1,0,0,,2026-06-20
B0002F6O0S,0,1,0,0,,2026-06-20
B092VB4K3P,0,4,0,0,,2026-06-20
B073W9DF8V,0,0,0,0,,2026-06-20
B008CVDTO8,0,0,0,1,0.0,2026-06-20
B07GTLBP83,0,0,0,0,,2026-06-20
B01G6JRLIC,0,0,0,0,,2026-06-20
B01MRA2W8L,0,0,0,0,,2026-06-20
B003B0CH5C,0,0,0,0,,2026-06-20
B00YCJJ6WS,0,3,0,0,,2026-06-20
B07D3N48HH,0,0,0,0,,2026-06-20
B0030YEP90,0,0,0,0,,2026-06-20
B00EGHMURE,0,0,0,0,,2026-06-20
B0002GFTIK,0,0,0,0,,2026-06-20
B00J3YYSUW,0,7,0,0,,2026-06-20
B07XGZQ8SX,0,0,0,1,0.0,2026-06-20
B00CAE8PM4,0,0,0,0,,2026-06-20
B003JFVC4G,0,0,0,0,,2026-06-20
B07N292S5J,0,1,0,0,,2026-06-20
B0002E5644,0,0,0,0,,2026-06-20
B008876U8I,0,0,0,0,,2026-06-20
B00MWRYYJ2,0,0,0,0,,2026-06-20
B087J8W117,0,1,0,0,,2026-06-20
B07CXKKB1W,0,0,0,0,,2026-06-20
B003WJROXW,0,0,0,0,,2026-06-20
B0002F4ZUO,0,0,0,0,,2026-06-20
B00SKJH1IW,0,1,0,0,,2026-06-20
B0050ALN2E,0,0,0,0,,2026-06-20
B09HW1GYJ9,0,1,0,0,,2026-06-20
B07TG9F8SL,0,1,0,0,,2026-06-20
B07JMLDR2Y,0,1,0,0,,2026-06-20
B0749GV5L3,0,10,0,0,,2026-06-20
B000WIT8BM,0,5,0,0,,2026-06-20
B00GJW0JGI,0,0,0,0,,2026-06-20
B004A91X8K,0,1,0,0,,2026-06-20
B09713C5MP,0,0,0,0,,2026-06-20
B00YAZHRZM,0,10,0,0,,2026-06-20
B0016MQEJW,0,0,0,0,,2026-06-20
B000UXIEPU,0,3,0,0,,2026-06-20
B0002KZDGY,0,5,0,0,,2026-06-20
B00186L65S,0,1,0,0,,2026-06-20
B07LFTTWGR,0,5,0,0,,2026-06-20
B07CX617K6,0,1,0,0,,2026-06-20
B07D3MF7YR,0,0,0,0,,2026-06-20
B09T3JVYQS,0,2,0,0,,2026-06-20
B000RYB508,0,0,0,0,,2026-06-20
B07BCPDJFM,0,0,0,0,,2026-06-20
B077Y531H1,0,0,0,0,,2026-06-20
B077TFVQ2F,0,0,0,0,,2026-06-20
B0015Y8U5W,0,0,0,0,,2026-06-20
B003B01QR2,0,9,0,0,,2026-06-20
B004TQJ174,0,2,0,0,,2026-06-20
B079C8XNLK,0,0,0,0,,2026-06-20
B07JN58HWY,0,0,0,0,,2026-06-20
B09NZWB9YD,0,0,0,0,,2026-06-20
B008TNAFX2,0,1,0,0,,2026-06-20
B0B66L8PLP,0,0,0,1,0.0,2026-06-20
B07FYHLCT4,0,0,0,0,,2026-06-20
B06Y1W8X57,0,0,0,0,,2026-06-20
B085WRN1VD,0,8,0,0,,2026-06-20
B004A96D6W,0,2,0,0,,2026-06-20
B003B0A6ZK,0,6,0,0,,2026-06-20
B00OB48SCS,0,1,0,0,,2026-06-20
B07TJBQXBW,0,0,0,0,,2026-06-20
B000978DGW,0,0,0,1,0.0,2026-06-20
B07N28P3VJ,0,11,0,0,,2026-06-20
B00UI5FGBK,0,0,0,0,,2026-06-20
B07S8WGWRB,0,5,0,0,,2026-06-20
B07NJ8Y8RP,0,0,0,0,,2026-06-20
B08MVBYQFW,0,0,0,0,,2026-06-20
B0116X17JW,0,40,0,0,,2026-06-20
B000QDNO9U,0,0,0,0,,2026-06-20
B09BQQTLC8,0,286,0,0,,2026-06-20
B07JFF2JYQ,0,0,0,0,,2026-06-20
B07JDHM2TV,0,5,0,4,0.0,2026-06-20
B0002GJ95Y,0,1,0,0,,2026-06-20
B000P5LVSK,0,42,0,1,0.0,2026-06-20
B073W8YCMW,0,0,0,0,,2026-06-20
B000EEHFY6,0,14,0,0,,2026-06-20
B011UDLC0C,0,0,0,0,,2026-06-20
B0002F4ZTK,0,0,0,0,,2026-06-20
B003AYLMO6,0,0,0,0,,2026-06-20
B083JJZVW7,0,0,0,0,,2026-06-20
B018BP4N4O,0,0,0,0,,2026-06-20
B0002F7790,0,0,0,0,,2026-06-20
B014R94EE2,0,0,0,0,,2026-06-20
