SKU,Model,(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
FBA79473,TI-02,B0DJFH6RTL,B0DJFH6RTL,"NexLev Portable Tyre Inflator for Car, Bike, Cycle|150 PSI Pressure| 120 Watt Air Pump|12V Car Plug| Digital Display| Auto Shut-Off| Emergency LED Light| 3m Cord| 3 Air Nozzles| Compact| AER TI-02",119,4,0.04%,0.08%,149,5,0.04%,0.08%,81.88%,100.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79475,TIC-04,B0DJFJZMC6,B0DJFJZMC6,"nexlev Cordless & Corded Tyre Inflator|150 PSI| 6000 mAh Powerbank|LED Light | Type C Port |Digital Display| 5 Pre-Set Modes|Auto Shut-Off |Multiple Nozzles for Cars, Bikes, Cycle| AER Pro Max TIC-04",129,2,0.04%,0.04%,163,4,0.04%,0.06%,100.00%,50.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79467,TM-01,B0DK9LYT4P,B0DK9LYT4P,NexLev Beard Trimmer| 90min Run Time| 40 Length Settings| 0.5mm Precision| Washable Stainless Steel Blades| Copper Motor| USB Type-C| IPX7 Waterproof| Travel Lock| 2 Beard Comb| 1 Year Warranty |TM-01,157,9,0.05%,0.19%,198,10,0.05%,0.16%,56.91%,100.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79485,TM-04,B0DK9QNKK8,B0DK9QNKK8,"NexLev 2 in 1 Nose, Ear & Body Trimmer for Men| Ceramic Blade| 7000 RPM Copper Motor| Type C Charge| 90 Min Runtime| IPX7 Waterproof| Cordless| Overcharge Protection|TM-04",53,0,0.02%,0.00%,64,0,0.02%,0.00%,57.38%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79596,MG-01,B0DMT19RWC,B0DMT19RWC,"NexLev Massage Gun |Full Body- Neck, Shoulders, Back, Arms & Feet Pain Relief|Handheld Deep Tissue Massager| 4 Heads| 99 Gears Levels| 3 Modes| 3800 RPM| 1800mAh Battery|Type-C Interface|MG-01",70,0,0.02%,0.00%,87,0,0.02%,0.00%,95.74%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79699,SPM-01,B0DTYDTKN8,B0DTYDTKN8,NexLev Cordless Spin Mop|50 Min Runtime|2 Extra Mop Pads | Type C | For Home Kitchen & Office Use | Water Spray Function|Self Propelling|Mopping for All Floor Types|LED for Corners and Underbed|SPM-01,36,0,0.01%,0.00%,45,0,0.01%,0.00%,44.74%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79690,PM-02,B0DV931G48,B0DV931G48,"NexLev Cordless Body Massager | Neck, Shoulder, Back, Legs & Thigh Pain Relief | 10 Intensity and 12 Modes | 6 Attachments | Deep Tissue Kneading for Complete Pain Relief | Charging Indicator | PM-02",21,0,0.01%,0.00%,25,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79686,MGS-02,B0DV94R4QD,B0DV94R4QD,NexLev Massage Gun | Body Massager |6 Speed for Body Relaxation and Muscle Recovery | 4 Attachment| Compact & Portable Design | For Neck Shoulder Back Foot Calf | 1H Use Time |For Men & Women |MGS-02,24,1,0.01%,0.02%,33,1,0.01%,0.02%,95.83%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79687,MGC-03,B0DV9CY3XR,B0DV9CY3XR,NexLev Massage Gun | Body Shoulder Neck Feet Calf & Back Massager | Cold Therapy for Muscle Recovery | 60° Heat Therapy for Relaxation | 6 Attachments | 6 Mode | Portable & Compact Design | MGC-03,33,0,0.01%,0.00%,48,0,0.01%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79677,NP-06,B0DVCBR11D,B0DVCBR11D,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-06",26,1,0.01%,0.02%,27,1,0.01%,0.02%,65.52%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79678,NP-07,B0DVCDD5VC,B0DVCDD5VC,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-07",20,0,0.01%,0.00%,23,0,0.01%,0.00%,95.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79657,SS-02 Set of Spares,B0F2N31GNX,B0F2N31GNX,NexLev Replacement Accessory Kit for Spin Scrubber SS-02 | Multipurpose Cleaning Heads for Home & Car,22,2,0.01%,0.04%,28,2,0.01%,0.03%,100.00%,100.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79777,AP-01 HEPA,B0F6795PDP,B0F6795PDP,Nexlev Professional Air Purifier HEPA Filter for Model A6,608,16,0.19%,0.33%,761,16,0.18%,0.25%,99.47%,100.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79773,VC-01 HEPA,B0F74DJYG6,B0F74DJYG6,nexlev Replacement HEPA Filter | Compatible 2 in 1 Handheld & Stick Vacuum Cleaner VC-01 | Captures 99.97% Dust & Allergens | Washable & Durable Filter Maintain,16,1,0.01%,0.02%,16,1,0.00%,0.02%,100.00%,100.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79912,SC-05 SC-05 - Set of Spares,B0FYNKYJFN,B0FYNKYJFN,"NexLev Replacement Accessory Kit for Steam Cleaner SC-05 | Multipurpose Cleaning Attachments for Home, Kitchen, Bathroom & Car",35,2,0.01%,0.04%,44,3,0.01%,0.05%,100.00%,100.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79913,"VC-05 VC-05 -Set of Spares(Crevice, Brush & Hose)",B0FYNLPK1B,B0FYNLPK1B,"NexLev 3-in-1 Accessory Kit for Cordless Wet & Dry Vacuum Cleaner VC-05 | For Car, Sofa & Home Cleaning | Easy to Attach & Durable Build",6,0,0.00%,0.00%,9,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBK80024,SS-02,B0GLHC8CB3,B0GLHC8CB3,"NexLev Spin Scrubber|6 Scrubbing Heads| For Kitchen, Bathroom, Tub, Glass | Complete cleaning tool for Home, Office & Car| 90 min runtime | 2600 mAh | Cordless Type C | 2 Modes|Adjustable Handle|SS-02",3,0,0.00%,0.00%,4,0,0.00%,0.00%,100.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79373,ET-01-BK,B0D2P5TGWK,B0D2P5TGWK,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-01 Black","2,202",35,0.44%,0.36%,"2,990",40,0.45%,0.30%,67.78%,61.54%,70,0,3.18%,0.00%,"₹ 17,524.58",₹ 0.00,69,0
FBA79652,SC-05,B0F43P6D23,B0F43P6D23,NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office Cleaning machine | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Grease Water Stain Cleaner| 4 M Cord |1050W |SC-05,"25,671",500,5.16%,5.19%,"33,193",706,4.95%,5.31%,22.82%,4.87%,63,0,0.25%,0.00%,"₹ 1,45,490.68",₹ 0.00,61,0
FBA78980,GS-02,B0CDPMX152,B0CDPMX152,NexLev Handheld Garment Steamer | 1500 Watts | 300 ML| Standing & Horizontal Iron Press | Damage Free Steaming for all Cloth Types | 25s Quick Heat |Upto 5 Clothes in One Fill | Travel Friendly |GS-02,"13,304",145,2.68%,1.50%,"17,536",196,2.61%,1.47%,37.64%,0.78%,59,0,0.44%,0.00%,"₹ 96,979.66",₹ 0.00,59,0
FBA79819,LR-03,B0FT8R24QM,B0FT8R24QM,"NexLev Portable Cordless Lint Remover | for Woollen, Sweaters, Jackets, Carpets | Fabric Brush | Rue & Burr Remover | Battery Powered Shaver | SS Blade | Safety Lock | LR-03","1,998",61,0.40%,0.63%,"2,802",94,0.42%,0.71%,46.01%,74.19%,57,2,2.85%,3.28%,"₹ 16,432.20",₹ 778.00,57,2
FBA79263,MR-01,B0CYSLCRQS,B0CYSLCRQS,"NexLev Mattress, Sofa & Carpet Vacuum Cleaner | For Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification & Vacuum | HEPA captures 99.99% Dust|MR-01","40,422",508,8.13%,5.27%,"50,785",632,7.57%,4.75%,54.38%,41.64%,54,0,0.13%,0.00%,"₹ 1,20,344.75",₹ 0.00,54,0
FBA78981,SC-01,B0CDPP45BM,B0CDPP45BM,"NexLev Steam Cleaner | For Complete Home Kitchen Bathroom Car Sofa & Office Cleaning Machine | 9 Accessories |300 ML | Window Pane, Sink, Chimney Grease, Water Stain Cleaner| 5 Mtr Cord | 1000W |SC-01","25,707",559,5.17%,5.80%,"34,030",756,5.07%,5.68%,21.23%,2.74%,78,30,0.30%,5.37%,"₹ 2,31,477.12","₹ 1,07,070.00",50,2
FBA79493,V-03,B0DQCWRG3H,B0DQCWRG3H,NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for Tangle Free Styling|Salon Like Styles at Home|V-03,"6,018",28,1.21%,0.29%,"8,915",38,1.33%,0.29%,36.24%,4.76%,44,0,0.73%,0.00%,"₹ 75,732.20",₹ 0.00,44,0
FBA79439,MR-02,B0DCK7ZH5P,B0DCK7ZH5P,"NexLev Mattress, Sofa, Carpet & Car Seat Vacuum Cleaner|For Dust Mites Allergens & Pet Hair|Cordless Design|1500*3 mAh |UV Sterilization, Double Beat Technology|Type C| HEPA captures 99.99% Dust|MR-02","19,076",326,3.84%,3.38%,"23,045",395,3.43%,2.97%,41.53%,9.45%,38,1,0.20%,0.31%,"₹ 1,09,747.46","₹ 3,467.00",38,1
FBA79452,VC-01,B0DCGHVN81,B0DCGHVN81,NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagless| Deep Cleaning for Sofa Bed Window & more|VC-01,"4,508",45,0.91%,0.47%,"6,214",66,0.93%,0.50%,29.53%,5.88%,28,0,0.62%,0.00%,"₹ 44,470.34",₹ 0.00,28,0
FBA79349,SW-01,B0D9KDQCCM,B0D9KDQCCM,Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY|Portable & Compact| for all Fabrics| 1 Year Warranty| White,"4,361",72,0.88%,0.75%,"6,160",100,0.92%,0.75%,24.85%,0.00%,25,0,0.57%,0.00%,"₹ 21,763.56",₹ 0.00,25,0
FBA79567,SC-04,B0DNJS23HS,B0DNJS23HS,NexLev 10 in 1 Steam Cleaner & Mop|2 Steam Modes| Mopping & Deep Cleaning Home Car Sofa Bathroom Kitchen & Office |For All Surfaces|350ML|Chemical Free Cleaning | Detachable & Foldable|SC-04,"19,216",245,3.87%,2.54%,"25,264",337,3.76%,2.53%,17.53%,2.96%,22,0,0.11%,0.00%,"₹ 1,07,168.64",₹ 0.00,22,0
FBA79590,CFM-01,B0DM6BB3VT,B0DM6BB3VT,NexLev Calf Massager | Daily Use Leg Massager for Sore Muscle |1 Piece | Hand Like Massage with Air Compression | Improve Blood Circulation & Relieve Pain | 2500 mAh | Large Belt | Type C |CFM-01,"9,833",103,1.98%,1.07%,"12,121",135,1.81%,1.01%,22.25%,19.67%,19,0,0.19%,0.00%,"₹ 40,704.24",₹ 0.00,19,0
FBA79811,MC-01,B0FSF1N457,B0FSF1N457,NexLev Mini Electric Chopper | 3D Stainless Steel Blade | Food Grade Bowl | For Mincing Garlic Ginger Onion Vegetable Meat Nuts | 250 ml | One Touch Operation | MC-01,"7,592",160,1.53%,1.66%,"9,396",187,1.40%,1.41%,26.11%,1.02%,18,0,0.24%,0.00%,"₹ 9,147.46",₹ 0.00,18,0
FBA79350,EA-01,B0D67727VG,B0D67727VG,NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for Better Absorption | 10 ML | Waterproof | EA-01,"2,584",65,0.52%,0.67%,"3,630",87,0.54%,0.65%,8.69%,5.13%,15,0,0.58%,0.00%,"₹ 13,244.07",₹ 0.00,15,0
FBA79280,LR-02,B0D845B2DG,B0D845B2DG,NexLev Rechargeable Lint Remover | for Woollen Sweaters Shirts Coat Curtains & Carpets | Rue & Burr Remover | 180 Min Use | TypeC | SS Blade | 2000mAh | 3 Speed Modes | Safety Lock | LR-02,"3,264",112,0.66%,1.16%,"4,803",165,0.72%,1.24%,6.00%,0.00%,13,0,0.40%,0.00%,"₹ 14,253.39",₹ 0.00,13,0
FBA79271,V-01,B0D83Q7L8W,B0D83Q7L8W,"NexLev Ionic Hot Air Brush | 3 in 1 Blow Dryer, Straightener & Styler | 360° Airflow Vents | Ceramic Tourmaline Coated Brushing Head | Tangle Free Bristle | 1200W | 3 Speed & 2 Heat Settings|V-01","1,981",15,0.40%,0.16%,"2,987",18,0.45%,0.14%,30.97%,0.00%,12,0,0.61%,0.00%,"₹ 14,227.12",₹ 0.00,12,0
FBA79679,ST-01,B0DVC7VJP1,B0DVC7VJP1,"NexLev Stand Mixer | 5.5L SS Bowl | 1500W |10 Speeds | Pulse Function |Planetary Rotation | Whisk, Beater & Dough Hook |100% Copper Motor | For Roti Atta, Cookie Dough, Cake, Whip Cream & more | ST-01","14,657",152,2.95%,1.58%,"19,000",200,2.83%,1.50%,31.21%,0.00%,12,0,0.08%,0.00%,"₹ 47,945.76",₹ 0.00,12,0
FBA79489,KE-02,B0DFD123P5,B0DFD123P5,"Nexlev MultiPurpose Electric Food Kettle|1.5 L Ceramic Pot | 600W| Boil, Steam, Fry, Saute| Double Layered Body| 2 Temperature Settings| Multi Cooker for Water, Egg, Tea, Soup, Noodles, Rice| KE-02","3,204",54,0.64%,0.56%,"4,819",67,0.72%,0.50%,32.37%,2.44%,11,0,0.34%,0.00%,"₹ 13,647.46",₹ 0.00,11,0
FBA79472,CM-02-PR,B0DFCDZWND,B0DFCDZWND,NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable | Gift for Women| Strap upto 40 Inch |Purple CM-02,607,19,0.12%,0.20%,840,20,0.13%,0.15%,52.77%,45.45%,10,0,1.65%,0.00%,"₹ 11,399.15",₹ 0.00,10,0
FBA79406,HSB-04,B0DCK3N2JJ,B0DCK3N2JJ,"NexLev Ionic Cordless Hair Straightener Brush | 60min Runtime | upto 200° Heating | Portable & Type C Rechargeable | Keratin Bristles |Straight, Frizz Free & Shiny Hair | Compact Comb Design | HSB-04","6,947",52,1.40%,0.54%,"9,429",75,1.40%,0.56%,7.05%,7.32%,9,0,0.13%,0.00%,"₹ 18,966.10",₹ 0.00,9,0
FBA79570,BR-01,B0DKJXRXKM,B0DKJXRXKM,NexLev Blackhead & Whitehead Remover Tool | Rechargeable |1Hr Use| Acne & Pimple Pore Cleaner | 6 Heads | Electric Derma Suction Machine | Hydra Facial Cleanser Device for Face |For Men & Women |BR-01,"1,168",18,0.23%,0.19%,"1,738",35,0.26%,0.26%,18.65%,9.09%,9,0,0.77%,0.00%,"₹ 9,605.93",₹ 0.00,9,0
FBA79488,KE-01,B0DFCG2VGS,B0DFCG2VGS,"Nexlev Multi Purpose Electric Food Kettle|1.8L Stainless Steel Pot| 600W|Boil, Steam, Fry, Saute| Double Layered Body|2 Heat Settings|Multi Function for Water, Milk, Egg, Soup, Noodles|KE-01","3,684",70,0.74%,0.73%,"5,231",108,0.78%,0.81%,25.48%,0.00%,7,0,0.19%,0.00%,"₹ 8,889.54",₹ 0.00,7,0
FBK79271,V-01 RG,B0DQ8W1RBV,B0DQ8W1RBV,Nexlev Ionic Volumizer|3 In 1 Hot Air Brush To Straight Dry & Volumize|1200 Watts|Reduce Frizz|Ceramic Tourmaline Coated Large Barrel|Salon Like Soft Curl At Home|3 Speed & 2 Heat Settings|V-01 RG,"5,008",12,1.01%,0.12%,"6,779",16,1.01%,0.12%,15.66%,0.00%,7,0,0.14%,0.00%,"₹ 6,402.54",₹ 0.00,7,0
FBA79812,PB-01,B0FS6TB7CP,B0FS6TB7CP,NexLev Portable Blender for Smoothies Milkshakes Juices Baby Food | High Borosilicate Glass Jar | 3000 mAh Battery | Type C | Mix Fruit Juicer Mini | 450ml | For Kitchen & Travel | PB-01,"12,454",48,2.51%,0.50%,"16,260",62,2.42%,0.47%,19.34%,0.00%,7,0,0.06%,0.00%,"₹ 13,044.92",₹ 0.00,7,0
FBA79464,CM-01-BL,B0DFCDKMWR,B0DFCDKMWR,NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable | Gift for Women| Strap upto 40 Inch |Blue CM-01,493,7,0.10%,0.07%,692,11,0.10%,0.08%,29.29%,0.00%,6,0,1.22%,0.00%,"₹ 4,933.90",₹ 0.00,6,0
FBA79573,EA-02,B0DKK15YNJ,B0DKK15YNJ,NexLev Oil Applicator Comb|Red Led Light Therapy |Boost Hair Growth| Reduce Dandruff | Relieve Stress |High Vibration Corded Electric Scalp/Head Massager | 6 ML Oil Tank | 2 Hr Run-Time| Type-C|EA-02,921,22,0.19%,0.23%,"1,158",36,0.17%,0.27%,69.32%,100.00%,6,0,0.65%,0.00%,"₹ 14,154.24",₹ 0.00,6,0
FBA79277,SC-03,B0D672NXC8,B0D672NXC8,"Nexlev SWIPE Steam Cleaner | 3.5 Bar Strong Steam|Multipurpose Steam Cleaner for Car, Kitchen, Bathroom, Floor, Window,Glass,Upholstery| 18 Accessories Kit|Safety Lock| Large 1200ML Water Tank | SC-03","3,657",137,0.74%,1.42%,"5,062",200,0.75%,1.50%,28.06%,2.91%,5,0,0.14%,0.00%,"₹ 29,741.53",₹ 0.00,5,0
FBA79404,FS-01,B0D9KFZYG8,B0D9KFZYG8,"NexLev Steamer For Cold & Cough| Face Steam,Inhaler & Vaporizer | Perfect for Facial & Aromatherapy | Nano Ionic Steam | Uv Sterilization | Aroma Diffuser|30 Sec Heating|Avoid Burns & Spillage | FS-01",795,28,0.16%,0.29%,992,34,0.15%,0.26%,16.72%,0.00%,4,1,0.50%,3.57%,"₹ 6,177.12","₹ 1,784.00",4,1
FBA79440,LE-02,B0DCGHKRXX,B0DCGHKRXX,NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC | Targeted Laser Treatment Machine |3 Modes |LE-02,"4,045",46,0.81%,0.48%,"5,209",62,0.78%,0.47%,8.85%,0.00%,4,0,0.10%,0.00%,"₹ 6,791.53",₹ 0.00,4,0
FBA79346,ETC-04-WH,B0D25LNDSY,B0D25LNDSY,Nexlev Rechargeable Electric Toothbrush| 120 Days Life | 35K strokes/min| Type C| 5 Modes for Daily Use| 2 Min timer with 30sec Quadpacer | 4 Brushheads| IPX7 Waterproof| For Men & Women | ETC-04 White,196,4,0.04%,0.04%,285,7,0.04%,0.05%,19.18%,0.00%,3,0,1.53%,0.00%,"₹ 2,072.03",₹ 0.00,3,0
FBA79469,LE-04,B0DCK4DR1B,B0DCK4DR1B,Nexlev Skin Lift Device | 7 Color LED | Face & Neck Skin Lifting| 3 Massage Modes| Face Sculpting Tool |Micro-currents to reduce Wrinkles| Hot Compress | Rechargeable| Type-C| 180 Min Use| Glow+ LE-04,668,10,0.13%,0.10%,892,10,0.13%,0.08%,23.53%,0.00%,3,0,0.45%,0.00%,"₹ 3,887.29",₹ 0.00,3,0
FBA79229,GS-04,B0CQX9ZZMH,B0CQX9ZZMH,NexLev Handheld Garment Steamer |1800 Watts | 25 g/min | 300 ML | Vertical & Horizontal Ironing for Silk Velvet & | Damage Free Steam for all Cloth Types | 25sec quick heat | 3 Brushes | GS-04,201,4,0.04%,0.04%,272,7,0.04%,0.05%,87.34%,100.00%,2,0,1.00%,0.00%,"₹ 3,801.69",₹ 0.00,2,0
FBA79266,T-01,B0D2LGR3GG,B0D2LGR3GG,"NexLev 6-in-1 trimmer | Sensitive Bikini Trimmer for Women | Skin Safe with Rounded Tips & Safety Guards| Hair Removal for Intimate Areas, Face, Arms, Legs & Body | 90 min Runtime | Type C | T-01",471,1,0.09%,0.01%,591,1,0.09%,0.01%,21.30%,0.00%,2,0,0.42%,0.00%,"₹ 1,727.12",₹ 0.00,2,0
FBA79268,GS-05,B0D383WQPB,B0D383WQPB,NexLev Foldable Garment Steamer for Home & Travel | Convenient Vertical Steaming | 1200W | 120 ml | Lightweight & Compact | 30s Fast Heating | Iron for all Cloth Types | 2 M cord | Anti Spill | GS-05,"5,939",106,1.19%,1.10%,"8,001",135,1.19%,1.01%,1.59%,3.13%,2,0,0.03%,0.00%,"₹ 3,150.85",₹ 0.00,2,0
FBA79692,AP-03,B0DVC58QPZ,B0DVC58QPZ,NexLev Smart Air Purifier | Home Room & Office Use upto 220 sq ft |True HEPA 13 Filter | Eliminate 99.99% Virus Dust Smoke Odor Pollen Allergens & Pollutants | Long Filter Life |3 Year Warranty |AP220,"5,182",23,1.04%,0.24%,"6,986",32,1.04%,0.24%,20.77%,5.26%,2,0,0.04%,0.00%,"₹ 6,100.00",₹ 0.00,2,0
FBA79273,HS-02,B0D2LKB4BJ,B0D2LKB4BJ,"Nexlev Hair Styling Straightener & Curler| 2 in 1 Hair Styler| 200°C in 30 Seconds| Long Ceramic Floating Plates| Rounded Body for Curls| Plate lock| Portable |HS-02, Hair Straightener Tong - Purple",265,4,0.05%,0.04%,357,5,0.05%,0.04%,16.88%,0.00%,1,0,0.38%,0.00%,₹ 733.90,₹ 0.00,1,0
FBA79279,LR-01,B0D8445KJN,B0D8445KJN,"NexLev Rechargeable Lint Remover | for Woollen Sweaters Pill, Rue & Burr Remover | 60min Use Time | Type C |Defuzzer | Lint Brush for Coat | 2 Modes | SS Blade | Safety Lock | LR-01",678,14,0.14%,0.15%,935,17,0.14%,0.13%,5.71%,0.00%,1,0,0.15%,0.00%,₹ 777.12,₹ 0.00,1,0
FBA79278,HD-01,B0D86ZC9YT,B0D86ZC9YT,Nexlev Just Style Pro Hair Dryer |2100 W for Quick & Easy Blowdry | Double Heat Protection Technology | 3 Heat Settings & Cool Shot Function For Salon-Like Styling at Home (HD-01),294,7,0.06%,0.07%,377,7,0.06%,0.05%,9.62%,0.00%,1,0,0.34%,0.00%,"₹ 1,122.88",₹ 0.00,1,0
FBA79436,MR-01 HEPA Filter,B0DGTGKPJR,B0DGTGKPJR,"NexLev Replacement HEPA Filter | Compatible with NexLev Corded Mite Remover (MR-01) | Captures 99.99% Dust, Mites & Allergens | Washable & Durable Filter | Easy to Install & Maintain",156,2,0.03%,0.02%,159,3,0.02%,0.02%,100.00%,0.00%,1,0,0.64%,0.00%,₹ 172.88,₹ 0.00,1,0
FBA79473,TI-02,B0DJFH6RTL,B0DJFH6RTL,"NexLev Portable Tyre Inflator for Car, Bike, Cycle|150 PSI Pressure| 120 Watt Air Pump|12V Car Plug| Digital Display| Auto Shut-Off| Emergency LED Light| 3m Cord| 3 Air Nozzles| Compact| AER TI-02",291,4,0.06%,0.04%,350,5,0.05%,0.04%,65.65%,0.00%,1,0,0.34%,0.00%,"₹ 1,270.34",₹ 0.00,1,0
FBA79698,SS-01,B0DTK4FY1G,B0DTK4FY1G,"NexLev Spin Scrubber with Soap Spray | 6 heads| For Kitchen, Tub, Glass, Complete cleaning tool for Home, Office & Car| 90 min runtime | 4500 mAh | Cordless Type C | Adjustable Handle|SS-01, White",940,17,0.19%,0.18%,"1,194",19,0.18%,0.14%,7.35%,0.00%,1,0,0.11%,0.00%,"₹ 2,160.17",₹ 0.00,1,0
FBA79682,HU-02,B0DVC8NYY2,B0DVC8NYY2,"NexLev Cool Mist Humidifier | 2.2L| For Office, Indoor Plants, Baby Nursery | Quiet Operation | Works 30Hrs on Low Setting | 360° Nozzle | Auto Shut-Off | Adjustable Knob | Leak Proof | HU-02",416,27,0.08%,0.28%,541,33,0.08%,0.25%,8.00%,0.00%,1,0,0.24%,0.00%,"₹ 1,814.41",₹ 0.00,1,0
FBA79681,HU-01,B0DVC968P1,B0DVC968P1,"NexLev Cool Mist Humidifier | 3.5L| For Office, Indoor Plants, Baby Nursery | Quiet Operation | Works 44Hrs on Low Setting | 360° Nozzle | Auto Shut-Off | Adjustable Knob | Leak Proof | HU-01",177,2,0.04%,0.02%,219,2,0.03%,0.02%,16.92%,0.00%,2,0,1.13%,0.00%,"₹ 3,388.14",₹ 0.00,1,0
FBA78996,NP-03,B0CDQ6G4TC,B0CDQ6G4TC,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-03",5,0,0.00%,0.00%,5,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA78994,NP-01,B0CDQ98FDM,B0CDQ98FDM,"nexlev Travel Neck Pillow | Orthopedic Premium Memory Foam | for Airplane, Car, Train, Office use & Cervical Pain | Machine Washable | 360 Support | Carry Pouch for Storage | NP-01",24,0,0.00%,0.00%,32,0,0.00%,0.00%,0.00%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79272,HS-01,B0D2LFMY48,B0D2LFMY48,"Nexlev Hair Styling Straightener & Curler| 2 in 1 Hair Styler| 200°C in 30 Seconds| Long Ceramic Floating Plates| Rounded Body for Curls| Plate Lock| Portable HS-01, Hair Straightener Tong - Black",159,3,0.03%,0.03%,229,11,0.03%,0.08%,0.99%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79276,SM-01,B0D2LJSQXZ,B0D2LJSQXZ,nexlev plastic Steam Mop SWIPE| Handheld Floor & Carpet Steam Cleaner| 4 Washable Microfibre Mop Pads| 400ML Large WaterTank| 1300W Powerful Steam|Floor Disinfectant|Wet & Dry Cleaning| SM-01,"5,351",120,1.08%,1.25%,"6,971",157,1.04%,1.18%,3.14%,1.30%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
FBA79374,ET-02-GN,B0D2P7WLJB,B0D2P7WLJB,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 60 Days | Travel Case | Soft Bristles |ET-02 Green",732,15,0.15%,0.16%,976,19,0.15%,0.14%,0.23%,0.00%,0,0,0.00%,0.00%,₹ 0.00,₹ 0.00,0,0
